ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
64ad;78;0;11;73;6;21;22.000000;0.000000;0.000000;1192.000000;1192.000000;100.000000;0.000000;0.000000;-nan;        10s 690ms 235μs 385ns;            153ms  58μs 545ns
64b1;141;0;8;133;9;19;23.000000;0.000000;0.000000;1332.000000;1332.000000;99.924981;0.000000;0.000000;-nan;        12s 917ms 210μs 992ns;         1s 236ms 154μs 604ns
64bd;69;2;11;66;6;19;20.000000;0.000000;0.000000;1190.000000;1190.000000;100.000000;0.000000;0.000000;-nan;         6s 234ms 302μs 126ns;            203ms 513μs  13ns
64c4;69;0;11;68;6;19;20.000000;0.000000;0.000000;1200.000000;1200.000000;100.000000;0.000000;0.000000;-nan;         9s 785ms 442μs 566ns;            418ms 701μs   8ns
64ee;75;0;16;69;7;18;21.000000;0.000000;0.000000;1185.000000;1185.000000;100.084459;0.000000;0.000000;-nan;        11s 342ms 983μs 762ns;            594ms 549μs 899ns
64fc;70;0;11;67;6;19;20.000000;0.000000;0.000000;1205.000000;1205.000000;100.000000;0.000000;0.000000;-nan;         9s  47ms 167μs  73ns;            203ms 181μs 776ns
6506;70;0;11;67;6;19;20.000000;0.000000;0.000000;1199.000000;1199.000000;100.000000;0.000000;0.000000;-nan;         9s 271ms 912μs 492ns;            133ms 508μs 281ns
651c;91;0;11;88;7;19;21.000000;0.000000;0.000000;1332.000000;1332.000000;100.000000;0.000000;0.000000;-nan;        11s 698ms  81μs 963ns;            528ms 145μs 576ns
6526;102;0;12;96;7;22;24.000000;0.000000;0.000000;1332.000000;1332.000000;111.838791;0.000000;0.000000;-nan;        12s 145ms 743μs  33ns;            944ms 392μs 839ns
6529;63;0;16;61;6;18;19.000000;0.000000;0.000000;1185.000000;1185.000000;100.000000;0.000000;0.000000;-nan;        10s 817ms 175μs 216ns;            192ms 616μs 205ns
17d7;42;0;10;34;5;14;15.000000;0.000000;0.000000;902.000000;902.000000;100.000000;0.000000;0.000000;-nan;         5s 807ms 809μs 418ns;            345ms 277μs 625ns
17dd;38;0;25;43;5;19;19.000000;19.000000;100.000000;890.000000;890.000000;100.000000;0.000000;0.000000;-nan;         5s 857ms 358μs 402ns;                          0ns
17ea;61;0;14;53;7;14;17.000000;0.000000;0.000000;906.000000;906.000000;100.000000;0.000000;0.000000;-nan;         8s 630ms 161μs 493ns;         1s 361ms  38μs 295ns
17f9;86;0;24;74;8;16;20.000000;0.000000;0.000000;941.000000;941.000000;100.106383;0.000000;0.000000;-nan;         9s 809ms 297μs 303ns;         1s  59ms 490μs 756ns
1804;83;0;27;52;9;14;22.000000;0.000000;0.000000;904.000000;904.000000;101.345291;0.000000;0.000000;-nan;        10s 285ms 432μs 610ns;         1s 706ms 528μs 913ns
1814;39;0;2;51;5;13;14.000000;0.000000;0.000000;901.000000;901.000000;100.000000;0.000000;0.000000;-nan;         6s 779ms 726μs 408ns;            159ms 101μs  39ns
181f;81;0;7;76;7;16;18.000000;0.000000;0.000000;906.000000;906.000000;100.110497;0.000000;0.000000;-nan;         9s 322ms  89μs 911ns;            901ms 232μs  39ns
182c;60;0;21;65;7;16;20.000000;0.000000;0.000000;902.000000;902.000000;99.778761;0.000000;0.000000;-nan;         9s 339ms  80μs 482ns;            300ms 813μs 926ns
1838;43;0;8;35;5;14;15.000000;0.000000;0.000000;903.000000;903.000000;100.000000;0.000000;0.000000;-nan;         7s 527ms 468μs 522ns;            338ms 156μs 688ns
1844;152;0;26;102;13;22;0.000000;0.000000;-nan;975.000000;975.000000;100.000000;0.000000;0.000000;-nan;        13s 561ms 287μs  70ns;                        -11816215532188564ns
b480;0;0;210;0;6;36;0.000000;0.000000;-nan;2389.000000;2389.000000;100.000000;0.000000;0.000000;-nan;             25ms 800μs  74ns;                          0ns
b487;0;4;250;0;6;45;0.000000;0.000000;-nan;2967.000000;2967.000000;100.000000;0.000000;0.000000;-nan;             28ms 354μs  71ns;                          0ns
b4ad;0;19;219;0;6;42;0.000000;0.000000;-nan;2903.000000;2903.000000;100.000000;0.000000;0.000000;-nan;             19ms 411μs  50ns;                          0ns
b4b5;0;8;206;0;6;37;37.000000;37.000000;100.000000;2224.000000;2224.000000;100.000000;0.000000;0.000000;-nan;             27ms 747μs 655ns;                          0ns
b44a;3;5;186;8;6;35;35.000000;35.000000;100.000000;2132.000000;2132.000000;100.000000;0.000000;0.000000;-nan;            167ms 165μs 447ns;                          0ns
b458;3;3;177;15;6;34;34.000000;34.000000;100.000000;2106.000000;2106.000000;100.000000;0.000000;0.000000;-nan;             12ms 607μs 552ns;                          0ns
b46b;1;3;186;12;6;35;35.000000;35.000000;100.000000;1948.000000;1948.000000;100.000000;0.000000;0.000000;-nan;            196ms 498μs 972ns;                          0ns
b428;2;0;117;5;5;32;32.000000;32.000000;100.000000;1940.000000;1940.000000;100.000000;0.000000;0.000000;-nan;            130ms 156μs 892ns;                          0ns
b42c;10;0;173;41;6;39;39.000000;39.000000;100.000000;2253.000000;2253.000000;100.000000;0.000000;0.000000;-nan;            387ms 755μs 630ns;                          0ns
b439;7;0;190;27;6;39;39.000000;39.000000;100.000000;2249.000000;2249.000000;100.000000;0.000000;0.000000;-nan;            443ms 422μs 490ns;                          0ns
b109;266;0;0;0;6;51;51.000000;51.000000;100.000000;0.000000;0.000000;-nan;0.000000;0.000000;-nan;         4s 879ms 670μs  56ns;                          0ns
3a8f;63;0;19;72;7;15;17.000000;0.000000;0.000000;955.000000;955.000000;100.000000;0.000000;0.000000;-nan;         5s 335ms 820μs 942ns;            531ms 683μs 367ns
3a94;27;0;38;41;5;19;19.000000;19.000000;100.000000;954.000000;954.000000;100.000000;0.000000;0.000000;-nan;         4s 944ms 255μs 751ns;                          0ns
3aa2;76;0;221;177;8;82;164.000000;0.000000;0.000000;975.000000;975.000000;100.000000;0.000000;0.000000;-nan;         6s  66ms 291μs 937ns;                        -1181668632877892ns
3a46;66;0;13;61;6;18;19.000000;0.000000;0.000000;1185.000000;1185.000000;100.000000;0.000000;0.000000;-nan;         5s 169ms 564μs 381ns;            429ms 506μs 835ns
3a4d;31;0;39;46;5;21;21.000000;21.000000;100.000000;1178.000000;1178.000000;100.000000;0.000000;0.000000;-nan;         3s 917ms 526μs  19ns;                          0ns
3a54;31;0;43;48;5;22;22.000000;22.000000;100.000000;1190.000000;1190.000000;100.000000;0.000000;0.000000;-nan;         4s 227ms 877μs 579ns;                          0ns
