ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;2000;163;10;         9s 447ms 870μs 463ns;14420.000000;                        -26191652669686ns;            938ms 566μs 227ns;0.000000;0.000000
2;1b1f;2000;994;10;        38s 235ms 606μs 658ns;4727.368421;                        -92986940527308ns;        16s 435ms 253μs 114ns;1712.000000;0.000000
373;301feb;2000;320;10;        50s 789ms 341μs 434ns;2784.000000;                        -66492750683662ns;         6s 246ms 452μs 892ns;3273.000000;0.000000
374;304168;2000;266;10;        49s 960ms  25μs 439ns;2774.693878;                        -56318134149336ns;         4s 483ms 235μs 639ns;3273.000000;0.000000
3;50fe;2000;681;10;     1m  8s 812ms 683μs  14ns;2365.588235;                        -70675871394879ns;        12s 723ms 673μs 684ns;3271.000000;0.000000
375;306193;2000;298;10;        50s 426ms  30μs 208ns;2757.600000;                        -66041416563087ns;         5s 276ms 601μs  39ns;3273.000000;0.000000
4;785d;2000;641;10;     1m     153ms 264μs 457ns;2641.000000;                        -105438762460242ns;         9s 889ms 794μs 225ns;3276.000000;0.000000
376;30827e;2000;280;10;        49s 794ms  57μs 845ns;2791.836735;                        -59329268876156ns;         4s 658ms 651μs 622ns;3273.000000;0.000000
5;9de8;2000;600;10;     1m  2s 363ms 776μs 982ns;2516.129032;                        -100549960539010ns;        10s 165ms  12μs  33ns;3276.000000;0.000000
377;30a353;2000;359;10;        50s 684ms 749μs 962ns;2830.800000;                        -71889232536260ns;         6s 516ms 127μs 304ns;3273.000000;0.000000
6;c2af;2000;461;10;     1m     338ms 485μs 649ns;2461.000000;                        -82713723291387ns;         6s 693ms 897μs 924ns;3405.000000;0.000000
378;30c556;2000;244;10;        48s 137ms 992μs 426ns;2805.000000;                        -52653307365329ns;         3s 632ms 277μs 225ns;3273.000000;0.000000
7;e56a;2000;439;10;        51s 648ms 375μs 918ns;2869.411765;                        -76469798014163ns;         6s 577ms 543μs 221ns;3405.000000;0.000000
379;30e557;2000;264;10;        48s 615ms  37μs  86ns;2830.000000;                        -57526517939433ns;         3s 924ms 699μs 446ns;3273.000000;0.000000
380;3105d6;2000;334;10;        50s 635ms 919μs 122ns;2800.800000;                        -67786845557809ns;         5s 484ms 194μs 207ns;3273.000000;0.000000
8;108bb;2000;357;10;        48s 122ms 806μs 142ns;2946.250000;                        -68792084669466ns;         6s 164ms 135μs 267ns;3254.000000;0.000000
381;31276f;2000;356;10;        51s 194ms 899μs 103ns;2771.764706;                        -67971920320842ns;         6s 966ms 367μs 762ns;3273.000000;0.000000
9;12ab2;2000;313;10;        47s 976ms 812μs 680ns;2952.765957;                        -61145398341619ns;         5s 485ms 181μs 819ns;3254.000000;0.000000
382;314984;2000;304;10;        50s 426ms  75μs 562ns;2764.800000;                        -63722157557413ns;         5s 411ms 551μs 795ns;3273.000000;0.000000
