ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;207;8;115;204;13;1601;-nan;inf;-nan;         5s 141ms 493μs 213ns;            352ms 710μs 323ns
-;9760;404;5436;9592;626;1601;-nan;inf;-nan;     4m  1s 650ms 181μs  12ns;        16s 577ms 385μs 225ns
