ID;Parent ID;Generation ID;Derived Inputs;Derived Fails;Flags;Generation Time;Generation Length;Trimmed Length;Execution Time;Primary Score;Relative Primary Score;Secondary Score;Relative Secondary Score;Exit Code;Exit Reason;Result;Retries;Test Number
cec94;cd759;cb13f;0;0;4000000000000080;   536m 57s 387ms 975μs 815ns;0;-1;         6s 718ms 554μs  84ns;4284.000000;0.000000;1775.000000;0.000000;0;1;Unfinished;0;282262
cee14;cd759;cb13f;0;0;4000000000000080;   537m 30s 772ms 579μs 628ns;0;-1;         6s 329ms 609μs 313ns;4284.000000;0.000000;1775.000000;0.000000;0;1;Unfinished;0;282390
cee15;cd759;cb13f;0;0;0000000000000080;   537m 30s 777ms 221μs 360ns;0;-1;         7s 321ms 136μs 912ns;4284.000000;0.000000;1775.000000;0.000000;0;1;Unfinished;0;282391
ced90;cd759;cb13f;0;0;4000000000000080;   537m 18s  55ms 461μs 878ns;0;-1;         6s 328ms 833μs  31ns;4284.000000;0.000000;1775.000000;0.000000;0;1;Unfinished;0;282346
ced93;cd759;cb13f;0;0;0000000000000080;   537m 18s  63ms  58μs 813ns;0;-1;         7s 512ms 577μs 852ns;4284.000000;0.000000;1775.000000;0.000000;0;1;Unfinished;0;282348
cebf1;cd759;cb13f;0;0;4000000000000080;   536m 43s 860ms  95μs 869ns;0;-1;         6s 268ms 615μs 627ns;4284.000000;0.000000;1775.000000;0.000000;0;1;Unfinished;0;282217
cece6;cd759;cb13f;0;0;4000000000000080;   537m  4s 162ms 535μs 733ns;0;-1;         6s 175ms 985μs 484ns;4284.000000;0.000000;1775.000000;0.000000;0;1;Unfinished;0;282290
cece5;cd759;cb13f;0;0;0000000000000080;   537m  4s 177ms 372μs 306ns;0;-1;         7s 789ms  79μs 518ns;4284.000000;0.000000;1775.000000;0.000000;0;1;Unfinished;0;282289
d52bb;d363c;d1820;0;0;4000000000000080;   560m 55s 990ms 458μs 201ns;0;-1;         6s 822ms  20μs 101ns;4284.000000;0.000000;1775.000000;0.000000;0;1;Unfinished;0;290976
cec52;cd759;cb13f;0;0;4000000000000080;   536m 50s 185ms 553μs 169ns;0;-1;         7s 108ms  63μs 897ns;4284.000000;0.000000;1775.000000;0.000000;0;1;Unfinished;0;282240
