ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;10000;46592;10;     7m 31s   2ms 937μs 709ns;7528.869180;             67ms 170μs  59ns;     3m 19s 633ms  68μs 224ns;0.000000;0.000000
21;92b2e7;9943;29521;10;    11m 51s 915ms  74μs 253ns;3330.295359;            160ms 849μs 846ns;     6m 13s 437ms 212μs 601ns;1206.000000;0.000000
14;6317e2;9777;27054;10;     8m     172ms 498μs 198ns;4603.875000;             95ms 131μs 234ns;     2m 10s 110ms 421μs 206ns;2168.000000;0.000000
9;3364a1;9519;25459;10;    10m 52s 463ms  89μs 699ns;3218.834356;            143ms   4μs 775ns;     2m  1s 172ms 744μs 371ns;2612.000000;0.000000
2;42e8b;10000;43763;10;    10m  3s  89ms 257μs 373ns;5349.552239;            101ms  64μs 523ns;     4m 39s 998ms 588μs 444ns;720.000000;0.000000
15;667482;9652;11399;10;     6m 27s 639ms 204μs 172ns;3263.720930;            111ms 134μs 699ns;     1m  5s 587ms 547μs 812ns;2167.000000;0.000000
10;375941;10000;66240;10;    17m 57s 717ms 303μs 861ns;4247.353760;            130ms 893μs 792ns;     9m 24s 212ms 366μs 574ns;1201.000000;0.000000
20;8d8839;9717;48791;10;    11m 38s 438ms 109μs 788ns;5029.340974;             93ms 403μs 451ns;     4m 40s 219ms 224μs 643ns;1194.000000;0.000000
13;5993c8;9588;31106;10;    41m 37s 874ms 896μs 295ns;977.829395;            440ms 399μs 292ns;     2m 51s 701ms 945μs 720ns;2170.000000;0.000000
8;276a0f;9654;72561;10;    35m 14s 351ms 438μs 639ns;2333.443709;            209ms 278μs 357ns;     4m 57s 611ms 172μs 502ns;2612.000000;0.000000
19;82aba3;9590;58050;10;    34m 51s 749ms 918μs 870ns;1940.889527;            242ms  79μs 616ns;     4m 36s 452ms 485μs 609ns;1194.000000;0.000000
12;512791;10000;89219;10;    43m 22s  85ms 630μs 306ns;2287.909301;            251ms 665μs 803ns;    18m 23s 928ms 545μs 919ns;2234.000000;0.000000
7;1e7751;9538;10894;10;    34m 12s 226ms 873μs 449ns;597.426901;            690ms 850μs 500ns;        53s 428ms 133μs 668ns;2612.000000;0.000000
24;a9e903;9831;32092;10;     8m     103ms 300μs 435ns;5240.375000;             99ms 828μs 453ns;     2m 41s 562ms 779μs 180ns;2234.000000;0.000000
6;199ebb;9663;9804;10;    19m 19s  63ms 653μs 344ns;1007.782571;            364ms 533μs 430ns;     2m 30s 490ms 754μs 497ns;2234.000000;0.000000
18;7902b3;9639;38482;10;    30m  7s 296ms 619μs 143ns;1597.819590;            284ms 255μs  79ns;     2m 51s  65ms 326μs 384ns;1194.000000;0.000000
5;15b96a;10000;19127;10;    15m  7s 123ms 640μs 330ns;1926.813671;            298ms 612μs  92ns;     4m 33s 488ms 338μs 835ns;1824.000000;0.000000
17;7329c5;9577;8679;10;    18m 11s 554ms 304μs 701ns;1003.996334;            428ms  96μs 880ns;        44s  84ms 838μs 237ns;2167.000000;0.000000
23;9f38a8;9609;39696;10;    45m 13s 224ms 543μs 727ns;1090.416513;            383ms 174μs  43ns;     1m 57s 699ms 273μs 718ns;2234.000000;0.000000
11;3e4704;10000;190658;10;   149m 39s 413ms 887μs 411ns;1340.848647;            437ms 343μs 686ns;    48m 27s 388ms 557μs 708ns;1724.000000;0.000000
4;ce833;9808;63464;10;    22m 20s 850ms 478μs  11ns;3280.835821;            161ms 663μs 181ns;    10m 15s 155ms 774μs 507ns;1199.000000;0.000000
16;69c2c3;9574;33396;10;    32m  8s 298ms 463μs 565ns;1337.240664;            341ms 336μs 875ns;     1m 55s 870ms 810μs 350ns;2167.000000;0.000000
22;98898e;10000;45762;10;    26m 35s 292ms 696μs 792ns;2097.630094;            270ms 112μs 429ns;    13m 25s 463ms 319μs  18ns;2234.000000;0.000000
3;873d1;9765;29116;10;    12m  1s 323ms 757μs 265ns;3235.589459;            131ms 415μs 189ns;     2m 41s 177ms 225μs 531ns;880.000000;0.000000
