ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;9887;25205;10;     4m 23s 371ms 749μs 902ns;8005.779468;             68ms 863μs 300ns;        55s 281ms 413μs 259ns;0.000000;0.000000
22;183b2e;9905;5406;10;     4m 25s  65ms 615μs 924ns;3466.641509;            151ms 235μs 699ns;        31s 872ms 480μs 703ns;885.000000;0.000000
23;196672;9921;4284;10;     4m 29s 666ms 619μs 880ns;3168.401487;            160ms 180μs 777ns;        28s 644ms 613μs 108ns;886.000000;0.000000
2;26c6a;9985;11280;10;     3m 42s 166ms 285μs 663ns;5747.297297;             89ms 867μs 700ns;        28s 617ms 709μs 930ns;443.000000;0.000000
24;1a7ec7;9947;5313;10;     4m 25s 801ms 485μs 765ns;3455.094340;            153ms  96μs 526ns;        33s 923ms 823μs 534ns;887.000000;0.000000
46;7ad324;9933;18576;10;    51m 19s 639ms 318μs 769ns;555.550503;            920ms 988μs   4ns;        40s 811ms 203μs 629ns;2115.000000;0.000000
41;4afd19;9945;24525;10;    48m 37s 270ms 698μs 670ns;709.016112;            734ms 486μs 477ns;     1m 16s 385ms 238μs 157ns;2115.000000;0.000000
25;1bafe7;9921;4554;10;     4m 24s 116ms 137μs 741ns;3289.772727;            161ms  14μs 383ns;        30s 866ms  12μs 731ns;886.000000;0.000000
3;3c50b;9951;12874;10;     3m 55s 668ms 873μs 649ns;5827.659574;             87ms 926μs 869ns;        34s 661ms 479μs 385ns;442.000000;0.000000
26;1ccd0c;9897;4684;10;     4m 26s  63ms 813μs 204ns;3288.947368;            155ms 995μs 454ns;        31s 739ms 746μs 676ns;886.000000;0.000000
4;52f3d;9938;9128;10;     3m 45s  91ms 300μs 969ns;5084.266667;             98ms 658μs 629ns;        21s 881ms  55μs 215ns;440.000000;0.000000
27;1df2d3;9945;5055;10;     4m 27s 383ms 933μs 377ns;3370.786517;            154ms 147μs 641ns;        30s 732ms  27μs 169ns;887.000000;0.000000
5;650d9;9885;8085;10;     3m 42s 173ms 280μs 857ns;4856.756757;            107ms 593μs 580ns;        18s 262ms 691μs 103ns;441.000000;0.000000
28;1f1a70;9925;5116;10;     4m 27s 297ms  15μs 339ns;3380.000000;            154ms 846μs 187ns;        32s 834ms 692μs 457ns;885.000000;0.000000
6;75e5f;9955;9533;10;     3m 57s 956ms 996μs 133ns;4933.670886;            103ms   9μs 428ns;        20s 305ms 299μs 326ns;444.000000;0.000000
39;37f9af;9967;23292;10;    47m 58s 791ms 193μs   6ns;693.377345;            753ms 361μs 426ns;        53s 567ms 170μs 596ns;2115.000000;0.000000
44;680b17;9916;18332;10;    49m 55s 396ms 850μs 820ns;565.903172;            909ms 462μs 983ns;        40s 324ms 397μs 351ns;2115.000000;0.000000
29;203ddf;9905;5002;10;     4m 24s 958ms  15μs 891ns;3387.954545;            152ms 111μs 969ns;        31s 979ms 564μs 649ns;886.000000;0.000000
7;88eda;9962;7044;10;     3m 45s 261ms 664μs 692ns;4534.933333;            114ms 802μs  92ns;        19s  63ms 364μs  67ns;441.000000;0.000000
30;216267;9928;4876;10;     4m 25s 215ms 731μs 482ns;3351.849057;            158ms 176μs 389ns;        29s 550ms 269μs 688ns;885.000000;0.000000
8;9845d;9891;6793;10;     3m 53s 611ms 743μs 949ns;4296.309013;            117ms 642μs 555ns;        18s 517ms 378μs 746ns;444.000000;0.000000
9;a74bf;9905;9906;10;     4m  6s 135ms 144μs 503ns;4831.951220;            107ms 760μs  94ns;        22s 878ms 296μs  99ns;443.000000;0.000000
21;1715c5;9938;4727;10;     4m 20s 135ms 467μs 424ns;3384.230769;            156ms 689μs  16ns;        31s 462ms  50μs 890ns;883.000000;0.000000
38;2ea924;9944;16273;10;    51m 26s 500ms 742μs 942ns;509.727803;         1s  12ms 656μs 498ns;        32s 106ms 770μs  50ns;2115.000000;0.000000
43;5e65a3;9968;21980;10;    49m 39s 804ms 726μs 859ns;643.464250;            805ms 326μs  43ns;        53s 258ms 409μs 755ns;2115.000000;0.000000
20;15dd94;9916;5932;10;     4m 20s 743ms  11μs 985ns;3657.230769;            143ms 760μs 125ns;        37s 915ms 689μs 327ns;854.000000;0.000000
37;2cdf55;9954;1793;10;     7m 27s 839ms 963μs 975ns;1576.778523;            290ms 744μs 852ns;        21s 928ms  45μs 180ns;1694.000000;0.000000
19;148040;10000;8605;10;     4m 40s 120ms 641μs 415ns;3986.785714;            126ms 770μs 863ns;        39s 619ms 442μs 624ns;772.000000;0.000000
18;136e3e;9900;6253;10;     4m 11s 284ms 835μs 478ns;3861.274900;            127ms 208μs  19ns;        32s 534ms 804μs 245ns;749.000000;0.000000
36;2aa5c8;9952;4594;10;    10m 42s  56ms 408μs 576ns;1359.439252;            336ms 633μs 714ns;        34s 157ms 774μs 152ns;1594.000000;0.000000
17;123a02;9947;10371;10;     4m 21s 167ms 781μs 789ns;4670.804598;            110ms 574μs 353ns;        43s 599ms 551μs 631ns;565.000000;0.000000
40;4187b0;9957;22236;10;    49m 22s 102ms 293μs 976ns;652.120189;            790ms 908μs 337ns;        50s 288ms 746μs 257ns;2115.000000;0.000000
45;715598;9966;20670;10;    50m 20s 312ms 635μs 241ns;608.662252;            845ms 640μs 202ns;        58s 824ms 720μs  20ns;2115.000000;0.000000
16;1146ed;9919;7004;10;     4m      31ms 667μs 956ns;4230.750000;            120ms 408μs 606ns;        29s 123ms 358μs 832ns;443.000000;0.000000
35;28c9f7;9941;3687;10;     8m 35s 969ms  84μs 565ns;1587.728155;            285ms 381μs 855ns;        25s 343ms 270μs 547ns;1591.000000;0.000000
15;104f73;9899;7216;10;     3m 56s 329ms 551μs 154ns;4351.271186;            117ms 901μs 255ns;        28s 330ms 618μs 418ns;443.000000;0.000000
14;f6490;9966;6397;10;     4m  3s 288ms 939μs 980ns;4040.246914;            115ms 638μs 653ns;        25s  70ms 894μs 968ns;443.000000;0.000000
34;26da9d;9992;9063;10;     5m 39s 388ms 377μs 605ns;3372.566372;            137ms 875μs 981ns;     1m  4s 886ms 467μs 900ns;1586.000000;0.000000
13;e6d4a;9898;7195;10;     4m     512ms 236μs  20ns;4273.250000;            118ms 361μs 760ns;        25s 790ms 193μs 170ns;444.000000;0.000000
12;d8359;9945;6431;10;     3m 56s 652ms 902μs 543ns;4163.389831;            121ms 594μs  94ns;        22s 726ms 966μs 390ns;443.000000;0.000000
33;257a0b;9989;6829;10;     5m 23s 711ms 645μs 402ns;3124.086687;            149ms 180μs 224ns;        53s  60ms 886μs 227ns;1329.000000;0.000000
42;549da7;9946;23546;10;    50m 59s 341ms 674μs 418ns;656.920562;            773ms 345μs 692ns;        46s 875ms   9μs 846ns;2115.000000;0.000000
11;c939d;9918;6545;10;     3m 54s 402ms   8μs 859ns;4221.282051;            112ms 358μs 130ns;        21s 880ms 604μs 278ns;441.000000;0.000000
32;24182c;9972;6752;10;     5m  4s 114ms 491μs 726ns;3300.789474;            146ms  98μs 937ns;        50s 293ms 504μs 718ns;1235.000000;0.000000
10;ba26e;9886;6752;10;     3m 47s 959ms  97μs 745ns;4397.709251;            115ms 601μs 646ns;        21s  85ms 844μs  43ns;443.000000;0.000000
31;2286d9;9940;9171;10;     5m     447ms 726μs 977ns;3822.200000;            140ms 407μs 824ns;        58s 160ms 677μs 255ns;1054.000000;0.000000
