ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;10000;14846;10;    16m 22s 649ms 948μs 418ns;1518.085540;            389ms 849μs 239ns;        41s 525ms  28μs 235ns;0.000000;0.000000
12;30a5be;9872;11097;10;    52m 31s 840ms 238μs 683ns;399.282767;         1s 485ms 272μs 329ns;     1m 49s 455ms 335μs 829ns;1373.000000;0.000000
2;1a6c9;10000;39240;10;    14m 51s 496ms 607μs 268ns;3315.824916;            178ms 955μs 619ns;     2m 11s 817ms 565μs 514ns;433.000000;0.000000
11;2db2d0;10000;25865;10;    24m 42s 957ms  83μs 728ns;1452.024291;            405ms 670μs 766ns;     7m 29s 785ms 995μs 745ns;1373.000000;0.000000
25;5ccd9a;10000;13699;10;    18m 43s 962ms 478μs 154ns;1266.197685;            465ms 277μs 241ns;        53s 166ms 290μs  22ns;879.000000;0.000000
24;5b4183;10000;8318;10;    17m 48s 430ms 347μs 477ns;1029.101124;            574ms 424μs 983ns;        36s 211ms  30μs 868ns;879.000000;0.000000
23;594ddd;10000;10181;10;    19m  5s 164ms 647μs  62ns;1057.519651;            551ms 657μs 490ns;     1m 17s 372ms 887μs 767ns;879.000000;0.000000
22;56acfa;10000;11611;10;    19m 23s 237ms 371μs 637ns;1114.926913;            529ms 752μs 521ns;        49s 791ms 211μs  98ns;879.000000;0.000000
10;24f5f0;10000;109189;10;    37m 17s 286ms  24μs 370ns;3196.843987;            184ms 168μs 380ns;    25m 26s 499ms 870μs 171ns;1262.000000;0.000000
21;548279;10000;11615;10;    15m  9s 623ms 358μs 940ns;1426.732673;            414ms 386μs 619ns;     1m 36s  14ms 640μs 472ns;879.000000;0.000000
9;20d142;10000;49153;10;    16m 17s 518ms 998μs 693ns;3632.732856;            159ms 620μs 711ns;     6m  5s 944ms  84μs   9ns;879.000000;0.000000
20;4ff39e;10000;60482;10;    20m 54s 607ms 278μs 998ns;3372.344498;            175ms 309μs 235ns;     6m 18s 950ms 360μs 152ns;879.000000;0.000000
8;1dccdc;10000;38219;10;    17m 39s 687ms  92μs 931ns;2731.954674;            217ms 333μs 701ns;     4m 17s 710ms 270μs 326ns;876.000000;0.000000
19;4b596d;10000;61076;10;    15m 38s 828ms 556μs 933ns;4546.439232;            126ms 682μs 958ns;     6m  4s  24ms 274μs 995ns;720.000000;0.000000
7;18fea7;10000;61103;10;    16m 16s 820ms 779μs 120ns;4371.086066;            131ms 680μs 857ns;     6m 14s 566ms 407μs  72ns;722.000000;0.000000
18;471105;10000;55355;10;    16m 26s 445ms 879μs 198ns;3976.977688;            146ms 121μs 300ns;     5m 40s 103ms 209μs 912ns;720.000000;0.000000
6;1466ec;10000;57495;10;    22m 34s 572ms 201μs 926ns;2990.915805;            187ms 190μs 977ns;     7m  3s 392ms 918μs 561ns;722.000000;0.000000
17;444176;10000;32789;10;    15m 39s 727ms 976μs 483ns;2734.121406;            209ms 476μs 716ns;     3m 55s 425ms 448μs 210ns;553.000000;0.000000
16;421fa5;10000;23734;10;    12m 37s 197ms 829μs 675ns;2673.764861;            219ms 340μs 957ns;     1m 31s 921ms 639μs 596ns;1373.000000;0.000000
15;3ff395;10000;18593;10;    16m 46s 779ms 512μs 396ns;1705.347913;            348ms 132μs 357ns;     1m 10s 101ms 298μs 416ns;1373.000000;0.000000
5;f2340;10000;64790;10;    21m 42s 188ms 165μs 245ns;3446.543779;            166ms  83μs 347ns;     5m  5s 887ms 134μs 589ns;879.000000;0.000000
14;3d98fe;10000;10281;10;    19m     517ms 466μs 455ns;1067.421053;            545ms 400μs 379ns;        37s 807ms 992μs 992ns;1373.000000;0.000000
13;3a1783;10000;14509;10;    23m 23s 251ms 691μs   5ns;1048.139701;            554ms 581μs 907ns;        52s 653ms 818μs 505ns;1373.000000;0.000000
4;697f4;9992;9380;10;    38m 14s 577ms 423μs 682ns;506.678291;         1s 157ms 330μs 974ns;        29s 664ms 796μs 264ns;879.000000;0.000000
3;4c9be;10000;14869;10;    10m 32s 567ms 415μs 510ns;2360.981013;            249ms 117μs 337ns;     2m  5s 667ms 234μs 719ns;716.000000;0.000000
