ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;9425;12572;5434;17745;27;198360;-nan;105.986694;-nan;    26m 14s 740ms 844μs 695ns;         5s 864ms 537μs 438ns
-;659772;880046;380424;1242204;1944;198360;-nan;7419.068582;-nan;  1837m 11s 859ms 128μs 655ns;     6m 50s 517ms 620μs 701ns
