ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;9975;29068;10;    10m  5s 635ms 681μs 713ns;3872.033058;            116ms 151μs  31ns;     3m 36s 988ms 715μs 688ns;0.000000;0.000000
4;c0b37;9967;13879;10;    68m 35s 676ms 513μs 420ns;347.693803;         1s 459ms 330μs 655ns;     1m 15s 103ms 798μs 226ns;1668.000000;0.000000
8;31542e;9939;12830;10;    57m 33s 671ms 611μs 346ns;395.638575;         1s 226ms  13μs 235ns;     2m 28s 893ms 423μs 685ns;1668.000000;0.000000
13;560e24;851;0;0;                          0ns;inf;         1s 222ms 420μs 259ns;                          0ns;1453.000000;0.000000
11;472ac9;9980;4141;10;    69m 46s 818ms 666μs 243ns;202.403249;         2s 427ms 847μs 811ns;        59s 186ms 842μs 255ns;1667.000000;0.000000
5;14b2ea;9924;33311;10;    70m 16s  23ms 326μs 174ns;615.298861;            826ms 258μs 675ns;     4m 16s  77ms 809μs  75ns;1668.000000;0.000000
9;376dad;9923;8260;10;    71m 15s  64ms 100μs 938ns;255.200000;         1s 904ms 658μs 650ns;     1m  6s  21ms 810μs 839ns;1667.000000;0.000000
3;6f4d0;9907;2031;10;    45m 36s 571ms 458μs 996ns;261.798246;         1s 805ms 825μs 831ns;        18s 775ms 703μs 132ns;1578.000000;0.000000
6;1e7034;9937;24765;10;    80m 22s 595ms 823μs 248ns;431.795935;         1s 142ms 968μs 675ns;     2m 49s 313ms 875μs 251ns;1668.000000;0.000000
12;4e2c5c;9910;16007;10;    72m 13s 418ms 709μs 299ns;358.878375;         1s 393ms 694μs 341ns;     2m 31s 688ms 512μs 389ns;1667.000000;0.000000
2;3a8b9;9919;23057;10;    12m 51s 185ms 666μs 364ns;2566.225681;            172ms 420μs 432ns;     2m 53s 233ms 251μs 938ns;1423.000000;0.000000
7;279873;9989;27739;10;    75m 21s 162ms 916μs 103ns;500.703384;         1s  11ms 404μs 689ns;     3m 30s 347ms  18μs 367ns;1668.000000;0.000000
10;3e7c6b;9932;18191;10;    82m 55s 185ms 586μs 783ns;339.171859;         1s 465ms 448μs 610ns;     3m 36s 791ms 222μs  78ns;1667.000000;0.000000
