ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
5459d4;983;211;2428;2714;12;967;973.000000;0.000000;0.000000;1538.000000;1538.000000;100.065062;0.000000;0.000000;-nan;     1m 59s 790ms 144μs 769ns;            268ms 614μs 527ns
5459f0;783;1132;814;1829;14;834;844.000000;834.000000;98.815166;1447.000000;1447.000000;100.138408;0.000000;0.000000;-nan;     1m 26s 846ms  96μs 763ns;            543ms 620μs 564ns
5459ff;900;195;2021;2448;12;838;844.000000;838.000000;99.289100;1453.000000;1453.000000;100.000000;0.000000;0.000000;-nan;     1m 57s  11ms 170μs 638ns;            200ms 378μs 791ns
545a21;1087;1650;831;2657;15;833;844.000000;833.000000;98.696682;1452.000000;1452.000000;100.000000;0.000000;0.000000;-nan;     2m  1s 157ms 488μs 918ns;         1s 588ms 578μs 816ns
545a4c;1790;3223;1678;4423;16;833;845.000000;0.000000;0.000000;1450.000000;1450.000000;99.931082;0.000000;0.000000;-nan;     2m 47s 331ms 157μs 862ns;            701ms 513μs 344ns
545a70;2016;1720;2223;5183;16;835;847.000000;835.000000;98.583235;1449.000000;1449.000000;100.138217;0.000000;0.000000;-nan;     3m  2s 817ms 366μs 412ns;            627ms 665μs 248ns
545a9c;2221;1650;2116;5161;17;830;843.000000;0.000000;0.000000;1447.000000;1447.000000;99.793103;0.000000;0.000000;-nan;     3m 18s 836ms 575μs 994ns;         1s   7ms 114μs 195ns
545ab9;2281;1392;2268;5207;17;830;843.000000;830.000000;98.457888;1437.000000;1437.000000;99.791667;0.000000;0.000000;-nan;     3m 16s 559ms 547μs 928ns;            789ms 600μs 791ns
754c;1267;4686;18;4861;21;1038;1213.000000;0.000000;0.000000;1306.000000;1306.000000;101.476301;0.000000;0.000000;-nan;     1m  3s 469ms 770μs 947ns;         1s 297ms 891μs 304ns
7551;4277;21009;475;24212;41;1000;1126.000000;0.000000;0.000000;1303.000000;1303.000000;99.923313;0.000000;0.000000;-nan;     4m 45s 847ms 149μs 352ns;         3s 580ms 257μs 957ns
755e;3682;1685;2389;5040;25;1213;1386.000000;1193.000000;86.075036;1318.000000;1318.000000;104.354711;0.000000;0.000000;-nan;     4m 25s 446ms 733μs 585ns;         2s   8ms 723μs 579ns
7569;3331;5426;1596;7705;24;889;976.000000;0.000000;0.000000;1411.000000;1411.000000;111.453397;0.000000;0.000000;-nan;     3m 48s 431ms 809μs 893ns;         1s 590ms 543μs 855ns
7570;1907;3850;1004;4245;23;1043;1094.000000;0.000000;0.000000;1319.000000;1319.000000;100.151860;0.000000;0.000000;-nan;     2m 36s 221ms 238μs 537ns;         1s 561ms 586μs 833ns
758b;3290;4978;1691;7897;28;931;1129.000000;0.000000;0.000000;1420.000000;1420.000000;111.635220;0.000000;0.000000;-nan;     4m 33s 277ms 675μs 946ns;         2s 226ms  29μs  65ns
759a;3303;7486;1451;10066;26;1073;1122.000000;1074.000000;95.721925;1421.000000;1421.000000;110.326087;0.000000;0.000000;-nan;     4m 34s 232ms 227μs 192ns;         2s 113ms 561μs 539ns
75b3;1717;6327;319;6846;24;1000;1113.000000;0.000000;0.000000;1283.000000;1283.000000;101.664025;0.000000;0.000000;-nan;     2m  5s 302ms 605μs 957ns;         1s 619ms 901μs 652ns
75c7;3270;1951;2247;5892;24;938;1112.000000;0.000000;0.000000;1362.000000;1362.000000;106.406250;0.000000;0.000000;-nan;     4m 27s 854ms 179μs 288ns;         1s 701ms 180μs   1ns
75d3;3028;4495;1540;7318;23;1230;1300.000000;0.000000;0.000000;1313.000000;1313.000000;101.389961;0.000000;0.000000;-nan;     3m 49s 803ms 766μs 191ns;         1s 771ms 361μs 946ns
24c588;3728;4841;2164;9233;23;1009;1031.000000;0.000000;0.000000;1284.000000;1284.000000;99.922179;0.000000;0.000000;-nan;     3m 43s 977ms 190μs 906ns;         1s 502ms 198μs 730ns
24c58c;2083;3935;686;5584;22;958;1030.000000;0.000000;0.000000;1271.000000;1271.000000;99.842891;0.000000;0.000000;-nan;     2m 57s 156ms 694μs 339ns;         1s 288ms 794μs 408ns
24c59a;1522;6021;232;6273;22;1115;1226.000000;0.000000;0.000000;1313.000000;1313.000000;102.819107;0.000000;0.000000;-nan;     1m 51s 261ms 479μs 780ns;         1s 345ms 618μs 713ns
24c5a7;3909;5913;1105;8275;27;876;1075.000000;0.000000;0.000000;1300.000000;1300.000000;102.040816;0.000000;0.000000;-nan;     3m 47s 241ms 706μs 161ns;         1s 858ms 868μs 175ns
24c5be;1650;2766;1041;3363;21;994;1103.000000;0.000000;0.000000;1282.000000;1282.000000;101.024429;0.000000;0.000000;-nan;     2m 13s 757ms 967μs 207ns;         1s 176ms 683μs 517ns
24c5ca;3143;5826;1141;8712;23;1050;1158.000000;1050.000000;90.673575;1315.000000;1315.000000;104.034810;0.000000;0.000000;-nan;     3m 29s 542ms 846μs  75ns;         1s 517ms 916μs 659ns
24c5d6;1663;8379;452;8732;23;1126;1179.000000;0.000000;0.000000;1312.000000;1312.000000;100.000000;0.000000;0.000000;-nan;     2m 22s 775ms 159μs 121ns;         1s 506ms 163μs 150ns
24c5eb;4551;9322;1280;13749;29;1042;1109.000000;0.000000;0.000000;1379.000000;1379.000000;107.650273;0.000000;0.000000;-nan;     4m  3s 730ms 471μs 226ns;         2s 342ms 689μs 253ns
24c5ff;1078;6204;57;6509;18;1251;1301.000000;0.000000;0.000000;1415.000000;1415.000000;99.718111;0.000000;0.000000;-nan;     1m 34s 518ms 399μs 874ns;         1s 439ms 897μs 360ns
24c607;1438;5390;68;5600;18;1225;1274.000000;0.000000;0.000000;1434.000000;1434.000000;100.000000;0.000000;0.000000;-nan;     2m  9s 176ms 837μs 829ns;         1s 137ms 815μs 591ns
3d28a3;435;0;2286;2221;10;946;946.000000;946.000000;100.000000;1568.000000;1568.000000;100.000000;0.000000;0.000000;-nan;        31s 659ms 671μs 490ns;                          0ns
3d28a6;767;404;2262;2943;11;874;875.000000;0.000000;0.000000;1453.000000;1453.000000;99.931224;0.000000;0.000000;-nan;     1m     717ms 285μs 262ns;            110ms 998μs  60ns
3d28bb;1275;406;1759;2946;11;875;876.000000;0.000000;0.000000;1450.000000;1450.000000;99.931082;0.000000;0.000000;-nan;     1m     718ms  47μs  79ns;             81ms 654μs 100ns
3d28c9;653;404;2373;2940;11;873;874.000000;0.000000;0.000000;1451.000000;1451.000000;99.931129;0.000000;0.000000;-nan;        59s 775ms 792μs 919ns;            112ms 406μs 219ns
3d28f5;692;348;2861;3339;11;1004;1005.000000;0.000000;0.000000;1525.000000;1525.000000;99.934469;0.000000;0.000000;-nan;     1m  1s  31ms  22μs 406ns;            138ms 852μs 602ns
3d2904;655;0;2814;2909;11;1065;1065.000000;1065.000000;100.000000;1563.000000;1563.000000;100.000000;0.000000;0.000000;-nan;        40s 609ms 711μs 250ns;                          0ns
3d292b;187;0;2639;2280;10;980;980.000000;980.000000;100.000000;1564.000000;1564.000000;100.000000;0.000000;0.000000;-nan;        36s 113ms 751μs 783ns;                          0ns
3d2943;522;404;2525;2961;11;879;880.000000;0.000000;0.000000;1451.000000;1451.000000;99.862354;0.000000;0.000000;-nan;        58s 815ms 542μs 379ns;            114ms  83μs 770ns
3d296a;1719;1022;4164;6420;15;869;874.000000;869.000000;99.427918;1448.000000;1448.000000;99.930987;0.000000;0.000000;-nan;     2m  8s  78ms 475μs 149ns;            651ms 977μs 738ns
3d2990;1383;740;3921;5546;14;870;874.000000;0.000000;0.000000;1451.000000;1451.000000;100.068966;0.000000;0.000000;-nan;     2m  2s 698ms 808μs 676ns;            503ms 771μs 494ns
b0dd2;55;0;3395;2938;11;1067;1067.000000;1067.000000;100.000000;1663.000000;1663.000000;100.000000;0.000000;0.000000;-nan;        19s 370ms 596μs  44ns;                          0ns
b0de7;362;0;3638;3430;11;1282;1282.000000;1282.000000;100.000000;1669.000000;1669.000000;100.000000;0.000000;0.000000;-nan;        19s 723ms 365μs 399ns;                          0ns
b0d80;130;60;2785;2435;11;1072;1072.000000;1072.000000;100.000000;1675.000000;1675.000000;100.000000;0.000000;0.000000;-nan;        18s  83ms 966μs 988ns;                          0ns
b0d93;55;0;3391;2938;11;1066;1066.000000;1066.000000;100.000000;1664.000000;1664.000000;100.000000;0.000000;0.000000;-nan;        19s 398ms 837μs 949ns;                          0ns
b0d9d;94;60;2260;1888;11;1083;1083.000000;1083.000000;100.000000;1662.000000;1662.000000;100.000000;0.000000;0.000000;-nan;        17s  81ms  13μs 979ns;                          0ns
b0dbd;529;0;2882;2950;11;1075;1075.000000;1075.000000;100.000000;1674.000000;1674.000000;100.000000;0.000000;0.000000;-nan;        19s 321ms 133μs 840ns;                          0ns
