ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;9995;19542;10;     5m 40s 841ms 808μs 393ns;5212.411765;             82ms 190μs 403ns;        55s 599ms 640μs 137ns;0.000000;0.000000
21;18fdd9;9887;8079;10;     7m 41s 911ms 619μs  72ns;2338.308026;            160ms 344μs 464ns;     1m  4s  30ms   1μs 750ns;1043.000000;0.000000
2;1fea0;9979;11571;10;     5m 37s 259ms 749μs 378ns;3836.795252;            104ms 645μs  38ns;        46s 698ms 692μs 158ns;455.000000;0.000000
22;1a424b;9945;8154;10;     7m 43s  63ms 401μs 990ns;2345.442765;            183ms 709μs 410ns;     1m  6s 905ms 855μs 794ns;1044.000000;0.000000
3;353a6;9976;9727;10;     5m 44s 782ms 263μs 645ns;3436.569767;            106ms 663μs 556ns;        35s  23ms  65μs 950ns;472.000000;0.000000
23;1b8603;9959;9506;10;     8m  3s 606ms 729μs 129ns;2418.012422;            155ms 885μs 947ns;     1m  3s 282ms 770μs 418ns;1044.000000;0.000000
4;47de2;9909;5569;10;     5m 29s 390ms 672μs 542ns;2822.735562;            122ms 750μs  33ns;        23s 760ms 774μs 670ns;474.000000;0.000000
32;4cb369;9931;24441;10;    73m     963ms 102μs 139ns;470.849315;         1s  86ms 908μs 973ns;     1m 45s 827ms 403μs 383ns;1971.000000;0.000000
20;17b95b;9946;8046;10;     7m 27s 404ms 814μs 607ns;2415.033557;            153ms 906μs 358ns;     1m  2s 201ms 819μs 739ns;1043.000000;0.000000
29;2f3531;9939;19855;10;    72m 48s 168ms 793μs 494ns;409.258242;         1s 252ms 457μs 987ns;     1m 21s 985ms 855μs 403ns;1971.000000;0.000000
19;167ade;9938;7742;10;     7m 12s 857ms 493μs 960ns;2455.555556;            168ms 343μs 644ns;     1m  2s 306ms 225μs 945ns;1045.000000;0.000000
18;153885;9964;7979;10;     7m  7s 842ms 219μs 963ns;2521.264637;            158ms 307μs 108ns;     1m  2s 207ms 726μs  17ns;1044.000000;0.000000
17;13ef90;9969;8156;10;     7m 18s  85ms 452μs 113ns;2482.876712;            154ms 155μs 516ns;     1m  1s 520ms 959μs 468ns;1042.000000;0.000000
31;42ec99;9924;23553;10;    69m     138ms 406μs 194ns;485.173913;         1s  57ms  61μs 191ns;     1m 31s 115ms 731μs 936ns;1971.000000;0.000000
16;12ac3d;9904;8072;10;     7m  9s 658ms 391μs 461ns;2514.125874;            163ms 799μs 845ns;        58s 334ms 596μs 544ns;1041.000000;0.000000
15;1171e8;9980;7187;10;     7m  9s 765ms 140μs 588ns;2400.979021;            170ms 879μs 159ns;        55s 290ms 555μs 539ns;1039.000000;0.000000
14;103cfc;9951;6658;10;     7m 17s 583ms 903μs 304ns;2280.411899;            174ms 513μs 967ns;        56s 337ms 669μs 501ns;1035.000000;0.000000
33;56e776;9913;21798;10;    71m 41s 523ms 967μs 739ns;442.376192;         1s 137ms 900μs 960ns;     1m 36s 108ms 163μs  14ns;1971.000000;0.000000
13;ee555;9896;8561;10;     6m 42s  78ms 629μs 417ns;2754.776119;            154ms 952μs 313ns;        59s  22ms 231μs  71ns;1030.000000;0.000000
28;25b715;9939;10690;10;    76m 39s 592ms  56μs 847ns;269.132420;         1s 899ms 529μs 560ns;        41s 299ms 268μs 974ns;1971.000000;0.000000
12;d86bb;9901;8955;10;     7m  5s 159ms 850μs 109ns;2662.023529;            148ms 667μs 666ns;     1m  7s 509ms 510μs 231ns;1011.000000;0.000000
11;c4152;9938;8290;10;     6m 20s 252ms 939μs 596ns;2878.105263;            145ms  92μs 258ns;        54s 231ms 161μs   6ns;877.000000;0.000000
10;b12e1;9940;7958;10;     5m 58s 520ms 809μs 102ns;2999.664804;            124ms 730μs 329ns;        46s 572ms 659μs 163ns;734.000000;0.000000
9;a0bdb;9927;7777;10;     5m 44s 518ms 264μs 257ns;3087.906977;            120ms 834μs 547ns;        39s 999ms 321μs 500ns;474.000000;0.000000
27;21f56e;9924;1568;10;    28m 13s 170ms 612μs  26ns;407.277023;         1s 155ms 841μs 740ns;        26s 578ms 164μs 607ns;1937.000000;0.000000
30;38c6fc;9954;26844;10;    69m 36s 542ms 350μs 351ns;528.706897;            974ms 233μs 251ns;     1m 32s 868ms 647μs  42ns;1971.000000;0.000000
8;8b0bc;9894;10930;10;     6m  8s 798ms 411μs 457ns;3395.217391;            109ms 296μs 126ns;        40s 226ms 677μs 522ns;474.000000;0.000000
26;1f97f0;9967;8991;10;    10m 30s 877ms 666μs 419ns;1805.523810;            239ms 135μs 411ns;        53s 663ms 423μs 173ns;1469.000000;0.000000
7;77754;9954;9194;10;     6m  5s 117ms 513μs 739ns;3147.616438;            112ms 796μs 548ns;        33s 804ms  69μs 732ns;474.000000;0.000000
25;1e5025;9932;6016;10;     7m 23s 846ms 301μs 520ns;2160.000000;            182ms  14μs 951ns;        46s 415ms 490μs 291ns;1367.000000;0.000000
6;63cae;9965;9322;10;     6m 12s  46ms 341μs 141ns;3110.806452;            122ms 562μs 431ns;        34s 560ms 116μs 840ns;474.000000;0.000000
5;564cf;9968;4048;10;     5m 23s 814ms 138μs 814ns;2603.591331;            150ms 609μs 718ns;        17s 824ms 110μs 283ns;474.000000;0.000000
24;1ced6e;9986;9091;10;     7m 28s 569ms 438μs 182ns;2554.955357;            153ms 463μs 912ns;     1m  4s 975ms 443μs 423ns;1045.000000;0.000000
