ID;Parent ID;Generation ID;Derived Inputs;Derived Fails;Flags;Generation Time;Generation Length;Trimmed Length;Execution Time;Primary Score;Relative Primary Score;Secondary Score;Relative Secondary Score;Exit Code;Exit Reason;Result;Retries;Test Number
431aa;3b465;41535;0;0;0000000000000030;   112m 49s 159ms 531μs 750ns;0;-1;        12s 363ms 153μs 151ns;3885.000000;0.000000;1475.000000;0.000000;0;1;Unfinished;0;91577
43365;3b465;41535;0;0;0000000000000030;   113m  7s 102ms  78μs 716ns;0;-1;        10s 517ms 210μs 682ns;3881.000000;0.000000;1770.000000;0.000000;0;1;Unfinished;0;91725
44002;3b465;41535;0;0;0000000000000030;   115m 25s 611ms 526μs 407ns;0;-1;        11s 325ms 813μs 863ns;3886.000000;0.000000;1490.000000;0.000000;0;1;Unfinished;0;92801
43fde;3b465;41535;0;0;0000000000000030;   115m 23s 660ms 297μs  60ns;0;-1;        11s 787ms 656μs 306ns;3887.000000;0.000000;1425.000000;0.000000;0;1;Unfinished;0;92789
442bd;3b465;41535;0;0;0000000000000030;   115m 55s 310ms 719μs 984ns;0;-1;        11s 365ms 575μs 592ns;3890.000000;0.000000;1390.000000;0.000000;0;1;Unfinished;0;93034
41bff;3b465;41535;0;0;0000000000000030;   108m 55s  30ms 461μs 678ns;0;-1;        11s 623ms 805μs 758ns;3889.000000;0.000000;1605.000000;0.000000;0;1;Unfinished;0;89728
42cbe;3b465;41535;0;0;0000000000000030;   111m 56s 471ms 202μs 657ns;0;-1;        13s 502ms 637μs 723ns;3892.000000;0.000000;1465.000000;0.000000;0;1;Unfinished;0;91157
425a1;3b465;41535;0;0;0000000000000030;   110m 41s 317ms 424μs 987ns;0;-1;        13s 190ms 614μs 297ns;3891.000000;0.000000;1605.000000;0.000000;0;1;Unfinished;0;90550
432df;3b465;41535;0;0;0000000000000030;   113m  2s 101ms 494μs 882ns;0;-1;        14s 297ms 596μs  77ns;3885.000000;0.000000;1810.000000;0.000000;0;1;Unfinished;0;91680
41b45;3b465;41535;0;0;0000000000000030;   108m 45s 805ms 160μs 604ns;0;-1;        13s   3ms 723μs  87ns;3886.000000;0.000000;1495.000000;0.000000;0;1;Unfinished;0;89666
