ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
17d7;93;0;12;65;7;20;23.000000;0.000000;0.000000;907.000000;907.000000;100.554324;0.000000;0.000000;-nan;         6s 329ms 731μs 996ns;         1s  45ms 942μs 881ns
17dc;82;0;8;64;6;20;21.000000;0.000000;0.000000;901.000000;901.000000;100.000000;0.000000;0.000000;-nan;         6s 147ms  36μs 224ns;            372ms 487μs  70ns
17e6;70;0;14;54;7;15;18.000000;0.000000;0.000000;907.000000;907.000000;101.567749;0.000000;0.000000;-nan;         6s 434ms 749μs 970ns;         1s  96ms 763μs 696ns
17f6;126;0;33;81;15;15;157.000000;0.000000;0.000000;975.000000;975.000000;100.000000;0.000000;0.000000;-nan;         9s 789ms  52μs 595ns;                        -14069122676297441ns
1802;33;0;24;39;5;17;17.000000;17.000000;100.000000;944.000000;944.000000;100.000000;0.000000;0.000000;-nan;         5s 217ms 786μs 622ns;                          0ns
1816;33;0;28;41;5;18;18.000000;18.000000;100.000000;897.000000;897.000000;100.000000;0.000000;0.000000;-nan;         4s 612ms 389μs  73ns;                          0ns
181f;35;0;26;41;5;18;18.000000;18.000000;100.000000;906.000000;906.000000;100.000000;0.000000;0.000000;-nan;         5s 345ms 307μs  62ns;                          0ns
182a;17;0;19;28;4;13;13.000000;13.000000;100.000000;903.000000;903.000000;100.000000;0.000000;0.000000;-nan;         3s 693ms 500μs 724ns;                          0ns
1835;23;0;20;31;4;15;15.000000;15.000000;100.000000;905.000000;905.000000;100.000000;0.000000;0.000000;-nan;         3s 819ms 207μs 215ns;                          0ns
1840;32;0;24;40;5;17;17.000000;17.000000;100.000000;904.000000;904.000000;100.000000;0.000000;0.000000;-nan;         5s 428ms 163μs   0ns;                          0ns
5e81;115;0;27;90;10;27;149.000000;0.000000;0.000000;975.000000;975.000000;100.000000;0.000000;0.000000;-nan;        12s 994ms  27μs  61ns;                        -10552956004844682ns
5e40;59;0;10;65;6;17;18.000000;0.000000;0.000000;966.000000;966.000000;100.000000;0.000000;0.000000;-nan;         9s 743ms  66μs 200ns;            291ms 307μs 484ns
5e58;71;0;18;71;7;18;21.000000;0.000000;0.000000;1335.000000;1335.000000;100.000000;0.000000;0.000000;-nan;         9s 962ms 166μs 505ns;            473ms 519μs 618ns
5e62;39;0;22;41;5;18;18.000000;18.000000;100.000000;956.000000;956.000000;100.000000;0.000000;0.000000;-nan;         8s  25ms 626μs  88ns;                          0ns
5e7b;51;0;21;54;6;16;17.000000;0.000000;0.000000;955.000000;955.000000;100.000000;0.000000;0.000000;-nan;         9s 838ms 988μs 325ns;            412ms 442μs 905ns
5e05;64;0;12;64;6;18;19.000000;0.000000;0.000000;1190.000000;1190.000000;122.554068;0.000000;0.000000;-nan;         9s 414ms 399μs 178ns;            841ms 633μs 954ns
5e1a;85;0;18;87;7;19;21.000000;0.000000;0.000000;1335.000000;1335.000000;100.225225;0.000000;0.000000;-nan;         9s 581ms 576μs 353ns;         1s 259ms 246μs 258ns
5e25;74;0;11;69;6;20;21.000000;0.000000;0.000000;1333.000000;1333.000000;100.000000;0.000000;0.000000;-nan;         8s 882ms 953μs 353ns;            393ms 788μs 381ns
5df7;66;0;10;64;6;18;19.000000;0.000000;0.000000;1199.000000;1199.000000;100.000000;0.000000;0.000000;-nan;         9s 282ms 879μs 789ns;            566ms 942μs 606ns
5dfd;67;0;18;69;6;20;21.000000;0.000000;0.000000;1195.000000;1195.000000;100.000000;0.000000;0.000000;-nan;         7s 155ms 296μs 503ns;            314ms  84μs 868ns
3c40;66;0;11;57;6;17;18.000000;0.000000;0.000000;956.000000;956.000000;100.000000;0.000000;0.000000;-nan;         8s 907ms 241μs 584ns;            269ms 542μs 533ns
3c54;62;0;4;60;6;16;17.000000;0.000000;0.000000;937.000000;937.000000;100.000000;0.000000;0.000000;-nan;         9s  41ms  31μs 346ns;            327ms 900μs 552ns
3c61;51;0;1;38;5;15;16.000000;0.000000;0.000000;940.000000;940.000000;100.000000;0.000000;0.000000;-nan;         8s 561ms 494μs 458ns;            281ms 633μs 857ns
3c71;48;0;30;62;6;18;19.000000;0.000000;0.000000;908.000000;908.000000;100.000000;0.000000;0.000000;-nan;         9s 118ms 515μs 902ns;            189ms 837μs 668ns
3c7d;113;0;9;78;10;22;0.000000;0.000000;-nan;975.000000;975.000000;100.000000;0.000000;0.000000;-nan;        12s 178ms 785μs 572ns;                        -14069711693323607ns
3c0a;62;0;15;57;6;17;18.000000;0.000000;0.000000;933.000000;933.000000;100.000000;0.000000;0.000000;-nan;         8s 932ms 335μs 735ns;            168ms 231μs 548ns
3c11;62;0;15;57;6;17;18.000000;0.000000;0.000000;952.000000;952.000000;100.000000;0.000000;0.000000;-nan;         8s 753ms 584μs  35ns;            354ms 578μs 532ns
3c1b;67;0;10;57;6;17;18.000000;0.000000;0.000000;941.000000;941.000000;100.000000;0.000000;0.000000;-nan;         8s 834ms 828μs 253ns;            182ms 606μs 445ns
3c24;71;0;13;64;6;19;20.000000;0.000000;0.000000;929.000000;929.000000;100.000000;0.000000;0.000000;-nan;         7s 528ms 122μs 302ns;            398ms  77μs 219ns
3c32;52;0;6;68;6;16;17.000000;0.000000;0.000000;955.000000;955.000000;100.000000;0.000000;0.000000;-nan;         9s 179ms  72μs 145ns;            527ms 573μs  83ns
f58b;117;0;73;78;7;34;35.000000;0.000000;0.000000;2139.000000;2139.000000;100.000000;0.000000;0.000000;-nan;         6s 288ms 149μs 590ns;            610ms 562μs 481ns
957e;260;0;0;0;6;46;46.000000;46.000000;100.000000;2967.000000;2967.000000;100.000000;0.000000;0.000000;-nan;         6s 475ms 847μs 256ns;                          0ns
f549;0;16;182;0;6;34;34.000000;34.000000;100.000000;2540.000000;2540.000000;100.000000;0.000000;0.000000;-nan;             21ms 490μs  79ns;                          0ns
f558;0;0;232;0;6;41;0.000000;0.000000;-nan;2646.000000;2646.000000;100.000000;0.000000;0.000000;-nan;             15ms 720μs 555ns;                          0ns
f561;129;0;93;68;8;37;41.000000;0.000000;0.000000;2543.000000;2543.000000;102.292840;0.000000;0.000000;-nan;         8s 838ms 805μs 515ns;         1s 206ms 462μs 381ns
f56e;149;0;72;87;8;34;41.000000;0.000000;0.000000;2106.000000;2106.000000;100.000000;0.000000;0.000000;-nan;         8s 614ms 313μs 350ns;                        -1172683989019435ns
f50c;2;0;187;13;6;35;35.000000;35.000000;100.000000;2251.000000;2251.000000;100.000000;0.000000;0.000000;-nan;            191ms 306μs 811ns;                          0ns
f51c;7;0;98;19;5;32;32.000000;32.000000;100.000000;2108.000000;2108.000000;100.000000;0.000000;0.000000;-nan;            413ms  28μs 373ns;                          0ns
f535;3;0;184;15;6;35;35.000000;35.000000;100.000000;2326.000000;2326.000000;100.000000;0.000000;0.000000;-nan;            368ms 130μs 957ns;                          0ns
f4fa;8;0;154;30;6;33;33.000000;33.000000;100.000000;2138.000000;2138.000000;100.000000;0.000000;0.000000;-nan;            494ms 156μs 232ns;                          0ns
f4ff;3;0;184;15;6;35;35.000000;35.000000;100.000000;2315.000000;2315.000000;100.000000;0.000000;0.000000;-nan;            366ms 439μs 597ns;                          0ns
8103;150;0;17;125;9;27;33.000000;0.000000;0.000000;1938.000000;1938.000000;100.051626;0.000000;0.000000;-nan;        21s 989ms 247μs 764ns;         4s 523ms 494μs 144ns
8113;84;0;11;79;6;24;25.000000;0.000000;0.000000;1591.000000;1591.000000;102.711427;0.000000;0.000000;-nan;        18s 291ms 521μs 611ns;            980ms 968μs 120ns
811a;127;0;9;98;7;28;30.000000;0.000000;0.000000;1939.000000;1939.000000;100.206718;0.000000;0.000000;-nan;        20s  55ms 197μs 305ns;         7s 219ms 293μs  85ns
8122;97;0;11;86;6;27;28.000000;0.000000;0.000000;1937.000000;1937.000000;111.449942;0.000000;0.000000;-nan;        17s 456ms 482μs 336ns;         2s 153ms  19μs 113ns
812d;102;0;9;89;6;28;29.000000;0.000000;0.000000;1819.000000;1819.000000;100.000000;0.000000;0.000000;-nan;        16s 677ms 242μs 116ns;            298ms 955μs 298ns
8134;79;0;16;79;6;24;25.000000;0.000000;0.000000;1628.000000;1628.000000;100.000000;0.000000;0.000000;-nan;        16s 952ms 949μs 672ns;            234ms 894μs 357ns
80d4;71;0;12;71;6;20;21.000000;0.000000;0.000000;1555.000000;1555.000000;100.000000;0.000000;0.000000;-nan;        10s 656ms 734μs 541ns;            389ms 118μs 442ns
80d9;102;0;9;73;6;30;31.000000;0.000000;0.000000;2106.000000;2106.000000;108.780992;0.000000;0.000000;-nan;        16s 340ms 139μs 509ns;         3s 352ms 228μs 739ns
80e8;78;0;15;75;6;22;23.000000;0.000000;0.000000;1554.000000;1554.000000;100.000000;0.000000;0.000000;-nan;        14s 799ms 669μs 458ns;            728ms 818μs 187ns
80f8;79;0;14;75;6;22;23.000000;0.000000;0.000000;1552.000000;1552.000000;100.129032;0.000000;0.000000;-nan;        15s 121ms 987μs 256ns;            336ms 238μs 500ns
