ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;1883;1845;1401;4185;18;141996;-nan;100.424830;-nan;        57s 666ms 789μs 611ns;            435ms 408μs 818ns
-;508425;498153;378416;1130069;5091;141996;-nan;27114.704012;-nan;   259m 30s  33ms 195μs 215ns;     1m 57s 560ms 380μs 908ns
