ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;2000;100;10;         7s 196ms 207μs 446ns;18000.000000;                        -15097237249002ns;            591ms 332μs 916ns;0.000000;0.000000
313;3009b8;2000;544;10;        51s  97ms 661μs 347ns;2992.941176;                        -39601611858107ns;         7s  67ms 265μs 653ns;2257.000000;0.000000
2;19f7;2000;131;10;         8s 407ms 169μs 661ns;15982.500000;                        -11730585753966ns;            731ms 235μs  94ns;553.000000;0.000000
314;302c35;2000;532;10;        51s 174ms 879μs  75ns;2978.823529;                        -34820125987764ns;         6s 602ms 787μs 375ns;2257.000000;0.000000
315;304e8c;2000;543;10;        50s 244ms 495μs 932ns;3051.600000;                        -34178617688639ns;         6s 497ms 973μs 710ns;2257.000000;0.000000
3;65f4;2000;192;10;        12s 167ms 435μs 596ns;10960.000000;                        -12238820797161ns;         1s  22ms 641μs 443ns;1572.000000;0.000000
316;307141;2000;524;10;        52s 428ms 776μs 310ns;2912.307692;                        -31944728906701ns;         6s 427ms 698μs 977ns;2257.000000;0.000000
317;30939c;2000;507;10;        52s 772ms 160μs 272ns;2892.692308;                        -34678558346725ns;         6s 292ms 484μs 477ns;2257.000000;0.000000
4;994f;2000;607;10;        53s 744ms 644μs  35ns;2951.320755;                        -20348855140807ns;         7s  73ms 466μs 189ns;2253.000000;0.000000
318;30b5b1;2000;529;10;        52s 244ms 713μs 826ns;2918.076923;                        -36872797246749ns;         6s 267ms 703μs 653ns;2257.000000;0.000000
5;cafc;2000;663;10;        52s  12ms 273μs 814ns;3072.692308;                        -29082602380053ns;         7s 530ms 532μs 693ns;2253.000000;0.000000
319;30d802;2000;426;10;        49s 160ms 686μs 473ns;2970.612245;                        -29871400300448ns;         5s  53ms 726μs 404ns;2257.000000;0.000000
6;ef53;2000;487;10;        46s 638ms 266μs 946ns;3243.913043;                        -21334269915122ns;         5s 232ms 513μs 789ns;2252.000000;0.000000
320;30f8bb;2000;535;10;        50s 435ms 394μs 615ns;3042.000000;                        -38038039165937ns;         6s 460ms 422μs 427ns;2257.000000;0.000000
