ID;Parent ID;Generation ID;Derived Inputs;Derived Fails;Flags;Generation Time;Generation Length;Trimmed Length;Execution Time;Primary Score;Relative Primary Score;Secondary Score;Relative Secondary Score;Exit Code;Exit Reason;Result;Retries;Test Number
25f63;0;64;0;0;0000000000000010;   164m 13s 726ms 851μs 146ns;0;5566;         6s 100ms 151μs 107ns;1299.000000;4.284834;20.000000;278.300000;0;1;Failing;0;51796
94020;0;64;0;0;0000000000000010;   645m 16s  63ms 956μs 402ns;0;1699;         2s 765ms 465μs 314ns;1015.000000;1.673892;10.000000;169.900000;0;1;Failing;0;202046
a32ca;0;64;0;0;0000000000000010;   711m 37s 254ms 709μs 698ns;0;8262;         8s 392ms 135μs  80ns;833.000000;9.918367;10.000000;826.200000;0;1;Failing;0;222753
52a91;0;64;0;0;0000000000000010;   359m 40s 442ms 542μs 674ns;0;8200;         9s 890ms 490μs 310ns;816.000000;10.049020;50.000000;164.000000;0;1;Failing;0;112825
5053f;0;64;0;0;0000000000000010;   349m 31s 702ms 125μs 345ns;0;8190;         8s 369ms 673μs 420ns;816.000000;10.036765;40.000000;204.750000;0;1;Failing;0;109640
71b12;0;64;0;0;0000000000000010;   494m 58s 567ms 531μs 719ns;0;8191;         8s 372ms 952μs 327ns;816.000000;10.037990;40.000000;204.775000;0;1;Failing;0;155193
3df99;0;64;0;0;0000000000000010;   269m 31s 744ms 410μs 546ns;0;8193;         8s 114ms 413μs 880ns;816.000000;10.040441;30.000000;273.100000;0;1;Failing;0;84582
75259;0;64;0;0;0000000000000010;   510m  3s  28ms 548μs  19ns;0;8190;         8s 746ms 458μs  12ns;815.000000;10.049080;50.000000;163.800000;0;1;Failing;0;159910
7abc8;0;64;0;0;0000000000000010;   534m 29s 204ms 168μs  92ns;0;8195;        10s 302ms 270μs 463ns;815.000000;10.055215;50.000000;163.900000;0;1;Failing;0;167542
910ae;0;64;0;0;0000000000000010;   632m 13s 469ms 288μs 111ns;0;8190;         8s 498ms  85μs 730ns;815.000000;10.049080;40.000000;204.750000;0;1;Failing;0;197997
9210d;0;64;0;0;0000000000000010;   636m 46s 640ms 809μs 422ns;0;8194;         8s 770ms 572μs 967ns;815.000000;10.053988;40.000000;204.850000;0;1;Failing;0;199394
74bf3;0;64;0;0;0000000000000010;   508m 20s 266ms 729μs 585ns;0;8198;         8s 429ms 426μs 111ns;815.000000;10.058896;40.000000;204.950000;0;1;Failing;0;159364
a3b1f;0;64;0;0;0000000000000010;   713m 51s 888ms 742μs 794ns;0;8200;        10s   8ms 305μs 632ns;815.000000;10.061350;40.000000;205.000000;0;1;Failing;0;223464
6af3;0;64;0;0;0000000000000010;    28m  5s 375ms 584μs 628ns;0;8195;         8s 664ms 470μs 324ns;815.000000;10.055215;30.000000;273.166667;0;1;Failing;0;9092
32421;0;64;0;0;0000000000000010;   218m 29s 658ms 999μs 198ns;0;8195;         8s 470ms 554μs 256ns;815.000000;10.055215;30.000000;273.166667;0;1;Failing;0;68585
3b089;0;64;0;0;0000000000000010;   256m 45s 532ms 799μs 180ns;0;8195;         9s 445ms 778μs 453ns;815.000000;10.055215;30.000000;273.166667;0;1;Failing;0;80566
95aaf;0;64;0;0;0000000000000010;   652m 35s 728ms 201μs 758ns;0;8195;         8s 454ms 667μs 473ns;815.000000;10.055215;20.000000;409.750000;0;1;Failing;0;204312
3f72d;0;64;0;0;0000000000000010;   275m 52s 883ms 269μs 464ns;0;8190;         8s 228ms 268μs 737ns;814.000000;10.061425;70.000000;117.000000;0;1;Failing;0;86594
dc78;0;64;0;0;0000000000000010;    58m 40s 260ms 284μs 545ns;0;8193;        10s 604ms 764μs 536ns;814.000000;10.065111;60.000000;136.550000;0;1;Failing;0;18779
44005;0;64;0;0;0000000000000010;   295m 45s 328ms 249μs 820ns;0;8199;         8s 474ms 807μs 126ns;814.000000;10.072482;60.000000;136.650000;0;1;Failing;0;92810
2878f;0;64;0;0;0000000000000010;   175m 21s 796ms 966μs 300ns;0;8190;         7s 769ms 633μs 760ns;814.000000;10.061425;50.000000;163.800000;0;1;Failing;0;55224
8742d;0;64;0;0;0000000000000010;   589m 33s 739ms 376μs 567ns;0;8191;         8s 337ms 619μs 719ns;814.000000;10.062654;50.000000;163.820000;0;1;Failing;0;184642
a2aa1;0;64;0;0;0000000000000010;   709m 22s 249ms 503μs 847ns;0;8191;         8s 622ms 356μs 713ns;814.000000;10.062654;50.000000;163.820000;0;1;Failing;0;222057
5dda8;0;64;0;0;0000000000000010;   408m 37s 487ms 554μs 381ns;0;8192;         8s 662ms 254μs 794ns;814.000000;10.063882;50.000000;163.840000;0;1;Failing;0;128107
48421;0;64;0;0;0000000000000010;   314m 18s 681ms 831μs 976ns;0;8193;         8s 842ms 463μs 259ns;814.000000;10.065111;50.000000;163.860000;0;1;Failing;0;98622
