ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;12583;926;0;0;248;12744;-nan;111.233073;138.937402;    96m  9s 146ms 483μs 769ns;     2m 20s 933ms 947μs 701ns
-;314590;23162;0;0;6212;12744;-nan;2780.826814;3473.435062;  2403m 48s 662ms  94μs 239ns;    58m 43s 348ms 692μs 544ns
