Number of Generations;Number of DeltaDebugging;Generated Tests;DD Tests;Prefix Excluded Tests;Approximation Excluded Tests;Total Tests;Negative Tests;Positive Tests;Unfinished Tests;Undefined Tests;Runtime;Average Tests per Minute;Natural Exit;LastInput Exit;Terminated Exit;Timeout Exit;FragmentTimeout Exit;Memory Exit;Pipe Exit;InitError Exit;Repeat Exit
6;1007;1000;2111163;1522529;0;2112163;0;462458;1649705;0;    54m 21s 982ms 428μs 432ns;38862.244710;2112164;0;0;0;0;0;0;0;0
