ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
601d;83;0;51;110;7;26;28.000000;0.000000;0.000000;2050.000000;2050.000000;99.951243;0.000000;0.000000;-nan;        12s 339ms 282μs 410ns;            762ms 722μs  78ns
6024;64;0;38;86;6;26;27.000000;0.000000;0.000000;2130.000000;2130.000000;100.000000;0.000000;0.000000;-nan;         9s 776ms 810μs 741ns;            636ms 674μs  75ns
602f;62;0;44;88;6;27;28.000000;0.000000;0.000000;2129.000000;2129.000000;100.000000;0.000000;0.000000;-nan;         8s  93ms 571μs 823ns;            386ms 979μs  82ns
6034;41;0;56;77;6;24;25.000000;0.000000;0.000000;2049.000000;2049.000000;100.000000;0.000000;0.000000;-nan;         7s 424ms 730μs 549ns;         1s 116ms 614μs 996ns
6051;63;0;44;87;6;27;28.000000;0.000000;0.000000;2071.000000;2071.000000;100.000000;0.000000;0.000000;-nan;         9s 943ms  81μs 256ns;            482ms 314μs 758ns
605e;97;0;56;123;8;26;29.000000;0.000000;0.000000;2353.000000;2353.000000;100.042517;0.000000;0.000000;-nan;        13s 495ms 797μs 469ns;         2s  75ms 106μs 770ns
606c;103;0;18;105;7;24;26.000000;0.000000;0.000000;2049.000000;2049.000000;99.951220;0.000000;0.000000;-nan;        13s  92ms 880μs  58ns;         2s 599ms 368μs 311ns
6073;158;0;47;179;9;31;34.000000;0.000000;0.000000;2133.000000;2133.000000;100.093853;0.000000;0.000000;-nan;        14s  53ms 840μs 259ns;         1s 432ms 152μs 713ns
6082;63;0;64;109;7;25;27.000000;0.000000;0.000000;2049.000000;2049.000000;100.048828;0.000000;0.000000;-nan;        12s 421ms 677μs 536ns;         2s 322ms 392μs 471ns
608a;67;0;65;112;7;26;28.000000;0.000000;0.000000;2354.000000;2354.000000;100.000000;0.000000;0.000000;-nan;        12s 930ms 691μs 485ns;            843ms 177μs 219ns
17d7;57;0;14;55;6;16;17.000000;0.000000;0.000000;979.000000;979.000000;100.000000;0.000000;0.000000;-nan;         7s 734ms 599μs 379ns;            129ms 727μs 172ns
17dc;55;0;30;69;7;15;17.000000;0.000000;0.000000;1076.000000;1076.000000;99.721965;0.000000;0.000000;-nan;         8s 908ms 999μs 175ns;            899ms 849μs 680ns
17e9;62;0;27;65;6;20;21.000000;0.000000;0.000000;991.000000;991.000000;100.000000;0.000000;0.000000;-nan;         7s 773ms 487μs 497ns;            249ms 767μs 432ns
17f7;65;0;31;76;7;17;19.000000;0.000000;0.000000;1008.000000;1008.000000;100.000000;0.000000;0.000000;-nan;         9s 106ms 476μs  69ns;            701ms 894μs 976ns
1804;67;0;26;63;9;13;26.000000;0.000000;0.000000;1076.000000;1076.000000;100.093023;0.000000;0.000000;-nan;         9s 959ms  15μs 692ns;            799ms 111μs 354ns
1813;71;0;21;62;7;17;20.000000;0.000000;0.000000;1078.000000;1078.000000;100.092851;0.000000;0.000000;-nan;         9s 237ms 120μs 873ns;            396ms 397μs 547ns
181f;52;0;30;56;7;15;18.000000;0.000000;0.000000;1078.000000;1078.000000;100.185874;0.000000;0.000000;-nan;         9s 192ms 765μs 727ns;            624ms 389μs 455ns
1830;107;0;30;109;8;20;23.000000;0.000000;0.000000;1078.000000;1078.000000;100.465983;0.000000;0.000000;-nan;         9s 954ms 579μs 337ns;         2s 641ms 156μs 696ns
183c;48;0;4;38;5;15;16.000000;0.000000;0.000000;1074.000000;1074.000000;100.000000;0.000000;0.000000;-nan;         7s 174ms 524μs 863ns;            118ms 814μs 796ns
1847;122;0;16;122;8;22;25.000000;0.000000;0.000000;1295.000000;1295.000000;132.820513;0.000000;0.000000;-nan;        10s  94ms  76μs 483ns;         3s 129ms 966μs 539ns
b683;43;0;90;75;6;29;30.000000;0.000000;0.000000;2768.000000;2768.000000;100.000000;0.000000;0.000000;-nan;         7s 797ms  67μs 354ns;            233ms 434μs 256ns
b68a;55;0;107;80;7;29;31.000000;0.000000;0.000000;2768.000000;2768.000000;99.927798;0.000000;0.000000;-nan;        10s  23ms 935μs 619ns;            778ms 318μs 567ns
b641;67;0;107;88;7;33;34.000000;0.000000;0.000000;2916.000000;2916.000000;100.068634;0.000000;0.000000;-nan;         9s 261ms 657μs 895ns;            576ms 310μs 574ns
b651;69;0;103;90;7;33;34.000000;0.000000;0.000000;2916.000000;2916.000000;100.240633;0.000000;0.000000;-nan;         9s 503ms 235μs 774ns;            960ms 759μs   1ns
b665;69;0;94;79;7;29;31.000000;0.000000;0.000000;2769.000000;2769.000000;100.000000;0.000000;0.000000;-nan;        10s 278ms 174μs 704ns;         1s 286ms 228μs 456ns
b677;47;0;84;53;6;30;31.000000;0.000000;0.000000;2767.000000;2767.000000;100.000000;0.000000;0.000000;-nan;         8s 158ms 597μs 865ns;         1s   1ms 823μs 906ns
b600;4;3;188;15;6;36;36.000000;36.000000;100.000000;3005.000000;3005.000000;100.000000;0.000000;0.000000;-nan;            378ms 618μs 856ns;                          0ns
b605;2;0;178;12;6;33;33.000000;33.000000;100.000000;2958.000000;2958.000000;100.000000;0.000000;0.000000;-nan;            387ms 100μs 514ns;                          0ns
b619;80;0;95;87;7;33;34.000000;0.000000;0.000000;2908.000000;2908.000000;100.000000;0.000000;0.000000;-nan;         9s 746ms 163μs 514ns;            597ms 983μs 603ns
b626;65;0;104;85;7;32;33.000000;0.000000;0.000000;2903.000000;2903.000000;100.000000;0.000000;0.000000;-nan;         9s  49ms 677μs 918ns;            445ms 648μs 800ns
3c41;44;0;32;50;6;19;21.000000;0.000000;0.000000;1526.000000;1526.000000;99.738562;0.000000;0.000000;-nan;         9s 736ms 872μs  83ns;            309ms 890μs 378ns
3c4a;88;0;29;101;7;23;25.000000;0.000000;0.000000;1526.000000;1526.000000;99.803793;0.000000;0.000000;-nan;        10s 498ms 277μs 804ns;            670ms 455μs 899ns
3c53;66;0;31;73;7;20;23.000000;0.000000;0.000000;1664.000000;1664.000000;100.000000;0.000000;0.000000;-nan;        10s 490ms 755μs 785ns;            584ms  79μs 644ns
3c60;71;0;27;82;6;25;26.000000;0.000000;0.000000;1542.000000;1542.000000;100.325309;0.000000;0.000000;-nan;         9s 360ms 844μs 547ns;            635ms 295μs 471ns
3c6b;56;0;40;78;6;24;25.000000;0.000000;0.000000;1545.000000;1545.000000;100.000000;0.000000;0.000000;-nan;        10s 244ms 863μs 302ns;            634ms 377μs  12ns
3c10;92;0;40;112;7;26;28.000000;0.000000;0.000000;1534.000000;1534.000000;100.000000;0.000000;0.000000;-nan;        10s 423ms 379μs 779ns;            905ms 941μs 346ns
3c16;78;0;32;90;6;28;29.000000;0.000000;0.000000;1677.000000;1677.000000;100.000000;0.000000;0.000000;-nan;         9s 278ms 398μs 390ns;            732ms 408μs 888ns
3c1f;71;0;28;81;6;25;26.000000;0.000000;0.000000;1549.000000;1549.000000;100.000000;0.000000;0.000000;-nan;         8s 764ms 740μs 111ns;            424ms 785μs 264ns
3c2a;58;0;25;65;6;19;20.000000;0.000000;0.000000;1663.000000;1663.000000;100.000000;0.000000;0.000000;-nan;         8s 537ms 663μs 751ns;            110ms 265μs 473ns
3c34;68;0;38;81;6;26;27.000000;0.000000;0.000000;1655.000000;1655.000000;100.000000;0.000000;0.000000;-nan;         9s 882ms 170μs 911ns;            428ms 369μs 393ns
9930;220;0;0;0;6;38;38.000000;38.000000;100.000000;3174.000000;3174.000000;100.000000;0.000000;0.000000;-nan;         4s 856ms   4μs 734ns;                          0ns
8740;71;0;66;105;7;29;31.000000;0.000000;0.000000;2768.000000;2768.000000;105.850860;0.000000;0.000000;-nan;        10s 757ms 209μs 121ns;         1s 630ms 101μs  43ns
874f;88;0;49;97;7;28;30.000000;0.000000;0.000000;2563.000000;2563.000000;104.017857;0.000000;0.000000;-nan;        10s 348ms 838μs 153ns;                        -5834748778684524ns
8757;69;0;64;101;7;28;30.000000;0.000000;0.000000;2621.000000;2621.000000;100.000000;0.000000;0.000000;-nan;        11s  67ms 101μs 939ns;         1s 141ms 369μs 804ns
8761;70;0;66;116;7;27;29.000000;0.000000;0.000000;2356.000000;2356.000000;100.000000;0.000000;0.000000;-nan;        10s 651ms 495μs 157ns;         1s 423ms 824μs 814ns
8769;67;0;48;93;6;29;30.000000;0.000000;0.000000;2768.000000;2768.000000;100.000000;0.000000;0.000000;-nan;         9s 177ms 478μs 149ns;            369ms 461μs 704ns
8773;43;0;64;87;6;27;28.000000;0.000000;0.000000;2436.000000;2436.000000;100.000000;0.000000;0.000000;-nan;         9s 651ms  35μs 641ns;            200ms  31μs 558ns
877a;50;0;60;90;6;28;29.000000;0.000000;0.000000;2400.000000;2400.000000;101.954121;0.000000;0.000000;-nan;         9s 994ms 885μs 385ns;         1s 167ms 395μs 260ns
8728;42;0;68;90;6;28;29.000000;0.000000;0.000000;2620.000000;2620.000000;100.000000;0.000000;0.000000;-nan;         8s 497ms 818μs 593ns;            208ms 346μs 748ns
872f;49;0;61;90;6;28;29.000000;0.000000;0.000000;2620.000000;2620.000000;108.894431;0.000000;0.000000;-nan;         8s 812ms 780μs 783ns;            763ms 771μs 879ns
8738;65;0;34;81;6;25;26.000000;0.000000;0.000000;2384.000000;2384.000000;100.000000;0.000000;0.000000;-nan;        10s  37ms 327μs 183ns;            229ms 528μs 311ns
