ID;Parent ID;Generation ID;Derived Inputs;Derived Fails;Flags;Generation Time;Generation Length;Trimmed Length;Execution Time;Primary Score;Relative Primary Score;Secondary Score;Relative Secondary Score;Exit Code;Exit Reason;Result;Retries;Test Number
1c4d01;0;64;0;0;0000000000000010;   713m 53s 513ms 586μs 870ns;0;-1;        30s 349ms 111μs 212ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;618206
1c50fc;0;64;0;0;0000000000000010;   714m 17s 869ms 380μs  60ns;0;-1;        30s 431ms 603μs 558ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;618546
1c518f;0;64;0;0;0000000000000010;   714m 20s 738ms 632μs 359ns;0;-1;        30s 487ms 946μs 321ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;618595
8b320;0;64;0;0;0000000000000010;   219m 17s 768ms 510μs 797ns;17000;5410;         7s   7ms 519μs 235ns;1530.000000;3.535948;0.000000;inf;0;1;Failing;0;190014
41f2e;0;64;0;0;0000000000000010;   103m 39s 563ms 271μs  70ns;17000;5323;         7s 293ms 768μs 173ns;1531.000000;3.476813;20.000000;266.150000;0;1;Failing;0;90008
1c4827;0;64;0;0;0000000000000010;   713m 23s 354ms 919μs 174ns;17000;5323;         7s 829ms 230μs  15ns;1529.000000;3.481360;60.000000;88.716667;0;1;Failing;0;617792
3280c;0;64;0;0;0000000000000010;    79m  9s 424ms 837μs 231ns;17000;5279;         6s 674ms 136μs 625ns;1529.000000;3.452583;0.000000;inf;0;1;Failing;0;68919
35208;0;64;0;0;0000000000000010;    83m 15s 368ms 546μs 484ns;17000;5278;         6s 599ms 698μs 327ns;1530.000000;3.449673;0.000000;inf;0;1;Failing;0;72502
14dbd1;0;64;0;0;0000000000000010;   526m 38s 536ms 771μs 546ns;0;5219;         7s 680ms 565μs 881ns;1527.000000;3.417813;0.000000;inf;0;1;Failing;0;455630
1b1531;0;64;0;0;0000000000000010;   683m 15s 845ms 955μs 445ns;0;5170;         7s  75ms 932μs 661ns;1525.000000;3.390164;40.000000;129.250000;0;1;Failing;0;591598
694d8;0;64;0;0;0000000000000010;   166m  2s 256ms 899μs 992ns;17000;5032;         7s  84ms 565μs 560ns;1528.000000;3.293194;0.000000;inf;0;1;Failing;0;143739
10c9d6;0;64;0;0;0000000000000010;   423m 59s  70ms 729μs 906ns;0;5019;         6s 738ms 392μs 579ns;1525.000000;3.291148;0.000000;inf;0;1;Failing;0;366715
f31ed;0;64;0;0;0000000000000010;   383m 48s 549ms 767μs 899ns;17000;5006;         7s 100ms 403μs 775ns;1528.000000;3.276178;20.000000;250.300000;0;1;Failing;0;331906
9c724;0;64;0;0;0000000000000010;   246m 27s 772ms 386μs 274ns;17000;4930;         6s 521ms 746μs 343ns;1722.000000;2.862950;20.000000;246.500000;0;1;Failing;0;213567
77f6e;0;64;0;0;0000000000000010;   188m 49s 851ms 838μs 657ns;17000;4872;         6s 985ms 600μs 175ns;1528.000000;3.188482;0.000000;inf;0;1;Failing;0;163757
1208a4;0;64;0;0;0000000000000010;   455m 28s 377ms 328μs 357ns;0;4860;         6s 865ms 734μs 452ns;1526.000000;3.184797;20.000000;243.000000;0;1;Failing;0;393919
11aab;0;64;0;0;0000000000000010;    27m 12s  46ms 107μs 617ns;17000;4853;         6s 371ms 562μs  17ns;1529.000000;3.173970;0.000000;inf;0;1;Failing;0;24087
b3d52;0;64;0;0;0000000000000010;   283m 29s 753ms 417μs 610ns;0;4845;         6s  80ms 670μs 995ns;1523.000000;3.181221;0.000000;inf;0;1;Failing;0;245497
7bccd;0;64;0;0;0000000000000010;   194m 53s 739ms 793μs 966ns;17000;4700;         6s 112ms  32μs 732ns;1719.000000;2.734148;20.000000;235.000000;0;1;Failing;0;168994
da127;0;64;0;0;0000000000000010;   344m 11s 738ms 530μs 429ns;17000;4552;         5s 899ms 106μs 777ns;1529.000000;2.977109;0.000000;inf;0;1;Failing;0;297707
1832b2;0;64;0;0;0000000000000010;   610m 49s 751ms 365μs  81ns;17000;4548;         5s 629ms 737μs 151ns;1529.000000;2.974493;20.000000;227.400000;0;1;Failing;0;528580
142164;0;64;0;0;0000000000000010;   508m 21s 394ms 424μs  27ns;0;4526;         5s 863ms 700μs 383ns;1525.000000;2.967869;0.000000;inf;0;1;Failing;0;439722
12f565;0;64;0;0;0000000000000010;   479m  2s 179ms 818μs 165ns;17000;4483;         5s 961ms 886μs 648ns;1528.000000;2.933901;0.000000;inf;0;1;Failing;0;414122
113af;0;64;0;0;0000000000000010;    26m 31s   6ms 336μs 935ns;0;4475;         5s 622ms 434μs 889ns;1525.000000;2.934426;0.000000;inf;0;1;Failing;0;23491
1bba4b;0;64;0;0;0000000000000010;   699m 22s 953ms 438μs 980ns;17000;4473;         6s 430ms 793μs 224ns;1527.000000;2.929273;20.000000;223.650000;0;1;Failing;0;605687
b0a89;0;64;0;0;0000000000000010;   278m 23s 891ms 716μs  23ns;17000;4464;         6s 726ms 899μs 749ns;1528.000000;2.921466;20.000000;223.200000;0;1;Failing;0;241164
15c9d6;0;64;0;0;0000000000000010;   550m  7s 275ms 157μs 293ns;0;4437;         5s 954ms 451μs  97ns;1525.000000;2.909508;20.000000;221.850000;0;1;Failing;0;475941
1a730c;0;64;0;0;0000000000000010;   667m 14s 550ms 814μs 246ns;0;4407;         5s 934ms 891μs 156ns;1526.000000;2.887942;20.000000;220.350000;0;1;Failing;0;577762
8079f;0;64;0;0;0000000000000010;   202m 11s 225ms 912μs 873ns;17000;4386;         6s 386ms 485μs 675ns;1528.000000;2.870419;20.000000;219.300000;0;1;Failing;0;175379
10b777;0;64;0;0;0000000000000010;   422m  9s 834ms 900μs  60ns;17000;4382;         5s 919ms 824μs 862ns;1719.000000;2.549156;0.000000;inf;0;1;Failing;0;365147
e292c;0;64;0;0;0000000000000010;   357m 34s 871ms 831μs 313ns;17000;4361;         5s 717ms 399μs 408ns;1527.000000;2.855927;20.000000;218.050000;0;1;Failing;0;309314
12713b;0;64;0;0;0000000000000010;   465m 48s 858ms 433μs 805ns;0;4347;         5s 488ms  15μs 240ns;1525.000000;2.850492;60.000000;72.450000;0;1;Failing;0;402844
e2e4c;0;64;0;0;0000000000000010;   358m  5s 626ms 710μs 115ns;17000;4335;         6s 410ms 707μs 871ns;1530.000000;2.833333;0.000000;inf;0;1;Failing;0;309751
c1abf;0;64;0;0;0000000000000010;   305m 33s  36ms   3μs 532ns;0;4327;         5s 673ms 735μs 612ns;1527.000000;2.833661;0.000000;inf;0;1;Failing;0;264392
1c963;0;64;0;0;0000000000000010;    44m 23s 376ms 119μs 666ns;17000;4322;         5s 954ms 203μs 803ns;1527.000000;2.830386;20.000000;216.100000;0;1;Failing;0;38996
