ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;86;2;72;82;6;2138;-nan;-nan;-nan;        12s 755ms 931μs 580ns;                        -55191070818348ns
-;5559;183;4658;5265;424;2138;-nan;-nan;-nan;    13m 36s 379ms 621μs 182ns;                        -3532228532374288ns
