ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;2000;251;10;        19s 754ms 492μs 976ns;7108.421053;                        -12538856211328ns;         6s 348ms 471μs 613ns;0.000000;0.000000
9;1877e;2000;1452;10;    39m 58s 462ms 446μs 536ns;86.371977;                        -6697848615486ns;    29m 59s  16ms 615μs 482ns;3789.000000;0.000000
2;1cbb;2000;317;10;     1m 13s 422ms 965μs 305ns;1904.383562;                        -14890157304646ns;        36s 808ms  62μs 721ns;1497.000000;0.000000
10;1b645;2000;1541;10;    44m 51s 511ms 312μs 361ns;78.952062;                        -6564770361734ns;    35m 15s 674ms 670μs 928ns;3859.000000;0.000000
3;50c4;2000;936;10;     5m 31s 577ms 497μs  90ns;532.205438;                        -18931874920486ns;     4m 17s  69ms 361μs  17ns;2089.000000;0.000000
4;8c17;2000;1856;10;    76m 36s 679ms 358μs 793ns;50.339426;                        -22402349375555ns;    61m 29s 635ms 921μs 943ns;2333.000000;0.000000
8;155cb;2000;1611;10;    50m 26s 886ms 589μs 188ns;71.599471;                        -6495788402207ns;    36m 37s 345ms 153μs 855ns;3859.000000;0.000000
15;2ac86;2000;119;10;                          0ns;inf;                        -231374861825ns;     2m 57s 468ms 868μs 748ns;3789.000000;0.000000
7;12628;2000;1516;10;    63m 42s 973ms 809μs 697ns;55.196232;                        -7953049676678ns;    56m 16s 819ms 640μs 868ns;3787.000000;0.000000
14;27b0b;2000;1626;10;    66m 13s 891ms 674μs 239ns;54.759627;                        -7549308092939ns;    54m 25s 160ms 486μs 163ns;3789.000000;0.000000
6;f491;2000;1662;10;    98m 50s 843ms 848μs 827ns;37.052277;                        -12203584229361ns;    83m  9s 466ms  83μs 676ns;3675.000000;0.000000
13;2488c;2000;1697;10;    49m 57s 537ms 364μs 928ns;74.014014;                        -5902466846807ns;    36m 38s 302ms 482μs 322ns;3789.000000;0.000000
5;c3ba;2000;1615;10;    83m 33s 284ms 263μs 598ns;43.267504;                        -10573549750515ns;    72m 43s 859ms  55μs 164ns;3622.000000;0.000000
12;21689;2000;1643;10;    88m 44s 141ms 283μs 215ns;41.055597;                        -8981735121677ns;    83m  3s 180ms 195μs 614ns;3789.000000;0.000000
11;1e6e0;2000;1523;10;    46m 33s 311ms 831μs 298ns;75.682062;                        -6497633260027ns;    36m  9s 604ms 710μs 809ns;3789.000000;0.000000
