ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
17d7;27;0;35;40;5;18;18.000000;18.000000;100.000000;1497.000000;1497.000000;100.000000;0.000000;0.000000;-nan;         6s 397ms 815μs 384ns;                          0ns
17dc;19;0;16;23;4;11;11.000000;11.000000;100.000000;1073.000000;1073.000000;100.000000;0.000000;0.000000;-nan;         4s 549ms 513μs 283ns;                          0ns
17e6;15;0;13;20;4;9;9.000000;9.000000;100.000000;938.000000;938.000000;100.000000;0.000000;0.000000;-nan;         4s 516ms 734μs 842ns;                          0ns
17f2;18;0;17;25;4;12;12.000000;12.000000;100.000000;1074.000000;1074.000000;100.000000;0.000000;0.000000;-nan;         5s 542ms 526μs 262ns;                          0ns
1804;17;0;17;24;4;11;11.000000;11.000000;100.000000;1072.000000;1072.000000;100.000000;0.000000;0.000000;-nan;         6s 222ms 143μs 649ns;                          0ns
180e;14;0;14;20;4;9;9.000000;9.000000;100.000000;1068.000000;1068.000000;100.000000;0.000000;0.000000;-nan;         5s 526ms 889μs  67ns;                          0ns
181c;85;0;15;80;6;25;26.000000;0.000000;0.000000;1948.000000;1948.000000;100.000000;0.000000;0.000000;-nan;        12s 542ms  90μs 666ns;         1s 726ms 730μs 784ns
182c;14;0;14;20;4;9;9.000000;9.000000;100.000000;1069.000000;1069.000000;100.000000;0.000000;0.000000;-nan;         5s 548ms 147μs 717ns;                          0ns
1837;22;0;21;31;4;15;15.000000;15.000000;100.000000;1071.000000;1071.000000;100.000000;0.000000;0.000000;-nan;         6s 343ms 413μs 804ns;                          0ns
1844;20;0;16;28;4;13;13.000000;13.000000;100.000000;1070.000000;1070.000000;100.000000;0.000000;0.000000;-nan;         6s 295ms 441μs 464ns;                          0ns
19f1b;138;0;38;128;7;39;40.000000;0.000000;0.000000;3859.000000;3859.000000;100.000000;0.000000;0.000000;-nan;    23m 18s 605ms  18μs 489ns;        20s 712ms 346μs 715ns
19f22;167;0;49;130;8;39;42.000000;0.000000;0.000000;3848.000000;3848.000000;99.974019;0.000000;0.000000;-nan;    32m 59s 577ms 606μs 412ns;            508ms 362μs 130ns
19f29;144;0;37;129;7;40;41.000000;0.000000;0.000000;3810.000000;3810.000000;100.000000;0.000000;0.000000;-nan;    27m     926ms 148μs 753ns;            469ms 191μs 842ns
19f34;148;0;28;122;7;38;39.000000;0.000000;0.000000;3786.000000;3786.000000;100.000000;0.000000;0.000000;-nan;    32m 45s 923ms 152μs 711ns;        31s 204ms 257μs 684ns
19f3c;145;0;28;119;7;37;38.000000;37.000000;97.368421;3785.000000;3785.000000;100.000000;0.000000;0.000000;-nan;    28m 59s 700ms 155μs  88ns;            254ms 872μs 169ns
19f44;135;0;35;122;7;37;38.000000;0.000000;0.000000;3783.000000;3783.000000;100.000000;0.000000;0.000000;-nan;    26m 59s 390ms 928μs 579ns;         4s   6ms 980μs 963ns
19f4e;142;0;29;121;7;37;38.000000;37.000000;97.368421;3787.000000;3787.000000;100.000000;0.000000;0.000000;-nan;    32m 46s 822ms 395μs  52ns;        10s 571ms 306μs 979ns
19f58;143;0;27;122;7;37;38.000000;0.000000;0.000000;3788.000000;3788.000000;100.000000;0.000000;0.000000;-nan;    29m  9s 540ms 959μs 821ns;            311ms 419μs 786ns
19f5f;147;0;28;123;7;38;39.000000;0.000000;0.000000;3789.000000;3789.000000;100.000000;0.000000;0.000000;-nan;    27m     189ms 334μs  86ns;            500ms 301μs 919ns
19f6a;143;0;28;121;7;37;38.000000;0.000000;0.000000;3784.000000;3784.000000;100.000000;0.000000;0.000000;-nan;    38m 49s 490ms 455μs 832ns;            230ms  32μs 992ns
48e2;77;0;38;95;7;22;24.000000;22.000000;91.666667;1950.000000;1950.000000;102.523659;0.000000;0.000000;-nan;        53s 422ms 482μs  82ns;         3s 157ms 947μs 857ns
48e8;28;0;45;51;5;24;24.000000;24.000000;100.000000;2089.000000;2089.000000;100.000000;0.000000;0.000000;-nan;        34s 895ms 122μs 396ns;                          0ns
48f5;32;0;42;48;5;22;22.000000;22.000000;100.000000;1893.000000;1893.000000;100.000000;0.000000;0.000000;-nan;        35s  14ms 865μs 881ns;                          0ns
4903;27;0;48;53;5;25;25.000000;25.000000;100.000000;1924.000000;1924.000000;100.000000;0.000000;0.000000;-nan;        34s 773ms 423μs 535ns;                          0ns
490d;28;0;44;52;5;24;24.000000;24.000000;100.000000;1905.000000;1905.000000;100.000000;0.000000;0.000000;-nan;        34s 847ms 582μs 185ns;                          0ns
491d;31;0;39;46;5;21;21.000000;21.000000;100.000000;1897.000000;1897.000000;100.000000;0.000000;0.000000;-nan;        34s 932ms 405μs 840ns;                          0ns
4929;30;0;43;51;5;24;24.000000;24.000000;100.000000;1819.000000;1819.000000;100.000000;0.000000;0.000000;-nan;        35s  69ms 994μs 407ns;                          0ns
4935;32;0;39;45;5;21;21.000000;21.000000;100.000000;1950.000000;1950.000000;100.000000;0.000000;0.000000;-nan;        35s  96ms 863μs 438ns;                          0ns
4943;31;0;42;49;5;22;22.000000;22.000000;100.000000;1935.000000;1935.000000;100.000000;0.000000;0.000000;-nan;        34s 960ms 461μs 588ns;                          0ns
494f;26;0;53;59;5;27;27.000000;27.000000;100.000000;1952.000000;1952.000000;100.000000;0.000000;0.000000;-nan;        35s  67ms 425μs 865ns;                          0ns
1cdc2;146;0;27;137;7;40;41.000000;0.000000;0.000000;3805.000000;3805.000000;100.000000;0.000000;0.000000;-nan;    43m 44s 808ms 697μs 899ns;            229ms 477μs 570ns
1cdc9;142;0;38;130;7;40;41.000000;0.000000;0.000000;3859.000000;3859.000000;100.311931;0.000000;0.000000;-nan;    31m  1s 901ms 819μs 643ns;        42s 856ms 349μs 519ns
1cdd2;141;0;37;126;7;39;40.000000;0.000000;0.000000;3812.000000;3812.000000;100.000000;0.000000;0.000000;-nan;    31m     181ms 373μs 384ns;            243ms 486μs 440ns
1cddb;117;0;52;93;7;39;41.000000;0.000000;0.000000;3811.000000;3811.000000;100.421607;0.000000;0.000000;-nan;    31m 23s 284ms 485μs 206ns;            237ms 452μs 207ns
1cde5;178;0;40;168;8;39;41.000000;0.000000;0.000000;3859.000000;3859.000000;100.285863;0.000000;0.000000;-nan;    35m  5s 540ms 546μs 602ns;        21s 908ms 111μs  41ns
1cdee;179;0;40;167;8;39;41.000000;0.000000;0.000000;3811.000000;3811.000000;100.474558;0.000000;0.000000;-nan;    43m 45s 403ms 112μs 312ns;            812ms 956μs 449ns
1cdf6;141;0;37;126;7;39;40.000000;0.000000;0.000000;3809.000000;3809.000000;100.000000;0.000000;0.000000;-nan;    31m 21s 970ms 983μs 465ns;            462ms   9μs   5ns
1cdfc;178;0;40;168;8;39;41.000000;0.000000;0.000000;3859.000000;3859.000000;100.233766;0.000000;0.000000;-nan;    35m  4s 587ms  12μs 985ns;            933ms 627μs  47ns
1ce08;180;0;38;168;8;39;41.000000;0.000000;0.000000;3859.000000;3859.000000;101.286089;0.000000;0.000000;-nan;    35m  5s  38ms 664μs 870ns;            697ms 420μs 883ns
1ce12;139;0;38;127;7;39;40.000000;0.000000;0.000000;3859.000000;3859.000000;100.000000;0.000000;0.000000;-nan;    35m  4s  30ms  12μs 915ns;            237ms 477μs 596ns
7cb1;90;0;7;77;6;24;25.000000;0.000000;0.000000;2077.000000;2077.000000;100.000000;0.000000;0.000000;-nan;     3m 57s 901ms 194μs 615ns;        27s 541ms  72μs 591ns
7cba;86;0;8;74;6;23;24.000000;0.000000;0.000000;2078.000000;2078.000000;100.000000;0.000000;0.000000;-nan;     3m 58s 165ms 919μs 941ns;         1s 850ms 789μs 339ns
7cc8;82;0;15;77;6;24;25.000000;0.000000;0.000000;2059.000000;2059.000000;100.097229;0.000000;0.000000;-nan;     3m 57s 937ms 170μs 384ns;            548ms 702μs 879ns
7cd7;88;0;10;76;6;24;25.000000;0.000000;0.000000;2058.000000;2058.000000;100.000000;0.000000;0.000000;-nan;     3m 58s 385ms  99μs 776ns;            261ms 383μs 455ns
7ce1;109;0;20;107;7;25;27.000000;0.000000;0.000000;2333.000000;2333.000000;100.257843;0.000000;0.000000;-nan;     4m 36s 492ms 990μs 337ns;         7s 325ms 363μs 496ns
7cec;84;0;14;76;6;24;25.000000;0.000000;0.000000;2059.000000;2059.000000;100.000000;0.000000;0.000000;-nan;     3m 59s 841ms 768μs 192ns;            425ms 405μs 394ns
