ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;2000;1683;10;     3m 46s 764ms 793μs 839ns;977.787611;                        -551145872933088ns;        52s 618ms 381μs 844ns;0.000000;0.000000
115;181391;2000;1014;10;     1m 44s 155ms 600μs 146ns;1738.846154;                        -134990409194795ns;        22s 407ms 936μs 201ns;2200.000000;0.000000
2;349f;2000;4780;10;     6m 15s 186ms 570μs 585ns;1084.800000;                        -474090799478020ns;     3m 19s 554ms 796μs 451ns;1146.000000;0.000000
116;1841b4;2000;929;10;     1m 43s 845ms 718μs 977ns;1706.213592;                        -119175048941347ns;        18s 330ms  12μs 339ns;2200.000000;0.000000
117;186e4f;2000;940;10;     1m 44s 786ms 973μs 750ns;1696.153846;                        -131754163154419ns;        19s 902ms 123μs 928ns;2200.000000;0.000000
118;189b8a;2000;939;10;     1m 42s 772ms 152μs 901ns;1728.823529;                        -124140999272208ns;        18s 419ms 638μs 638ns;2200.000000;0.000000
3;a40e;2000;1690;10;     2m  1s 292ms 574μs 433ns;1829.752066;                        -293222561713294ns;        32s 891ms 450μs 347ns;1150.000000;0.000000
119;18c88a;2000;989;10;     1m 45s 570ms 479μs 718ns;1708.000000;                        -132910771621823ns;        21s 404ms 196μs 785ns;2200.000000;0.000000
239;48d691;2000;1864;10;     3m 47s 538ms 166μs 151ns;1021.321586;                        -558791519899243ns;        42s 361ms 328μs 307ns;2201.000000;0.000000
4;d977;2000;1091;10;     1m 34s 337ms 171μs 977ns;1972.978723;                        -314545666926367ns;        18s 591ms 874μs 667ns;1150.000000;0.000000
120;18f6a9;2000;999;10;     1m 44s 933ms 447μs 904ns;1730.192308;                        -120381650570566ns;        21s 656ms 480μs 785ns;2200.000000;0.000000
5;104de;2000;1370;10;     1m 51s 384ms 388μs 728ns;1821.621622;                        -352020288429570ns;        24s 328ms 195μs 124ns;1150.000000;0.000000
121;1924b6;2000;1378;10;     2m  9s       974μs 180ns;1571.162791;                        -121703358201853ns;        25s 523ms 516μs 417ns;2201.000000;0.000000
6;134a9;2000;1736;10;     2m  4s 785ms 937μs 298ns;1807.741935;                        -367105869512018ns;        29s 331ms 873μs 358ns;1151.000000;0.000000
122;1958cb;2000;954;10;     1m 46s 320ms 348μs 648ns;1672.075472;                        -133546622757246ns;        21s 293ms 478μs  14ns;2201.000000;0.000000
7;169a0;2000;1759;10;     2m 13s 829ms 257μs 983ns;1695.789474;                        -354139432084869ns;        30s 543ms 765μs 473ns;1145.000000;0.000000
123;198646;2000;962;10;     1m 42s 364ms 117μs 291ns;1742.352941;                        -117298862457561ns;        20s 493ms 511μs 499ns;2201.000000;0.000000
226;318f57;2000;3377;10;     5m 23s 324ms 287μs 964ns;998.823529;                        -499416567341675ns;     1m 21s 366ms 718μs  34ns;2201.000000;0.000000
8;19ee1;2000;1740;10;     2m 11s 362ms 937μs 250ns;1712.977099;                        -318094003103371ns;        27s 678ms 751μs 941ns;1146.000000;0.000000
