ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
8e99;0;0;2;0;1;2;49.000000;49.000000;100.000000;46.000000;46.000000;100.000000;0.000000;0.000000;-nan;                  113μs 794ns;                          0ns
8e9a;0;0;2;0;1;2;50.000000;50.000000;100.000000;47.000000;47.000000;100.000000;0.000000;0.000000;-nan;                   46μs 960ns;                          0ns
8e9d;0;0;1;0;1;2;47.000000;47.000000;100.000000;43.000000;43.000000;100.000000;0.000000;0.000000;-nan;                   20μs 523ns;                          0ns
8ea0;2;0;3;0;2;4;50.000000;50.000000;100.000000;44.000000;44.000000;100.000000;0.000000;0.000000;-nan;              9ms 945μs 962ns;                          0ns
8ea2;7;0;6;0;4;3;51.000000;50.000000;98.039216;46.000000;46.000000;102.222222;0.000000;0.000000;-nan;             14ms 614μs 187ns;              4ms 393μs 371ns
2ce2;0;0;0;0;1;2;13.000000;13.000000;100.000000;11.000000;11.000000;100.000000;0.000000;0.000000;-nan;                   39μs 147ns;                          0ns
2ce3;0;0;0;0;1;2;15.000000;15.000000;100.000000;12.000000;12.000000;100.000000;0.000000;0.000000;-nan;                   15μs 443ns;                          0ns
2ce4;0;0;0;0;1;2;16.000000;16.000000;100.000000;13.000000;13.000000;100.000000;0.000000;0.000000;-nan;                   14μs 882ns;                          0ns
2ce5;0;0;0;0;1;2;13.000000;13.000000;100.000000;10.000000;10.000000;100.000000;0.000000;0.000000;-nan;                   14μs 498ns;                          0ns
2ce6;0;0;2;0;1;2;12.000000;12.000000;100.000000;9.000000;9.000000;100.000000;0.000000;0.000000;-nan;                   98μs 834ns;                          0ns
5a30;0;0;1;0;1;2;33.000000;33.000000;100.000000;31.000000;31.000000;100.000000;0.000000;0.000000;-nan;                   84μs 960ns;                          0ns
5a31;0;0;1;0;1;2;32.000000;32.000000;100.000000;30.000000;30.000000;100.000000;0.000000;0.000000;-nan;                   72μs 285ns;                          0ns
5a33;0;0;1;0;1;2;33.000000;33.000000;100.000000;29.000000;29.000000;100.000000;0.000000;0.000000;-nan;                   26μs 158ns;                          0ns
5a35;0;0;2;0;1;2;34.000000;34.000000;100.000000;28.000000;28.000000;100.000000;0.000000;0.000000;-nan;                   66μs 630ns;                          0ns
5a37;0;0;1;0;1;2;30.000000;30.000000;100.000000;27.000000;27.000000;100.000000;0.000000;0.000000;-nan;                   29μs 829ns;                          0ns
b884;3;0;2;0;2;4;69.000000;69.000000;100.000000;59.000000;59.000000;100.000000;0.000000;0.000000;-nan;             10ms 817μs 971ns;                          0ns
b885;0;0;2;0;1;2;61.000000;61.000000;100.000000;57.000000;57.000000;100.000000;0.000000;0.000000;-nan;                  139μs 948ns;                          0ns
b888;0;0;2;0;1;2;61.000000;61.000000;100.000000;58.000000;58.000000;100.000000;0.000000;0.000000;-nan;                   63μs 725ns;                          0ns
b88c;0;0;2;0;1;2;60.000000;60.000000;100.000000;56.000000;56.000000;100.000000;0.000000;0.000000;-nan;                  120μs 594ns;                          0ns
b88f;0;0;2;0;1;2;60.000000;60.000000;100.000000;55.000000;55.000000;100.000000;0.000000;0.000000;-nan;                   49μs 154ns;                          0ns
86f0;1;0;1;0;1;2;47.000000;47.000000;100.000000;44.000000;44.000000;100.000000;0.000000;0.000000;-nan;              4ms 505μs 339ns;                          0ns
86f1;0;0;1;0;1;2;45.000000;45.000000;100.000000;43.000000;43.000000;100.000000;0.000000;0.000000;-nan;                   40μs 972ns;                          0ns
86f5;2;0;4;0;2;3;47.000000;47.000000;100.000000;42.000000;42.000000;100.000000;0.000000;0.000000;-nan;              5ms  79μs 226ns;                          0ns
86f8;0;0;1;0;1;2;45.000000;45.000000;100.000000;40.000000;40.000000;100.000000;0.000000;0.000000;-nan;                   72μs 770ns;                          0ns
86fe;0;0;1;0;1;2;44.000000;44.000000;100.000000;41.000000;41.000000;100.000000;0.000000;0.000000;-nan;                  234μs 444ns;                          0ns
e473;0;0;2;0;1;2;71.000000;71.000000;100.000000;68.000000;68.000000;100.000000;0.000000;0.000000;-nan;                  224μs 499ns;                          0ns
e474;0;0;2;0;1;2;70.000000;70.000000;100.000000;64.000000;64.000000;100.000000;0.000000;0.000000;-nan;                   70μs 841ns;                          0ns
e478;0;0;5;0;2;4;72.000000;72.000000;100.000000;67.000000;67.000000;100.000000;0.000000;0.000000;-nan;                  174μs 613ns;                          0ns
e47a;0;0;2;0;1;2;73.000000;73.000000;100.000000;65.000000;65.000000;100.000000;0.000000;0.000000;-nan;                  167μs 714ns;                          0ns
e47e;1;0;4;0;2;4;72.000000;72.000000;100.000000;66.000000;66.000000;100.000000;0.000000;0.000000;-nan;              4ms 892μs 796ns;                          0ns
52f4;0;0;2;0;1;2;30.000000;30.000000;100.000000;27.000000;27.000000;100.000000;0.000000;0.000000;-nan;                   97μs 333ns;                          0ns
52f5;0;0;1;0;1;2;31.000000;31.000000;100.000000;29.000000;29.000000;100.000000;0.000000;0.000000;-nan;                   38μs 947ns;                          0ns
52f8;0;0;2;0;1;2;29.000000;29.000000;100.000000;26.000000;26.000000;100.000000;0.000000;0.000000;-nan;                   42μs 233ns;                          0ns
52fa;0;0;2;0;1;2;31.000000;31.000000;100.000000;28.000000;28.000000;100.000000;0.000000;0.000000;-nan;                   34μs 734ns;                          0ns
52fd;0;0;1;0;1;2;27.000000;27.000000;100.000000;25.000000;25.000000;100.000000;0.000000;0.000000;-nan;                   48μs 951ns;                          0ns
216a;0;0;0;0;1;2;10.000000;10.000000;100.000000;9.000000;9.000000;100.000000;0.000000;0.000000;-nan;                   39μs 923ns;                          0ns
216b;1;0;1;0;1;2;16.000000;16.000000;100.000000;10.000000;10.000000;100.000000;0.000000;0.000000;-nan;              2ms 320μs 431ns;                          0ns
216c;0;0;0;0;1;2;9.000000;9.000000;100.000000;8.000000;8.000000;100.000000;0.000000;0.000000;-nan;                   20μs 255ns;                          0ns
2171;0;0;0;0;1;2;8.000000;8.000000;100.000000;6.000000;6.000000;100.000000;0.000000;0.000000;-nan;                   15μs 555ns;                          0ns
2172;0;0;0;0;1;2;8.000000;8.000000;100.000000;7.000000;7.000000;100.000000;0.000000;0.000000;-nan;                   11μs 882ns;                          0ns
7eee;0;0;1;0;1;2;42.000000;42.000000;100.000000;39.000000;39.000000;100.000000;0.000000;0.000000;-nan;                  146μs 578ns;                          0ns
7eef;0;0;1;0;1;2;43.000000;43.000000;100.000000;41.000000;41.000000;100.000000;0.000000;0.000000;-nan;                   59μs  82ns;                          0ns
7ef1;0;0;1;0;1;2;41.000000;41.000000;100.000000;38.000000;38.000000;100.000000;0.000000;0.000000;-nan;                   36μs 682ns;                          0ns
7ef3;0;0;1;0;1;2;42.000000;42.000000;100.000000;37.000000;37.000000;100.000000;0.000000;0.000000;-nan;                   33μs  84ns;                          0ns
7ef5;0;0;2;0;1;2;43.000000;43.000000;100.000000;40.000000;40.000000;100.000000;0.000000;0.000000;-nan;                  214μs 337ns;                          0ns
ad38;0;0;2;0;1;2;58.000000;58.000000;100.000000;55.000000;55.000000;100.000000;0.000000;0.000000;-nan;                  125μs 487ns;                          0ns
ad39;0;0;2;0;1;2;58.000000;58.000000;100.000000;54.000000;54.000000;100.000000;0.000000;0.000000;-nan;                   68μs 611ns;                          0ns
ad3c;0;0;2;0;1;2;59.000000;59.000000;100.000000;56.000000;56.000000;100.000000;0.000000;0.000000;-nan;                   52μs 284ns;                          0ns
ad3f;0;0;2;0;1;2;57.000000;57.000000;100.000000;53.000000;53.000000;100.000000;0.000000;0.000000;-nan;                   46μs 504ns;                          0ns
ad42;0;0;2;0;1;2;57.000000;57.000000;100.000000;52.000000;52.000000;100.000000;0.000000;0.000000;-nan;                   58μs 268ns;                          0ns
4ce1;0;0;1;0;1;2;30.000000;30.000000;100.000000;28.000000;28.000000;100.000000;0.000000;0.000000;-nan;                   64μs 512ns;                          0ns
4ce2;0;0;1;0;1;2;31.000000;31.000000;100.000000;27.000000;27.000000;100.000000;0.000000;0.000000;-nan;                   52μs 568ns;                          0ns
4ce4;2;0;4;0;2;3;28.000000;28.000000;100.000000;24.000000;24.000000;100.000000;0.000000;0.000000;-nan;              3ms 386μs  79ns;                          0ns
4ce6;0;0;1;0;1;2;28.000000;28.000000;100.000000;25.000000;25.000000;100.000000;0.000000;0.000000;-nan;                  103μs 452ns;                          0ns
4cea;0;0;2;0;1;2;29.000000;29.000000;100.000000;26.000000;26.000000;100.000000;0.000000;0.000000;-nan;                   39μs 887ns;                          0ns
d9bd;0;0;2;0;1;2;69.000000;69.000000;100.000000;66.000000;66.000000;100.000000;0.000000;0.000000;-nan;                  127μs 246ns;                          0ns
d9be;0;0;2;0;1;2;66.000000;66.000000;100.000000;63.000000;63.000000;100.000000;0.000000;0.000000;-nan;                   60μs 798ns;                          0ns
d9c1;0;0;2;0;1;2;67.000000;67.000000;100.000000;62.000000;62.000000;100.000000;0.000000;0.000000;-nan;                   48μs 161ns;                          0ns
d9c4;0;0;2;0;1;2;68.000000;68.000000;100.000000;64.000000;64.000000;100.000000;0.000000;0.000000;-nan;                   42μs 690ns;                          0ns
d9c7;0;0;2;0;1;2;70.000000;70.000000;100.000000;65.000000;65.000000;100.000000;0.000000;0.000000;-nan;                   74μs 939ns;                          0ns
7751;0;0;1;0;1;2;41.000000;41.000000;100.000000;37.000000;37.000000;100.000000;0.000000;0.000000;-nan;                   62μs 765ns;                          0ns
7756;0;0;1;0;1;2;42.000000;42.000000;100.000000;39.000000;39.000000;100.000000;0.000000;0.000000;-nan;                  100μs 671ns;                          0ns
7758;0;0;1;0;1;2;40.000000;40.000000;100.000000;35.000000;35.000000;100.000000;0.000000;0.000000;-nan;                   63μs  51ns;                          0ns
774c;0;0;6;0;2;3;42.000000;42.000000;100.000000;38.000000;38.000000;100.000000;0.000000;0.000000;-nan;                  259μs 309ns;                          0ns
774d;0;0;1;0;1;2;39.000000;39.000000;100.000000;36.000000;36.000000;100.000000;0.000000;0.000000;-nan;                   44μs 737ns;                          0ns
46a6;2;0;0;0;1;2;31.000000;31.000000;100.000000;26.000000;26.000000;100.000000;0.000000;0.000000;-nan;              4ms 398μs 476ns;                          0ns
46a7;1;0;5;0;2;3;39.000000;39.000000;100.000000;33.000000;33.000000;100.000000;0.000000;0.000000;-nan;              6ms  17μs 114ns;                          0ns
46ae;1;0;0;0;1;2;31.000000;31.000000;100.000000;27.000000;27.000000;100.000000;0.000000;0.000000;-nan;              4ms 909μs 283ns;                          0ns
46b4;1;0;0;0;1;2;29.000000;29.000000;100.000000;25.000000;25.000000;100.000000;0.000000;0.000000;-nan;              4ms 814μs 151ns;                          0ns
46b8;0;0;1;0;1;2;27.000000;27.000000;100.000000;24.000000;24.000000;100.000000;0.000000;0.000000;-nan;                   47μs 326ns;                          0ns
a356;0;0;2;0;1;2;57.000000;57.000000;100.000000;52.000000;52.000000;100.000000;0.000000;0.000000;-nan;                  108μs 371ns;                          0ns
a357;0;0;2;0;1;2;56.000000;56.000000;100.000000;53.000000;53.000000;100.000000;0.000000;0.000000;-nan;                   50μs 106ns;                          0ns
a35a;0;0;2;0;1;2;56.000000;56.000000;100.000000;51.000000;51.000000;100.000000;0.000000;0.000000;-nan;                   53μs 716ns;                          0ns
a35d;0;0;1;0;1;2;53.000000;53.000000;100.000000;49.000000;49.000000;100.000000;0.000000;0.000000;-nan;                   32μs   5ns;                          0ns
a360;0;0;1;0;1;2;52.000000;52.000000;100.000000;50.000000;50.000000;100.000000;0.000000;0.000000;-nan;                   35μs 898ns;                          0ns
4195;3;0;3;0;2;3;27.000000;27.000000;100.000000;23.000000;23.000000;100.000000;0.000000;0.000000;-nan;              4ms 615μs 528ns;                          0ns
4196;1;0;0;0;1;2;26.000000;26.000000;100.000000;24.000000;24.000000;100.000000;0.000000;0.000000;-nan;              4ms 407μs 286ns;                          0ns
419d;0;0;0;0;1;2;22.000000;22.000000;100.000000;21.000000;21.000000;100.000000;0.000000;0.000000;-nan;                   21μs 383ns;                          0ns
41a3;0;0;0;0;1;2;22.000000;22.000000;100.000000;20.000000;20.000000;100.000000;0.000000;0.000000;-nan;                   23μs 614ns;                          0ns
41a5;1;0;1;0;1;2;22.000000;22.000000;100.000000;19.000000;19.000000;100.000000;0.000000;0.000000;-nan;              4ms  36μs 951ns;                          0ns
