ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;10000;35689;10;    12m 13s 863ms 823μs 321ns;3739.890859;            121ms 976μs 871ns;     4m 42s 870ms   1μs 228ns;0.000000;0.000000
6;241f83;9582;4931;10;    46m 40s 448ms 398μs 679ns;310.992857;         1s 428ms 319μs   4ns;        40s 940ms 295μs 490ns;1775.000000;0.000000
11;48946d;9620;38095;10;    59m 36s 752ms  91μs 161ns;800.587248;            576ms 448μs 381ns;     7m 54s 712ms 714μs 393ns;1997.000000;0.000000
8;320bcf;9655;3958;10;    42m  1s 946ms  95μs 110ns;323.990480;         1s 354ms 989μs 958ns;     1m  1s 632ms  97μs 778ns;1997.000000;0.000000
2;362d9;9596;23772;10;    43m 37s 357ms 484μs 809ns;765.028659;            573ms 201μs 857ns;     4m  9s 125ms 905μs 295ns;1240.000000;0.000000
14;6376c6;9635;43667;10;    58m 49s 186ms  59μs 584ns;906.239728;            528ms 307μs 535ns;     6m 29s  16ms 218μs 683ns;1997.000000;0.000000
10;4039ae;9549;24981;10;    52m  3s 293ms 882μs 939ns;663.400576;            685ms 371μs  50ns;     4m 50s 616ms  54μs 335ns;1997.000000;0.000000
5;1c56c7;9565;15928;10;    48m 45s 734ms  81μs 284ns;522.933333;            839ms 836μs 569ns;     3m 33s 757ms 810μs 602ns;1582.000000;0.000000
3;adb9f;9653;26890;10;    48m 40s 735ms 826μs 912ns;750.883562;            579ms 802μs 706ns;     3m 55s  23ms 372μs 221ns;1356.000000;0.000000
12;51d8a3;9605;27918;10;    57m     299ms 825μs 175ns;658.298246;            686ms 510μs 680ns;     5m 13s 386ms  14μs 911ns;1997.000000;0.000000
9;386cb0;9602;14258;10;    49m 36s 216ms 730μs 251ns;481.048387;            928ms 944μs 668ns;     1m      56ms 557μs 109ns;1997.000000;0.000000
7;2b55ee;9648;13678;10;    38m 22s 501ms 101μs 797ns;607.975673;            733ms 847μs 694ns;     2m  4s 464ms 784μs 683ns;1783.000000;0.000000
4;133089;9620;35563;10;    47m 32s 875ms 532μs 515ns;950.553997;            461ms 675μs 142ns;     4m 51s 755ms 597μs 264ns;1576.000000;0.000000
13;5a95d1;9575;32154;10;    57m 33s  43ms 540μs   8ns;725.091225;            602ms 994μs  92ns;     5m 27s 918ms  64μs 615ns;1997.000000;0.000000
