ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;2000;135;10;         7s 245ms 959μs 813ns;18300.000000;                        -16058178988937ns;            761ms  46μs 480ns;0.000000;0.000000
306;601aa3;2000;841;10;     1m 56s 552ms 185μs 969ns;1469.482759;                        -42519093333907ns;        16s 430ms 432μs 320ns;3556.000000;0.000000
2;1a9d;2000;233;10;        13s 373ms 384μs 492ns;10306.153846;                        -8876375735367ns;         1s  77ms 678μs 867ns;968.000000;0.000000
3;4402;2000;776;10;        34s  36ms 684μs 717ns;4898.823529;                        -18912729718200ns;         8s 325ms 525μs 608ns;1701.000000;0.000000
307;605058;2000;921;10;     1m 36s 918ms 492μs  72ns;1825.625000;                        -28220875366741ns;        16s 805ms 502μs 586ns;3556.000000;0.000000
94;306501;2000;144;10;         8s 246ms 334μs 456ns;16080.000000;                        -12596021558156ns;            577ms 296μs 981ns;3556.000000;0.000000
4;70ad;2000;721;10;        39s 552ms 956μs 868ns;4186.153846;                        -20477911797815ns;         8s 190ms 885μs 360ns;1890.000000;0.000000
308;608163;2000;836;10;     1m 53s 286ms  36μs 873ns;1505.840708;                        -44406101059560ns;        16s 139ms 945μs 535ns;3556.000000;0.000000
5;9628;2000;650;10;        39s 644ms 534μs 596ns;4076.923077;                        -21028181468594ns;         7s 608ms 791μs  44ns;1890.000000;0.000000
309;60b0b2;2000;938;10;     1m 37s 865ms  88μs 498ns;1817.319588;                        -29993243027447ns;        19s   7ms 199μs 128ns;3556.000000;0.000000
6;ba4d;2000;866;10;        44s 695ms 706μs 492ns;3908.181818;                        -28045615673262ns;        10s 293ms 481μs 968ns;2048.000000;0.000000
310;60e1f2;2000;878;10;     1m 50s 160ms 936μs 289ns;1569.818182;                        -34747401950739ns;        19s 911ms 156μs 127ns;3556.000000;0.000000
7;e24e;2000;929;10;     1m            37μs 887ns;2929.000000;                        -32934467477798ns;        12s 583ms 503μs 289ns;2855.000000;0.000000
8;10d6b;2000;1998;10;     1m 52s 416ms 504μs 627ns;2141.785714;                        -126561866024745ns;        14s 881ms 804μs 435ns;3556.000000;0.000000
311;6112ad;2000;854;10;     2m 32s 731ms  82μs 933ns;1126.578947;                        -55049706270039ns;        15s 889ms  36μs 822ns;3556.000000;0.000000
312;614278;2000;942;10;     2m 27s 530ms 344μs 611ns;1200.816327;                        -57839545164721ns;        17s  72ms  79μs 491ns;3556.000000;0.000000
9;15da2;2000;976;10;     1m 21s 643ms 303μs 914ns;2204.444444;                        -50259629596241ns;        13s 895ms 704μs 758ns;3554.000000;0.000000
313;617a17;2000;817;10;     1m 33s 283ms  73μs 837ns;1817.419355;                        -26296653925095ns;        15s 324ms 767μs 177ns;3556.000000;0.000000
10;18cad;2000;988;10;     1m 17s 372ms 564μs 341ns;2328.311688;                        -45220847361593ns;        13s  62ms 220μs  15ns;3556.000000;0.000000
314;61abb4;2000;910;10;     1m 35s 615ms 448μs 419ns;1837.894737;                        -27988472168027ns;        16s 315ms 342μs 113ns;3556.000000;0.000000
11;1bb56;2000;998;10;     1m 24s 665ms 744μs 884ns;2141.428571;                        -41498411701943ns;        10s 849ms 708μs 193ns;3556.000000;0.000000
315;61dc8b;2000;845;10;     1m 31s 394ms 427μs 119ns;1875.824176;                        -29429308765547ns;        16s 306ms 156μs 688ns;3556.000000;0.000000
12;1f279;2000;2806;10;     2m 28s 808ms 486μs  36ns;1948.378378;                        -165740237489347ns;        22s 347ms 860μs 338ns;3556.000000;0.000000
316;620eee;2000;889;10;     1m 34s 423ms 769μs 607ns;1844.042553;                        -24874023174998ns;        17s 566ms 548μs   1ns;3556.000000;0.000000
95;321a30;2000;175;10;         9s 831ms 770μs 570ns;14500.000000;                        -7698451796598ns;            842ms 148μs 870ns;3556.000000;0.000000
317;623f9d;2000;936;10;     2m 37s 752ms 848μs 385ns;1122.038217;                        -47037584055305ns;        16s 678ms 997μs 198ns;3556.000000;0.000000
13;24e5a;2000;895;10;     1m 42s 336ms 269μs 467ns;1702.941176;                        -70050521672289ns;        13s 658ms 792μs 190ns;3556.000000;0.000000
318;627111;2000;841;10;     1m 52s 638ms  33μs 543ns;1521.964286;                        -41648676590742ns;        16s 432ms 745μs 754ns;3556.000000;0.000000
14;2878f;2000;775;10;     1m 11s 927ms 493μs 425ns;2345.070423;                        -81793470331438ns;         9s 234ms 419μs 523ns;3556.000000;0.000000
319;62a09e;2000;953;10;     1m 37s 897ms 361μs 790ns;1826.597938;                        -31065971651464ns;        18s 372ms 217μs 307ns;3556.000000;0.000000
320;62d297;2000;849;10;     1m 34s 818ms 418μs 359ns;1818.510638;                        -30019969680798ns;        15s 296ms 650μs  39ns;3556.000000;0.000000
321;630225;2000;887;10;     1m 33s 551ms 226μs 813ns;1862.580645;                        -30023614260240ns;        17s 142ms  22μs 358ns;3556.000000;0.000000
96;330b55;2000;101;10;        10s 116ms 473μs 189ns;12606.000000;                        -5913115650438ns;            522ms 508μs 839ns;3556.000000;0.000000
322;633869;2000;882;10;     1m 55s 658ms 261μs 526ns;1503.652174;                        -43648767983507ns;        15s 868ms 876μs  66ns;3556.000000;0.000000
323;636b32;2000;951;10;     2m 14s 952ms 345μs 195ns;1321.343284;                        -45712493312306ns;        18s 165ms  87μs 703ns;3556.000000;0.000000
15;378de;2000;933;10;     1m 24s 604ms 124μs   3ns;2095.000000;                        -69897532945015ns;        11s  86ms 450μs 467ns;3556.000000;0.000000
