ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;9996;17085;10;     4m  3s 965ms 793μs 885ns;6686.666667;             79ms 197μs 778ns;        35s 327ms 271μs 359ns;0.000000;0.000000
9;31a33c;9984;68965;10;    30m 20s 297ms  99μs 915ns;2602.714286;            224ms 150μs 470ns;    18m 25s 461ms 492μs 466ns;3253.000000;0.000000
2;1d833;9976;37937;10;     8m 51s 303ms 384μs 935ns;5413.898305;             98ms  72μs 311ns;     3m 59s 182ms  57μs 566ns;469.000000;0.000000
3;68f83;9996;55631;10;    16m 14s 474ms 315μs 328ns;4042.731006;            134ms 351μs 352ns;     6m  1s 828ms 896μs 472ns;1704.000000;0.000000
10;36f171;9999;76420;10;    32m 53s 445ms 348μs 993ns;2628.048657;            222ms 637μs 114ns;    18m 53s 747ms 865μs 404ns;3256.000000;0.000000
4;cc934;10000;39345;10;    14m 39s 647ms 819μs 523ns;3368.259386;            152ms 986μs 712ns;     5m 59s 810ms 949μs 803ns;1719.000000;0.000000
11;3ccb78;9948;70586;10;    31m  2s 212ms 640μs 491ns;2595.080559;            223ms 299μs 366ns;    18m 22s 891ms 757μs 108ns;3255.000000;0.000000
20;71701e;9990;70821;10;    46m 23s  24ms 973μs 292ns;1742.242185;            309ms  80μs 589ns;    30m 40s  80ms 825μs 668ns;3255.000000;0.000000
5;11ec4f;10000;140079;10;    60m 43s 872ms 665μs 539ns;2471.792479;            232ms 818μs 116ns;    40m 18s 754ms 184μs   8ns;2801.000000;0.000000
12;423886;10000;65283;10;    29m 59s  80ms 615μs 236ns;2510.828238;            226ms  45μs 187ns;    16m 56s 109ms 361μs 566ns;3255.000000;0.000000
21;76c03e;9989;74449;10;    33m  6s 251ms 432μs 956ns;2550.996979;            228ms 614μs 429ns;    21m 41s 887ms 987μs 997ns;3256.000000;0.000000
17;5e1e06;10000;69278;10;    31m 13s  80ms 420μs 383ns;2539.604912;            228ms 918μs 320ns;    20m 16s 407ms 372μs 532ns;3257.000000;0.000000
8;2be9ef;9996;77172;10;    32m 58s 307ms 734μs 252ns;2644.125379;            220ms 406μs 378ns;    19m 35s  65ms 475μs 827ns;3254.000000;0.000000
16;589409;10000;73540;10;    32m 25s 946ms 775μs 660ns;2577.069409;            222ms 577μs 553ns;    21m  3s 822ms 333μs 908ns;3256.000000;0.000000
7;24c390;9993;94789;10;    38m 58s 954ms 575μs 476ns;2689.016253;            218ms 284μs 319ns;    21m     856ms 501μs  63ns;3253.000000;0.000000
15;529c88;10000;77373;10;    33m 57s 119ms 464μs 545ns;2573.578792;            224ms 103μs 981ns;    19m 32s 571ms 354μs 666ns;3254.000000;0.000000
14;4ce6c6;10000;76388;10;    32m 56s 480ms 710μs 494ns;2623.117409;            221ms 570μs 933ns;    21m 34s 510ms  61μs 552ns;3255.000000;0.000000
6;1c521b;9913;114168;10;    45m 23s 384ms 106μs 516ns;2734.065369;            208ms 850μs 447ns;    30m 14s 963ms 322μs 863ns;3219.000000;0.000000
22;7c4633;10000;82207;10;                          0ns;inf;            288ms 685μs  27ns;    25m 17s 186ms 593μs  76ns;3255.000000;0.000000
13;47466c;9986;74664;10;    32m 17s 302ms 156μs 642ns;2622.096025;            220ms 718μs 933ns;    20m 56s 842ms 236μs 641ns;3256.000000;0.000000
19;6ae85c;9990;86866;10;    42m 24s 852ms 223μs 922ns;2284.339623;            237ms 874μs 135ns;    24m  6s 290ms 233μs 195ns;3254.000000;0.000000
18;635a86;10000;100345;10;    42m  2s 380ms 519μs 343ns;2625.178430;            215ms 749μs 554ns;    22m 34s 199ms   6μs 170ns;3255.000000;0.000000
