ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
26;c04b3;5000;12;5;     6m 14s 596ms 124μs 676ns;804.064171;         3s 375ms 419μs 139ns;         2s 926ms 793μs 162ns;3487.000000;590.000000
2;bfa0;5000;14122;5;    25m 24s 647ms 687μs 241ns;752.834646;         2s 818ms 721μs 752ns;     5m 56s 618ms 838μs 846ns;1084.000000;270.000000
3;19fbc;5000;3464;5;    18m  1s 909ms 581μs  72ns;469.787234;         3s 849ms 739μs 298ns;     3m 29s 270ms 644μs 563ns;1178.000000;330.000000
4;202f2;4277;11750;5;    23m 31s  47ms 774μs 846ns;681.516655;         3s 136ms 931μs 533ns;    10m 14s 567ms 840μs 227ns;1179.000000;330.000000
5;2bec9;5000;6308;5;    24m 27s  43ms 730μs 212ns;462.494888;         4s 537ms 820μs 991ns;     5m 55s 722ms 440μs 160ns;1373.000000;270.000000
6;34353;5000;89345;5;   280m 10s 336ms 766μs 505ns;336.745985;         6s 878ms  23μs 929ns;    69m 57s 314ms 747μs 706ns;2299.000000;470.000000
25;bc9fd;5000;8;5;     8m 30s 485ms 331μs 862ns;589.176471;         3s 578ms 208μs 182ns;         2s 577ms 150μs 836ns;3487.000000;590.000000
24;b8f47;5000;8;5;     7m 37s 254ms 242μs  38ns;657.505470;         3s 593ms 418μs 137ns;         2s 605ms 151μs 128ns;3487.000000;590.000000
23;b5485;5000;12;5;     7m 36s 609ms 366μs 165ns;659.473684;         3s 586ms 525μs   7ns;         3s  95ms 377μs 400ns;3487.000000;590.000000
22;b19c3;5000;12;5;     7m 39s 947ms 188μs 528ns;655.163399;         3s 591ms 998μs 322ns;         3s  94ms 910μs 702ns;3487.000000;590.000000
21;adf01;5000;12;5;     7m 40s  27ms 992μs 630ns;653.739130;         3s 610ms 920μs 841ns;         3s  75ms 135μs 842ns;3487.000000;590.000000
20;aa44b;5000;8;5;     7m 38s 574ms 433μs 752ns;656.069869;         3s 601ms 855μs 413ns;         2s 692ms 519μs 648ns;3487.000000;590.000000
