ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
6005bb;48;0;66;54;6;22;23.000000;0.000000;0.000000;2225.000000;2225.000000;100.000000;0.000000;0.000000;-nan;         6s 224ms 475μs 333ns;            251ms 393μs 752ns
6005c0;61;0;74;73;7;21;23.000000;0.000000;0.000000;2253.000000;2253.000000;100.088849;0.000000;0.000000;-nan;         6s 946ms 321μs 349ns;                        -733824790204013ns
6005cf;41;1;66;46;6;20;21.000000;0.000000;0.000000;2218.000000;2218.000000;100.000000;0.000000;0.000000;-nan;         5s 756ms 185μs 194ns;            313ms  75μs 423ns
6005e2;56;0;84;60;7;20;22.000000;0.000000;0.000000;2221.000000;2221.000000;100.090131;0.000000;0.000000;-nan;         6s 928ms 726μs 412ns;            510ms 277μs 351ns
6005f8;44;0;66;52;6;21;22.000000;0.000000;0.000000;2226.000000;2226.000000;100.000000;0.000000;0.000000;-nan;         6s 303ms 739μs 847ns;            127ms 488μs 768ns
60060e;27;0;54;35;5;21;21.000000;21.000000;100.000000;2220.000000;2220.000000;100.000000;0.000000;0.000000;-nan;         5s 253ms 708μs 623ns;                          0ns
600623;38;8;65;43;6;20;21.000000;0.000000;0.000000;2221.000000;2221.000000;100.000000;0.000000;0.000000;-nan;         5s 963ms 638μs 165ns;            439ms 670μs 154ns
600631;40;0;64;58;6;21;22.000000;0.000000;0.000000;2250.000000;2250.000000;100.000000;0.000000;0.000000;-nan;         6s 752ms 997μs 912ns;            221ms 869μs 680ns
600643;42;0;62;50;6;20;21.000000;0.000000;0.000000;2222.000000;2222.000000;100.000000;0.000000;0.000000;-nan;         6s 881ms 394μs   7ns;            548ms 330μs 745ns
600659;26;0;51;39;5;21;21.000000;21.000000;100.000000;2234.000000;2234.000000;100.000000;0.000000;0.000000;-nan;         5s 865ms 335μs 265ns;                          0ns
17d7;12;0;17;19;4;9;9.000000;9.000000;100.000000;554.000000;554.000000;100.000000;0.000000;0.000000;-nan;            717ms 168μs 549ns;                          0ns
17dc;44;0;15;47;8;6;10.000000;0.000000;0.000000;550.000000;550.000000;100.548446;0.000000;0.000000;-nan;         1s 117ms 447μs 171ns;            447ms 846μs 259ns
17ea;13;0;23;0;4;5;6.000000;0.000000;0.000000;453.000000;453.000000;99.124726;0.000000;0.000000;-nan;            476ms 296μs 800ns;             58ms 420μs 515ns
17f7;7;0;12;13;3;7;7.000000;7.000000;100.000000;548.000000;548.000000;100.000000;0.000000;0.000000;-nan;            462ms 161μs 461ns;                          0ns
