ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;15;0;46;31;4;4527;-nan;-nan;-nan;         1s 202ms  95μs 886ns;                        -3791042633086ns
-;4893;301;14596;9802;1488;4527;-nan;-nan;-nan;     6m 13s 851ms 820μs 601ns;                        -1179014258890035ns
