ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;2843;7125;5180;9533;23;397976;28.184490;101.272014;-nan;     7m     550ms 792μs 129ns;         3s 779ms 258μs 212ns
-;540314;1353921;984327;1811360;4482;397976;5355.053068;19241.682653;-nan;  1331m 44s 650ms 504μs 525ns;    11m 58s  59ms  60μs 461ns
