ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;3190;4025;6593;9572;20;418440;-nan;101.880962;-nan;     7m  7s 224ms 254μs 577ns;         2s  94ms 579μs 816ns
-;542329;684307;1120846;1627356;3421;418440;-nan;17319.763571;-nan;  1210m 28s 123ms 278μs 142ns;     5m 56s  78ms 568μs 836ns
