ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;10000;202226;10;   100m 58s 222ms 226μs 928ns;2101.941235;            278ms 719μs 477ns;    42m 12s  53ms 640μs 492ns;0.000000;0.000000
5;340c8d;10000;76408;10;    32m 32s 171ms 751μs 446ns;2655.983607;            218ms 529μs 789ns;    22m 54s 383ms 273μs 119ns;2370.000000;0.000000
6;39f37d;10000;72180;10;    31m 43s 630ms 130μs 866ns;2591.066737;            224ms 651μs  11ns;    22m 53s 209ms 377μs 957ns;2405.000000;0.000000
4;2a1538;10000;133439;10;    52m 52s 839ms 356μs 420ns;2713.221942;            214ms 155μs 590ns;    39m 22s 874ms 673μs  12ns;2056.000000;0.000000
10;589c1b;9689;177540;10;   154m  7s  57ms  25μs 337ns;1214.852385;            452ms 518μs 652ns;    55m 51s 651ms 282μs 455ns;2954.000000;0.000000
3;222809;10000;100512;10;    36m 47s 847ms 368μs 805ns;3004.404169;            192ms  64μs 829ns;    24m 27s 480ms 790μs 304ns;1548.000000;0.000000
9;4edf5d;9649;21156;10;    57m  8s 489ms 398μs 507ns;539.177363;            795ms 348μs 868ns;     2m 57s 951ms 752μs 882ns;2954.000000;0.000000
8;4725f7;10000;106458;10;    48m  2s 764ms 832μs 789ns;2424.524636;            240ms 485μs  30ns;    36m 59s 856ms  81μs 420ns;2777.000000;0.000000
2;f842c;10000;279839;10;   126m 28s 950ms 489μs 473ns;2291.821297;            256ms 648μs 383ns;   107m 53s 146ms  12μs 678ns;1529.000000;0.000000
7;3f586f;10000;107683;10;    48m  2s 589ms 660μs 133ns;2450.027759;            237ms 560μs 472ns;    36m 55s 199ms 227μs 810ns;2717.000000;0.000000
11;6f0d5d;6044;0;0;                          0ns;inf;         2s 152ms 304μs 816ns;                          0ns;2954.000000;0.000000
