ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
7597;2775;20758;2106;12244;28;3522;6288.000000;0.000000;0.000000;1076.000000;1076.000000;100.186220;0.000000;0.000000;-nan;     5m 42s 684ms 161μs 787ns;         5s 722ms 259μs 251ns
759c;26474;23669;1282;41620;37;2488;3166.000000;0.000000;0.000000;1277.000000;1277.000000;119.569288;0.000000;0.000000;-nan;    61m  7s 462ms 854μs 937ns;         6s 199ms 118μs 130ns
75a9;14426;331;3866;11052;29;1680;2237.000000;0.000000;0.000000;1069.000000;1069.000000;99.627213;0.000000;0.000000;-nan;    41m 38s  52ms 997μs 456ns;         3s 143ms 602μs 872ns
75b6;11656;13286;3559;21405;33;1815;4200.000000;1979.000000;47.119048;1139.000000;1139.000000;106.349206;0.000000;0.000000;-nan;    35m 14s 107ms 509μs 290ns;         3s 926ms 113μs 516ns
75c3;33097;12898;12164;31784;74;4443;6563.000000;0.000000;0.000000;1100.000000;1100.000000;102.899906;0.000000;0.000000;-nan;    68m 49s 162ms 636μs 824ns;        30s 722ms 578μs 507ns
75d0;3143;2259;4406;6873;25;1742;5166.000000;0.000000;0.000000;1130.000000;1130.000000;105.410448;0.000000;0.000000;-nan;     9m 14s 576ms 475μs 330ns;         2s 846ms 680μs 236ns
75db;9522;35344;10320;23421;58;2957;5099.000000;0.000000;0.000000;1156.000000;1156.000000;108.037383;0.000000;0.000000;-nan;    26m  3s 949ms 250μs 965ns;        14s 146ms 643μs 615ns
75e8;21764;23289;3066;29605;31;3114;3257.000000;0.000000;0.000000;1267.000000;1267.000000;116.881919;0.000000;0.000000;-nan;    51m 34s 410ms 614μs 693ns;         6s   3ms 144μs 709ns
75f4;9317;22019;2111;21545;34;2458;2780.000000;2458.000000;88.417266;1529.000000;1529.000000;102.205882;0.000000;0.000000;-nan;    25m 12s 525ms 542μs 661ns;         5s 752ms 284μs 510ns
7600;70101;29313;5552;82082;42;5176;5435.000000;0.000000;0.000000;1540.000000;1540.000000;101.449275;0.000000;0.000000;-nan;    97m 23s 604ms 360μs 982ns;        15s 816ms 897μs 900ns
34821c;9359;564;2768;10972;15;2380;2385.000000;0.000000;0.000000;2386.000000;2386.000000;99.832636;0.000000;0.000000;-nan;    26m 28s 953ms 622μs 603ns;            777ms 537μs 196ns
34821f;7402;568;2346;8619;14;2385;2389.000000;0.000000;0.000000;2399.000000;2399.000000;99.875104;0.000000;0.000000;-nan;    23m 53s 405ms 241μs 357ns;            433ms 940μs 851ns
348228;7378;565;2354;8602;14;2380;2384.000000;0.000000;0.000000;2389.000000;2389.000000;99.874582;0.000000;0.000000;-nan;    23m 57s 659ms 950μs 121ns;            467ms 599μs 945ns
348231;7334;578;2388;8620;14;2383;2387.000000;0.000000;0.000000;2393.000000;2393.000000;99.833125;0.000000;0.000000;-nan;    23m 50s 174ms 125μs  77ns;            603ms 691μs 140ns
34824b;7323;578;2402;8599;14;2380;2384.000000;0.000000;0.000000;2390.000000;2390.000000;99.832916;0.000000;0.000000;-nan;    23m 55s 266ms   8μs 445ns;            485ms 107μs  72ns
348264;7361;566;2385;8623;14;2385;2389.000000;0.000000;0.000000;2401.000000;2401.000000;99.833680;0.000000;0.000000;-nan;    23m 51s 376ms 162μs 635ns;            441ms 159μs 537ns
34827a;8940;3257;2662;11199;15;2381;2385.000000;0.000000;0.000000;2391.000000;2391.000000;99.832985;0.000000;0.000000;-nan;    25m 34s 655ms 983μs 579ns;            761ms 387μs 258ns
34828f;1402;2932;1056;1887;13;2382;2384.000000;2382.000000;99.916107;2393.000000;2393.000000;100.000000;0.000000;0.000000;-nan;     4m 15s 705ms  92μs 900ns;            267ms 885μs 794ns
3482b3;9297;565;2836;10972;15;2381;2386.000000;0.000000;0.000000;2387.000000;2387.000000;99.832706;0.000000;0.000000;-nan;    26m 32s 806ms 676μs 364ns;            841ms 379μs 108ns
3482d5;11019;3151;3075;13664;17;2379;2385.000000;0.000000;0.000000;2385.000000;2385.000000;99.832566;0.000000;0.000000;-nan;    26m 43s 829ms 868μs 111ns;         1s 243ms 708μs 372ns
3a6914;9747;39;2705;10547;15;2517;2529.000000;0.000000;0.000000;2713.000000;2713.000000;101.915853;0.000000;0.000000;-nan;    25m 45s 539ms 334μs 138ns;            858ms 482μs 905ns
3a6917;7025;22;2008;7583;13;2399;2401.000000;0.000000;0.000000;2427.000000;2427.000000;99.835459;0.000000;0.000000;-nan;    23m 35s 756ms 872μs 319ns;            258ms 499μs 453ns
3a6921;7305;566;2435;8628;14;2384;2388.000000;0.000000;0.000000;2399.000000;2399.000000;99.833541;0.000000;0.000000;-nan;    23m 49s 855ms 293μs 595ns;            499ms 270μs 567ns
3a692d;8307;567;2561;9889;14;2385;2388.000000;0.000000;0.000000;2401.000000;2401.000000;99.875208;0.000000;0.000000;-nan;    24m 53s 157ms 538μs 823ns;            522ms 572μs 235ns
3a6945;6513;0;2067;6775;13;2385;2389.000000;0.000000;0.000000;2402.000000;2402.000000;99.833749;0.000000;0.000000;-nan;    22m  6s 779ms 645μs 108ns;            193ms 829μs 189ns
3a695e;8927;15;2448;9921;14;2384;2387.000000;0.000000;0.000000;2398.000000;2398.000000;99.875052;0.000000;0.000000;-nan;    25m 23s  15ms 282μs 882ns;            565ms 126μs 207ns
3a697c;6958;0;2043;7532;13;2383;2385.000000;0.000000;0.000000;2397.000000;2397.000000;99.875000;0.000000;0.000000;-nan;    23m 17s 768ms 724μs 756ns;            183ms 293μs 524ns
3a6992;6955;16;2049;7538;13;2386;2388.000000;0.000000;0.000000;2401.000000;2401.000000;99.833680;0.000000;0.000000;-nan;    23m 20s 869ms  97μs 106ns;            188ms 790μs 240ns
3a69a0;6951;17;2042;7535;13;2385;2387.000000;0.000000;0.000000;2398.000000;2398.000000;99.833472;0.000000;0.000000;-nan;    23m 12s  53ms 589μs 876ns;            223ms  26μs 424ns
3a69c2;4019;2386;1351;4090;13;2386;2388.000000;0.000000;0.000000;2403.000000;2403.000000;99.833818;0.000000;0.000000;-nan;    13m 27s 298ms 400μs 968ns;            273ms 566μs 192ns
5f3f08;6051;60849;3496;51344;36;4560;5800.000000;0.000000;0.000000;1225.000000;1225.000000;114.272388;0.000000;0.000000;-nan;    21m 58s 248ms 776μs 438ns;        11s 235ms 263μs 508ns
5f3f12;2782;4243;490;1981;23;1802;6630.000000;0.000000;0.000000;1521.000000;1521.000000;101.332445;0.000000;0.000000;-nan;    11m 16s 494ms 772μs 342ns;         4s 710ms 311μs 500ns
5f3f1b;9680;6761;1828;11532;20;2632;2815.000000;0.000000;0.000000;1538.000000;1538.000000;143.738318;0.000000;0.000000;-nan;    38m     800ms  48μs 385ns;         2s  45ms  39μs 542ns
5f3ec3;43938;427;4040;34693;18;7825;7916.000000;0.000000;0.000000;1533.000000;1533.000000;100.590551;0.000000;0.000000;-nan;   113m 30s 448ms  44μs  22ns;         4s 669ms 323μs 251ns
5f3ed0;7412;39090;5501;33398;54;3479;6315.000000;0.000000;0.000000;1070.000000;1070.000000;99.627561;0.000000;0.000000;-nan;    27m 30s 323ms 357μs 572ns;        18s 502ms 820μs 401ns
