ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;131;1;129;179;8;157843;94.085577;100.362602;-nan;        30s  93ms 697μs 203ns;                        -676561374120058ns
-;399818;3723;391969;545374;24371;157843;285079.298869;304098.684007;-nan;  1519m 43s 902ms 526μs 645ns;                        -2049980963583777121ns
