ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;75;2;94;54;6;1059;-nan;-nan;-nan;        12s 123ms 619μs  80ns;                        -542045635158743ns
-;2336;69;2916;1697;207;1059;-nan;-nan;-nan;     6m 15s 832ms 191μs 510ns;                        -16803414689921052ns
