ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;2000;216;10;         8s 474ms 963μs 641ns;16620.000000;                        -23387515864987ns;         1s  93ms 462μs 442ns;0.000000;0.000000
377;3012e6;2000;319;10;        46s 146ms 113μs  33ns;3024.782609;                        -11696688923918ns;         3s 509ms  82μs 860ns;2254.000000;0.000000
2;1c03;2000;312;10;        22s 515ms 611μs  86ns;6305.454545;                        -23735819179086ns;         1s 966ms 651μs 293ns;1476.000000;0.000000
378;3033fb;2000;285;10;        45s 401ms 971μs 871ns;3046.666667;                        -14357024289056ns;         3s 401ms 492μs 631ns;2254.000000;0.000000
3;3c9a;2000;360;10;        27s 297ms 947μs 968ns;5244.444444;                        -22478963726210ns;         3s 945ms 987μs 574ns;1762.000000;0.000000
379;30543e;2000;291;10;        44s 267ms 120μs 457ns;3124.090909;                        -13219435312594ns;         3s 381ms 963μs 602ns;2254.000000;0.000000
4;60d5;2000;427;10;        29s 630ms  57μs 151ns;5021.379310;                        -28392219453090ns;         4s 688ms 641μs 256ns;1827.000000;0.000000
380;307493;2000;326;10;        44s 866ms 373μs 218ns;3171.818182;                        -17634039960059ns;         4s 162ms 363μs 658ns;2254.000000;0.000000
5;825a;2000;444;10;        32s 225ms 133μs 813ns;4582.500000;                        -25700998106054ns;         5s 831ms 296μs 340ns;1979.000000;0.000000
381;3095c8;2000;362;10;        46s 748ms 833μs 342ns;3080.869565;                        -15496973207601ns;         4s 205ms 302μs 380ns;2254.000000;0.000000
6;b1ad;2000;400;10;        42s 215ms 402μs 455ns;3428.571429;                        -27952829915027ns;         5s 295ms 171μs 121ns;2234.000000;0.000000
382;30b7ef;2000;284;10;        45s 315ms 324μs 676ns;3045.333333;                        -12159197221350ns;         3s 231ms 919μs 739ns;2254.000000;0.000000
7;d42a;2000;332;10;        40s       149μs  34ns;3498.000000;                        -19092686450146ns;         4s 569ms 436μs 528ns;2234.000000;0.000000
383;30d832;2000;330;10;        45s 770ms 483μs 356ns;3106.666667;                        -19777385164361ns;         4s 302ms 690μs 994ns;2254.000000;0.000000
8;f5b5;2000;303;10;        40s 855ms 393μs  62ns;3454.500000;                        -14566987676650ns;         3s 731ms 705μs  79ns;2234.000000;0.000000
384;30f989;2000;308;10;        46s   7ms 312μs 170ns;3010.434783;                        -14770992974921ns;         3s 747ms 483μs 892ns;2254.000000;0.000000
9;11630;2000;294;10;        44s 344ms 803μs 917ns;3128.181818;                        -14359306860751ns;         3s 628ms  54μs 345ns;2251.000000;0.000000
385;311a3e;2000;334;10;        48s 938ms 604μs 825ns;2917.500000;                        -15419802823787ns;         4s  23ms 241μs 724ns;2258.000000;0.000000
10;136cd;2000;261;10;        43s 489ms 712μs 257ns;3154.883721;                        -12411424818800ns;         3s 521ms 534μs 296ns;2251.000000;0.000000
386;313ba5;2000;314;10;        48s   2ms 300μs 264ns;2892.500000;                        -14463373917891ns;         3s 655ms 344μs 266ns;2258.000000;0.000000
11;1569c;2000;282;10;        44s 187ms 760μs 706ns;3111.818182;                        -13100180733528ns;         3s 370ms 451μs 806ns;2251.000000;0.000000
387;315cae;2000;292;10;        48s 191ms 562μs 259ns;2865.000000;                        -16257289463662ns;         3s 814ms  90μs 843ns;2258.000000;0.000000
12;176d3;2000;259;10;        46s 142ms 953μs 382ns;2946.521739;                        -7292436416778ns;         3s  83ms 370μs 380ns;2251.000000;0.000000
388;317d45;2000;334;10;        48s 692ms  46μs 918ns;2917.500000;                        -15425437301786ns;         3s 965ms 337μs 878ns;2258.000000;0.000000
13;1967a;2000;295;10;        44s 906ms 603μs 609ns;3129.545455;                        -13559738818797ns;         3s 520ms 194μs 809ns;2251.000000;0.000000
389;319ea2;2000;274;10;        47s 673ms 641μs 737ns;2902.978723;                        -16389967837320ns;         3s 532ms 353μs 856ns;2258.000000;0.000000
14;1b717;2000;306;10;        46s 518ms 182μs 217ns;3007.826087;                        -16671715855329ns;         3s 720ms  70μs  25ns;2251.000000;0.000000
390;31be81;2000;301;10;        48s 934ms 752μs 531ns;2876.250000;                        -16199641172438ns;         3s 479ms 750μs 250ns;2258.000000;0.000000
15;1d7de;2000;314;10;        48s 925ms 376μs 849ns;2892.500000;                        -13450552743023ns;         4s   3ms 731μs 836ns;2251.000000;0.000000
391;31df20;2000;278;10;        49s  44ms 170μs 469ns;2789.387755;                        -16919980458057ns;         3s 154ms  58μs 251ns;2258.000000;0.000000
16;1f8d1;2000;297;10;        48s  85ms 972μs 207ns;2871.250000;                        -23382643810218ns;         4s 241ms 356μs 862ns;2251.000000;0.000000
392;31ff25;2000;316;10;        49s 960ms 117μs 902ns;2835.918367;                        -15007248466275ns;         3s 880ms 325μs 327ns;2258.000000;0.000000
17;2196c;2000;340;10;        48s 576ms 295μs 667ns;2925.000000;                        -24259105368184ns;         4s 640ms 517μs 767ns;2251.000000;0.000000
393;32205c;2000;319;10;        49s 569ms 841μs  33ns;2839.591837;                        -18532765613068ns;         4s 123ms 722μs 161ns;2258.000000;0.000000
18;23b4b;2000;299;10;        47s 983ms 169μs 180ns;2934.893617;                        -17524541527916ns;         4s 276ms  24μs 759ns;2251.000000;0.000000
394;3241bf;2000;300;10;        49s 209ms  63μs 575ns;2816.326531;                        -17863700097300ns;         3s 986ms 722μs  79ns;2258.000000;0.000000
19;25c46;2000;284;10;        48s 857ms       646ns;2855.000000;                        -24590704866197ns;         3s 849ms 993μs  66ns;2251.000000;0.000000
395;32627a;2000;305;10;        49s 433ms  46μs 284ns;2822.448980;                        -15358763668829ns;         3s 852ms 319μs 507ns;2258.000000;0.000000
20;27cb5;2000;303;10;        48s 993ms  24μs 474ns;2878.750000;                        -23064313473648ns;         3s 706ms 450μs 682ns;2251.000000;0.000000
396;32836b;2000;292;10;        48s 735ms 278μs 385ns;2865.000000;                        -16827071380419ns;         3s 428ms 842μs 288ns;2258.000000;0.000000
21;29db4;2000;284;10;        50s 427ms 862μs 962ns;2740.800000;                        -16574732487824ns;         3s 555ms 156μs  61ns;2251.000000;0.000000
397;32a3ec;2000;330;10;        49s 856ms  23μs 836ns;2853.061224;                        -19268629986833ns;         4s 218ms 928μs 286ns;2258.000000;0.000000
22;2be35;2000;321;10;        50s 356ms 984μs 748ns;2785.200000;                        -20521493575766ns;         3s 877ms 834μs 491ns;2251.000000;0.000000
398;32c52d;2000;293;10;        49s 545ms 818μs 133ns;2807.755102;                        -19030395594969ns;         3s 891ms 482μs 552ns;2258.000000;0.000000
23;2df80;2000;283;10;        52s 434ms  63μs 353ns;2634.230769;                        -20062434582873ns;         3s 719ms 483μs 832ns;2251.000000;0.000000
399;32e57e;2000;325;10;        48s 369ms 353μs 314ns;2906.250000;                        -15234227387944ns;         4s 259ms 729μs 493ns;2258.000000;0.000000
24;2fff3;2000;342;10;        53s  83ms  31μs 404ns;2651.320755;                        -21384299106433ns;         4s 298ms  54μs 993ns;2251.000000;0.000000
400;3306bf;2000;373;10;        49s 933ms 931μs 625ns;2905.714286;                        -21858870344657ns;         5s 272ms 824μs 669ns;2258.000000;0.000000
25;32168;2000;401;10;        53s 303ms 935μs 699ns;2718.113208;                        -26457526942191ns;         5s 398ms 880μs 635ns;2251.000000;0.000000
401;33294c;2000;278;10;        53s 421ms 465μs 498ns;2578.867925;                        -17774352390698ns;         3s 377ms 684μs 580ns;2258.000000;0.000000
26;34463;2000;288;10;        50s  42ms 636μs 189ns;2745.600000;                        -19223010234247ns;         3s 753ms 507μs 300ns;2251.000000;0.000000
402;33495b;2000;320;10;        54s 369ms 682μs 570ns;2577.777778;                        -17182151339370ns;         4s 101ms 438μs 379ns;2258.000000;0.000000
27;364b6;2000;292;10;        50s 157ms 803μs 152ns;2750.400000;                        -15992574163884ns;         3s 568ms 881μs 281ns;2251.000000;0.000000
403;336a76;2000;316;10;        53s 294ms 843μs 266ns;2621.886792;                        -13388696630773ns;         3s 751ms 357μs 856ns;2258.000000;0.000000
28;3851b;2000;316;10;        51s 403ms  23μs 567ns;2724.705882;                        -15564435007837ns;         4s 157ms 527μs 172ns;2251.000000;0.000000
404;338b6f;2000;319;10;        52s 471ms 563μs 267ns;2675.769231;                        -19377487252145ns;         4s  32ms 929μs 208ns;2258.000000;0.000000
29;3a664;2000;289;10;        49s  84ms 905μs 122ns;2802.857143;                        -13613838952834ns;         3s 681ms 140μs 343ns;2251.000000;0.000000
405;33ac66;2000;317;10;        51s 714ms 479μs 259ns;2725.882353;                        -19396719853121ns;         3s 993ms 200μs 161ns;2258.000000;0.000000
30;3c6d3;2000;285;10;        50s   2ms 667μs 268ns;2742.000000;                        -14708578303272ns;         3s 931ms  19μs 567ns;2251.000000;0.000000
406;33cd77;2000;314;10;        51s 585ms 941μs 421ns;2722.352941;                        -15320589280876ns;         3s 840ms 207μs 302ns;2258.000000;0.000000
