ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;9990;28947;10;    10m 11s 429ms 817μs  30ns;3823.600655;            117ms 928μs 100ns;     3m 31s 490ms 846μs 459ns;0.000000;0.000000
14;5b985a;9962;27595;10;    65m 22s 660ms 425μs 943ns;574.558899;            875ms 905μs 515ns;     3m 11s 985ms 766μs  61ns;1660.000000;0.000000
5;11b38f;9941;4923;10;    73m 17s 450ms 757μs 146ns;202.829202;         2s 458ms 436μs 329ns;        36s 999ms 231μs 751ns;1768.000000;0.000000
11;3f6576;9899;22447;10;    61m 36s   7ms 610μs 246ns;525.097403;            979ms 812μs 538ns;     1m 51s 579ms 420μs 878ns;1660.000000;0.000000
8;26f70a;9953;34278;10;    60m 46s 721ms 258μs  94ns;727.882611;            706ms 924μs 281ns;     4m 35s 366ms 121μs 981ns;2178.000000;0.000000
4;cc83b;9964;33939;10;    36m 59s 260ms 736μs 964ns;1187.102298;            382ms 898μs 538ns;     8m 24s 257ms 503μs 489ns;1669.000000;0.000000
13;521d72;9950;27296;10;    64m  3s 607ms 502μs 600ns;581.514442;            867ms 175μs 406ns;     3m 14s 487ms 340μs 986ns;1660.000000;0.000000
10;3924de;9928;5628;10;    49m  3s 576ms 511μs  25ns;317.145770;         1s 537ms 843μs 789ns;        37s 673ms 967μs 577ns;2178.000000;0.000000
3;8f45c;9942;32496;10;    16m 53s 459ms 687μs 456ns;2513.603159;            184ms 612μs 562ns;     5m 39s 759ms 859μs 478ns;1583.000000;0.000000
7;1e992b;9957;7851;10;    63m 11s 327ms 229μs 776ns;281.846479;         1s 792ms 649μs 806ns;        39s 964ms 986μs   5ns;2178.000000;0.000000
15;653b5d;6458;0;0;                          0ns;inf;         3s  40ms 606μs 977ns;                          0ns;1660.000000;0.000000
2;3d2fb;9953;35321;10;    17m 14s 997ms 189μs  28ns;2627.117988;            172ms 303μs  99ns;     5m  1s 574ms 263μs 414ns;1438.000000;0.000000
6;196d7d;9927;14357;10;    34m 54s 115ms 484μs 691ns;695.816619;            698ms 166μs 322ns;     3m 11s 402ms 817μs 859ns;1794.000000;0.000000
9;30c6b8;9933;19449;10;    65m 49s 646ms 882μs 455ns;446.421879;         1s  97ms 827μs  69ns;     2m 13s 182ms 261μs 133ns;2178.000000;0.000000
12;485eb0;9944;28191;10;    61m  2s 955ms 891μs 935ns;624.822501;            804ms 835μs 701ns;     2m 36s 111ms 861μs 324ns;1660.000000;0.000000
