ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;9980;21395;10;     4m 44s 104ms 851μs 802ns;6628.521127;             80ms 487μs 412ns;        53s 220ms 436μs 761ns;0.000000;0.000000
10;313a50;9988;41067;10;    18m 17s 618ms 534μs 899ns;2792.433911;            206ms  69μs 158ns;     8m 31s 446ms 710μs  19ns;2209.000000;0.000000
2;2a70d;9958;128519;10;   106m  6s  43ms 330μs 416ns;1305.155514;            453ms 586μs 854ns;    22m 15s 983ms  13μs 293ns;979.000000;0.000000
11;350463;10000;56372;10;    22m  4s 744ms 566μs 120ns;3007.794562;            194ms 459μs  65ns;    10m 57s 391ms  99μs 110ns;2209.000000;0.000000
21;6586c3;9999;43013;10;    18m 49s 980ms 385μs 957ns;2817.289637;            207ms 953μs 470ns;     8m 20s   4ms 770μs 951ns;2207.000000;0.000000
22;6986e9;9964;41535;10;    18m 34s 858ms 988μs 244ns;2773.734291;            208ms 632μs 134ns;     9m  8s 545ms 695μs 445ns;2207.000000;0.000000
12;3a20c6;10000;49221;10;    20m 35s 572ms 937μs 251ns;2877.133603;            201ms 960μs 800ns;    10m  8s 297ms 787μs 173ns;2209.000000;0.000000
3;eb304;10000;72740;10;    29m 30s 304ms 729μs 839ns;2804.745763;            210ms 911μs 213ns;    12m 34s 915ms 540μs 192ns;1550.000000;0.000000
13;3ed186;9993;42527;10;    19m 19s 106ms 542μs 837ns;2718.895600;            210ms  74μs 169ns;     9m  8s 293ms 723μs 682ns;2209.000000;0.000000
9;2d344a;9991;43317;10;    18m 46s 960ms 992μs 910ns;2840.568384;            202ms 716μs 429ns;     9m  9s 430ms 360μs 695ns;2209.000000;0.000000
8;28ec3c;9998;47107;10;    19m 33s 144ms 540μs 961ns;2920.971867;            198ms 522μs 483ns;     9m 54s 875ms 491μs 609ns;2209.000000;0.000000
19;581398;9975;24331;10;    66m 38s 218ms 747μs 527ns;514.847424;            986ms 359μs 105ns;     4m 42s 712ms 917μs 201ns;2209.000000;0.000000
18;54f310;9985;29236;10;    15m 47s 924ms 511μs 699ns;2484.963041;            228ms 591μs 823ns;     5m 35s 504ms 419μs 913ns;2209.000000;0.000000
7;24d068;10000;41951;10;    18m  3s 672ms 970μs 843ns;2878.171745;            201ms  72μs 339ns;     8m  9s 189ms 398μs 971ns;2209.000000;0.000000
6;205431;10000;47641;10;    19m 37s 211ms 579μs 530ns;2938.368734;            197ms 888μs 710ns;     9m 27s 793ms 884μs 175ns;2209.000000;0.000000
17;4fb9a2;9997;57715;10;    23m     844ms 994μs 686ns;2944.000000;            197ms  78μs 743ns;    12m 57s 160ms 428μs 587ns;2209.000000;0.000000
5;1c8f3c;10000;39032;10;    17m 41s 487ms 591μs 962ns;2772.780396;            204ms 929μs 406ns;     7m 45s 934ms 457μs 380ns;2233.000000;0.000000
16;4b6fa3;9996;47632;10;    20m 25s 127ms 184μs  25ns;2822.595918;            204ms 185μs 851ns;     9m 56s  37ms 711μs 910ns;2209.000000;0.000000
26;7a6fbc;9995;73487;10;    39m 22s 202ms 267μs 735ns;2120.626588;            272ms 992μs  70ns;    15m 29s 548ms 558μs  15ns;2207.000000;0.000000
15;46e7ec;9968;49403;10;    20m 56s 129ms 593μs  82ns;2836.194268;            203ms 307μs 181ns;    10m 15s 860ms 940μs 442ns;2209.000000;0.000000
25;7661e7;9987;43889;10;    19m 14s 973ms 630μs 880ns;2801.178510;            205ms 163μs 988ns;     9m 11s 387ms 816μs 901ns;2207.000000;0.000000
4;15efe3;10000;75228;10;    27m  4s 451ms 824μs 269ns;3148.817734;            188ms 492μs 779ns;    12m  1s 676ms 809μs 475ns;2005.000000;0.000000
14;42d4e7;9996;44733;10;    19m 55s  49ms 859μs 975ns;2747.899582;            208ms 542μs 370ns;     9m 17s 239ms 104μs 147ns;2209.000000;0.000000
24;71f634;9974;49731;10;    20m 43s  88ms 215μs 682ns;2881.979083;            200ms 674μs 828ns;    10m 33s 944ms 673μs 339ns;2207.000000;0.000000
23;6d75d0;9986;48945;10;    20m 18s 823ms 956μs 370ns;2903.004926;            201ms 111μs 750ns;    10m 22s  41ms 316μs 672ns;2207.000000;0.000000
20;617718;9986;43155;10;    19m 39s 773ms  39μs 901ns;2704.376590;            206ms 657μs 444ns;     9m 42s 174ms 120μs 810ns;2209.000000;0.000000
