ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;7459;6750;5153;13396;31;334458;-nan;101.163015;-nan;    15m 30s 515ms 131μs  12ns;         4s 230ms 593μs 792ns
-;1342767;1215024;927680;2411376;5659;334458;-nan;18209.342779;-nan;  2791m 32s 723ms 582μs 265ns;    12m 41s 506ms 882μs 685ns
