ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
91f037;5016;0;0;0;35;68;96.000000;68.000000;70.833333;68.000000;68.000000;100.000000;0.000000;0.000000;-nan;         6s 917ms 485μs 901ns;         2s 612ms  13μs  88ns
91d677;5946;0;0;0;40;68;101.000000;68.000000;67.326733;68.000000;68.000000;100.000000;0.000000;0.000000;-nan;         8s 699ms 636μs 161ns;         3s 615ms 628μs 928ns
91c17f;2162;0;0;0;14;55;106.000000;97.000000;91.509434;70.000000;70.000000;100.000000;0.000000;0.000000;-nan;        17s 299ms 885μs 413ns;         1s 990ms 864μs 792ns
919895;5792;0;0;0;39;69;102.000000;69.000000;67.647059;68.000000;68.000000;98.550725;0.000000;0.000000;-nan;        17s 725ms 345μs 662ns;         3s 490ms 835μs 718ns
919162;1130;0;0;0;10;59;106.000000;97.000000;91.509434;68.000000;68.000000;100.000000;0.000000;0.000000;-nan;        22s 905ms 133μs 163ns;         1s 128ms 290μs 691ns
90d91d;6400;0;0;0;39;76;109.000000;76.000000;69.724771;69.000000;69.000000;100.000000;0.000000;0.000000;-nan;        38s 902ms 209μs 358ns;         5s 183ms 725μs  77ns
90b189;1956;0;0;0;14;55;105.000000;96.000000;91.428571;70.000000;70.000000;101.449275;0.000000;0.000000;-nan;        42s 171ms 179μs 149ns;         1s 952ms 889μs  87ns
90a8df;2222;0;0;0;15;54;108.000000;98.000000;90.740741;69.000000;69.000000;100.000000;0.000000;0.000000;-nan;        42s 746ms 359μs 331ns;         2s 464ms 355μs 142ns
90a7b8;358;0;0;0;6;63;106.000000;105.000000;99.056604;69.000000;69.000000;100.000000;0.000000;0.000000;-nan;        42s 852ms 188μs 461ns;            267ms 933μs 526ns
8ff024;2051;0;0;0;14;55;107.000000;98.000000;91.588785;70.000000;70.000000;101.449275;0.000000;0.000000;-nan;     1m  5s 215ms 827μs 715ns;         2s 163ms 403μs 515ns
8fac37;2689;0;0;0;18;51;104.000000;91.000000;87.500000;68.000000;68.000000;100.000000;0.000000;0.000000;-nan;     1m 11s 159ms 741μs 818ns;         2s 765ms 465μs 320ns
8f8812;2553;0;0;0;17;52;106.000000;94.000000;88.679245;69.000000;69.000000;100.000000;0.000000;0.000000;-nan;     1m 14s 173ms  85μs 457ns;         2s 693ms 728μs 646ns
8f7f35;1922;0;0;0;14;55;103.000000;94.000000;91.262136;68.000000;68.000000;100.000000;0.000000;0.000000;-nan;     1m 15s 131ms 534μs  23ns;         2s   4ms 165μs 465ns
8f5993;561;0;0;0;7;62;109.000000;103.000000;94.495413;70.000000;70.000000;100.000000;0.000000;0.000000;-nan;     1m 20s 410ms 123μs 619ns;            482ms 470μs 638ns
8ef1f1;1625;0;0;0;12;57;109.000000;102.000000;93.577982;69.000000;69.000000;100.000000;0.000000;0.000000;-nan;     1m 34s 237ms 260μs 874ns;         1s 916ms 874μs 551ns
8eea34;973;0;0;0;9;60;106.000000;102.000000;96.226415;70.000000;70.000000;100.000000;0.000000;0.000000;-nan;     1m 35s 216ms 946μs 575ns;            959ms 130μs 838ns
8e3dcb;2102;0;0;0;344;30;398.000000;101.000000;25.376884;68.000000;68.000000;85.000000;0.000000;0.000000;-nan;     1m 44s  25ms 663μs 604ns;         7s 445ms 423μs 497ns
8e3d80;4;0;0;0;7;16;363.000000;346.000000;95.316804;80.000000;80.000000;98.765432;0.000000;0.000000;-nan;     1m 59s 932ms 192μs 197ns;             23ms 656μs 875ns
8e3d81;6;0;0;0;7;16;363.000000;346.000000;95.316804;80.000000;80.000000;98.765432;0.000000;0.000000;-nan;     1m 59s 931ms 438μs 892ns;             47ms  95μs 168ns
8e3d82;5;0;0;0;7;16;363.000000;346.000000;95.316804;80.000000;80.000000;98.765432;0.000000;0.000000;-nan;     1m 59s 929ms 449μs 772ns;             50ms 403μs 345ns
8e3d83;4;0;0;0;7;16;363.000000;346.000000;95.316804;80.000000;80.000000;98.765432;0.000000;0.000000;-nan;     1m 59s 928ms 546μs 288ns;             24ms 960μs 934ns
8e3d84;5;0;0;0;7;16;363.000000;346.000000;95.316804;80.000000;80.000000;98.765432;0.000000;0.000000;-nan;     1m 59s 926ms 677μs 557ns;             24ms 380μs 728ns
8e3d85;5;0;0;0;7;16;363.000000;346.000000;95.316804;80.000000;80.000000;98.765432;0.000000;0.000000;-nan;     1m 59s 925ms 999μs 809ns;             48ms 344μs 142ns
8e3d86;1852;0;0;0;305;37;363.000000;109.000000;30.027548;69.000000;69.000000;85.185185;0.000000;0.000000;-nan;     1m 21s  21ms 906μs 448ns;         6s  58ms  42μs 146ns
8e3d87;6;0;0;0;7;16;363.000000;346.000000;95.316804;80.000000;80.000000;98.765432;0.000000;0.000000;-nan;     1m 59s 923ms 543μs   1ns;             49ms 331μs 493ns
8e3d88;1473;0;0;0;294;25;363.000000;96.000000;26.446281;68.000000;68.000000;83.950617;0.000000;0.000000;-nan;     1m 46s 560ms 395μs 587ns;         5s 614ms 548μs 889ns
8e3d89;5;0;0;0;7;16;363.000000;346.000000;95.316804;80.000000;80.000000;98.765432;0.000000;0.000000;-nan;     1m 59s 920ms 935μs 635ns;             50ms 304μs 582ns
8e3d8a;6;0;0;0;7;16;363.000000;346.000000;95.316804;80.000000;80.000000;98.765432;0.000000;0.000000;-nan;     1m 59s 919ms  87μs 197ns;             47ms 129μs 253ns
8e3d8b;5;0;0;0;7;16;363.000000;346.000000;95.316804;80.000000;80.000000;98.765432;0.000000;0.000000;-nan;     1m 59s 918ms 350μs   6ns;             49ms 704μs  77ns
8e3d8c;544;0;0;0;142;32;363.000000;205.000000;56.473829;74.000000;74.000000;91.358025;0.000000;0.000000;-nan;     1m 59s 916ms 561μs 938ns;         2s 997ms 600μs 898ns
8e3d8d;2190;0;0;0;357;32;363.000000;103.000000;28.374656;68.000000;68.000000;83.950617;0.000000;0.000000;-nan;        44s 784ms 311μs 775ns;         7s 355ms 549μs 634ns
8e3d8e;2187;0;0;0;354;33;363.000000;109.000000;30.027548;70.000000;70.000000;86.419753;0.000000;0.000000;-nan;        39s 503ms 930μs 779ns;         8s 130ms 558μs 377ns
