ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;37;1;50;47;5;1051;94.269044;-nan;-nan;         3s 294ms 226μs 206ns;                        -34481472254865ns
-;2013;78;2702;2497;302;1051;4996.259339;-nan;-nan;     2m 54s 593ms 988μs 968ns;                        -1827518029507887ns
