ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
10;46c1f4;10000;42915;11;    28m 37s 353ms 240μs 697ns;1849.097263;            319ms  99μs 692ns;     4m  4s 179ms 731μs 747ns;2939.000000;0.000000
8;207d50;9996;194715;10;    92m 31s 707ms 397μs 467ns;2212.693208;            265ms 208μs 234ns;    57m 29s 237ms 797μs 471ns;2286.000000;0.000000
7;184abc;10000;111240;10;    45m 58s 652ms 510μs 498ns;2637.563452;            224ms 926μs 401ns;    21m 28s 434ms 652μs 437ns;1628.000000;0.000000
6;f0a94;10000;117356;10;    41m  3s 138ms 764μs 503ns;3102.460414;            189ms 905μs 186ns;    19m 47s 914ms 955μs 166ns;1472.000000;0.000000
5;9e893;10000;63836;10;    26m  9s 496ms 827μs 939ns;2823.556405;            201ms 917μs 483ns;    10m  7s 294ms  75μs 638ns;764.000000;0.000000
4;7be56;10000;17556;10;    16m 13s  99ms 593μs  67ns;1699.239466;            313ms 460μs 573ns;     2m 50s 932ms 429μs 824ns;592.000000;0.000000
3;44b13;10000;27607;10;    18m  4s  34ms 564μs 776ns;2081.568266;            276ms 853μs   2ns;     3m 49s  13ms 565μs 579ns;592.000000;0.000000
2;27033;10000;13381;10;    15m 40s 374ms 954μs 135ns;1492.404255;            341ms 186μs 790ns;     2m 57s 578ms 794μs 449ns;592.000000;0.000000
9;319615;10000;305123;10;   141m  3s 418ms 224μs 404ns;2234.122652;            267ms 390μs 886ns;   105m 51s 426ms 702μs 758ns;2869.000000;0.000000
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;10000;15892;10;    10m 24s 584ms 323μs 762ns;2489.615385;            225ms 858μs 480ns;     2m     466ms 257μs 839ns;0.000000;0.000000
