ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;9969;31378;10;    15m  2s   2ms 573μs 105ns;2750.354767;            193ms 103μs 658ns;     5m 20s 199ms 261μs 600ns;0.000000;0.000000
6;167e50;9962;12652;10;    32m  2s  26ms 985μs 439ns;705.952133;            612ms 473μs 678ns;     4m  2s 857ms 942μs 361ns;2497.000000;0.000000
5;117b15;9879;23977;10;    38m  7s 964ms 421μs 162ns;888.220376;            483ms 770μs 838ns;     4m 44s 231ms 692μs 160ns;2087.000000;0.000000
9;2970ce;9886;25649;10;    97m 32s  93ms 919μs 419ns;364.336979;         1s 361ms 334μs 800ns;     5m 43s 172ms 521μs 241ns;3112.000000;0.000000
11;3ee9d5;9931;44151;10;    91m 49s 440ms  70μs 340ns;589.021601;            834ms 390μs  71ns;     7m 16s 599ms 283μs 237ns;3112.000000;0.000000
4;d1e10;9953;31362;10;    26m 17s 137ms 855μs 766ns;1571.908687;            291ms 958μs 319ns;     6m 14s 856ms 516μs 619ns;1835.000000;0.000000
3;88d0c;9965;27758;10;    28m 22s 250ms 698μs 885ns;1329.835488;            327ms 834μs 503ns;     5m 22s 202ms 146μs 846ns;1628.000000;0.000000
8;1f3f38;9938;20599;10;   103m 55s 139ms 747μs 176ns;293.860465;         1s 716ms  80μs 349ns;     4m  6s 655ms 468μs 852ns;3112.000000;0.000000
13;4efc69;6982;0;0;                          0ns;inf;         3s 450ms 610μs 776ns;                          0ns;3112.000000;0.000000
2;41ece;9975;21833;10;    32m 21s 966ms 760μs 664ns;983.245750;            443ms 789μs 818ns;     3m 53s 244ms 830μs 536ns;1317.000000;0.000000
10;33a6e7;9928;26478;10;   106m 39s 314ms 641μs 388ns;341.359587;         1s 466ms 141μs 274ns;     4m 44s  60ms  46μs 565ns;3112.000000;0.000000
7;1a8e22;9985;11590;10;    40m 24s 484ms 558μs 116ns;534.034653;            872ms 814μs 181ns;     4m  8s 361ms 709μs 567ns;2900.000000;0.000000
12;48f392;9959;37654;10;    56m 27s 542ms 361μs 424ns;843.454384;            558ms 167μs 595ns;     8m 46s 565ms 645μs 357ns;3112.000000;0.000000
