ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;2630;6562;2583;9149;22;178754;-nan;101.418369;-nan;     5m 21s 917ms 255μs 412ns;         2s  94ms 467μs  13ns
-;315617;787446;310019;1097903;2723;178754;-nan;12170.204310;-nan;   643m 50s  70ms 649μs 464ns;     4m 11s 336ms  41μs 568ns
