ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
3013d7;67;0;47;94;7;21;23.000000;0.000000;0.000000;2251.000000;2251.000000;100.356665;0.000000;0.000000;-nan;         7s  39ms 337μs 839ns;            755ms 754μs 812ns
3013da;50;0;40;72;6;21;22.000000;0.000000;0.000000;2235.000000;2235.000000;100.000000;0.000000;0.000000;-nan;         5s 481ms 487μs 197ns;            293ms 215μs 348ns
3013f1;66;8;41;93;7;21;23.000000;0.000000;0.000000;2251.000000;2251.000000;100.267261;0.000000;0.000000;-nan;         7s 681ms 678μs 190ns;            620ms 820μs 374ns
3013fb;46;0;43;73;6;21;22.000000;0.000000;0.000000;2252.000000;2252.000000;100.000000;0.000000;0.000000;-nan;         6s 896ms 673μs 333ns;                        -558887078250867ns
30140a;45;0;40;69;6;20;21.000000;0.000000;0.000000;2218.000000;2218.000000;100.000000;0.000000;0.000000;-nan;         7s  81ms 112μs 195ns;            180ms 551μs 546ns
30141a;64;0;48;96;7;21;23.000000;0.000000;0.000000;2251.000000;2251.000000;100.000000;0.000000;0.000000;-nan;         7s 733ms 201μs 611ns;                        -558887412138224ns
301448;46;0;39;69;6;20;21.000000;0.000000;0.000000;2218.000000;2218.000000;100.045106;0.000000;0.000000;-nan;         7s 556ms 439μs 408ns;            673ms 733μs  16ns
301459;46;0;38;70;6;20;21.000000;0.000000;0.000000;2234.000000;2234.000000;100.000000;0.000000;0.000000;-nan;         7s 604ms 785μs   6ns;            151ms 451μs 461ns
301465;46;0;39;69;6;20;21.000000;0.000000;0.000000;2216.000000;2216.000000;100.000000;0.000000;0.000000;-nan;         7s 458ms 642μs 626ns;            193ms 848μs 656ns
30147b;47;0;41;74;6;21;22.000000;0.000000;0.000000;2250.000000;2250.000000;100.000000;0.000000;0.000000;-nan;         7s 326ms 647μs 609ns;            370ms 660μs 665ns
17d7;7;0;11;14;3;7;7.000000;7.000000;100.000000;547.000000;547.000000;100.000000;0.000000;0.000000;-nan;            273ms 380μs 260ns;                          0ns
17df;14;0;7;9;4;6;8.000000;0.000000;0.000000;551.000000;551.000000;99.818841;0.000000;0.000000;-nan;            588ms 318μs 968ns;             33ms 972μs 342ns
17ed;7;0;9;12;3;6;6.000000;6.000000;100.000000;549.000000;549.000000;100.000000;0.000000;0.000000;-nan;            305ms 970μs  14ns;                          0ns
17fa;18;0;6;4;3;8;8.000000;8.000000;100.000000;458.000000;458.000000;100.000000;0.000000;0.000000;-nan;            572ms  71μs 110ns;                          0ns
1809;10;0;12;2;3;5;5.000000;5.000000;100.000000;456.000000;456.000000;100.000000;0.000000;0.000000;-nan;            424ms 968μs 258ns;                          0ns
1816;7;0;9;12;3;6;6.000000;6.000000;100.000000;548.000000;548.000000;100.000000;0.000000;0.000000;-nan;            400ms 144μs 651ns;                          0ns
1822;7;0;11;14;3;7;7.000000;7.000000;100.000000;550.000000;550.000000;100.000000;0.000000;0.000000;-nan;            416ms  10μs 707ns;                          0ns
182e;10;0;12;2;3;5;5.000000;5.000000;100.000000;457.000000;457.000000;100.000000;0.000000;0.000000;-nan;            506ms 826μs 636ns;                          0ns
183d;7;0;9;12;3;6;6.000000;6.000000;100.000000;551.000000;551.000000;100.000000;0.000000;0.000000;-nan;            444ms 762μs 545ns;                          0ns
184a;7;0;10;11;3;6;6.000000;6.000000;100.000000;553.000000;553.000000;100.000000;0.000000;0.000000;-nan;            462ms 671μs 737ns;                          0ns
303638;44;0;41;69;6;20;21.000000;0.000000;0.000000;2218.000000;2218.000000;100.045106;0.000000;0.000000;-nan;         7s 225ms 187μs 669ns;            361ms 428μs 458ns
30363d;51;0;46;71;6;22;23.000000;0.000000;0.000000;2239.000000;2239.000000;100.000000;0.000000;0.000000;-nan;         7s 160ms 157μs 183ns;            323ms 123μs 792ns
30364e;66;2;45;95;7;21;23.000000;0.000000;0.000000;2250.000000;2250.000000;100.312082;0.000000;0.000000;-nan;         7s 547ms 387μs  77ns;            670ms 696μs 168ns
303661;67;0;45;96;7;21;23.000000;0.000000;0.000000;2256.000000;2256.000000;100.489978;0.000000;0.000000;-nan;         7s 873ms 872μs 766ns;                        -1117935777780990ns
30367d;65;8;42;93;7;21;23.000000;0.000000;0.000000;2252.000000;2252.000000;100.805730;0.000000;0.000000;-nan;         7s 725ms 770μs 213ns;            551ms 824μs 687ns
303695;48;0;46;68;6;21;22.000000;0.000000;0.000000;2251.000000;2251.000000;100.000000;0.000000;0.000000;-nan;         7s 660ms 974μs 645ns;            445ms 925μs 624ns
3036b6;47;0;46;69;6;21;22.000000;0.000000;0.000000;2235.000000;2235.000000;100.000000;0.000000;0.000000;-nan;         7s 804ms 662μs 299ns;                        -1117933843002741ns
3036d0;45;8;37;72;6;21;22.000000;0.000000;0.000000;2252.000000;2252.000000;100.000000;0.000000;0.000000;-nan;         6s 709ms 460μs  68ns;                        -558964070495014ns
3036de;31;8;32;51;5;22;22.000000;22.000000;100.000000;2250.000000;2250.000000;100.000000;0.000000;0.000000;-nan;         4s 947ms 304μs 237ns;                          0ns
3036fc;42;8;36;68;6;20;21.000000;0.000000;0.000000;2234.000000;2234.000000;100.721371;0.000000;0.000000;-nan;         7s  37ms 557μs  62ns;                        -558964743912408ns
578a;15;0;19;26;4;12;12.000000;12.000000;100.000000;1311.000000;1311.000000;100.000000;0.000000;0.000000;-nan;            685ms  62μs 636ns;                          0ns
578f;18;0;23;27;4;14;14.000000;14.000000;100.000000;1358.000000;1358.000000;100.000000;0.000000;0.000000;-nan;            806ms 392μs  51ns;                          0ns
579d;19;0;22;19;4;16;16.000000;16.000000;100.000000;1198.000000;1198.000000;100.000000;0.000000;0.000000;-nan;            917ms 483μs 240ns;                          0ns
57a9;14;0;25;21;4;12;12.000000;12.000000;100.000000;1201.000000;1201.000000;100.000000;0.000000;0.000000;-nan;            640ms 451μs 126ns;                          0ns
57ba;15;0;28;17;4;12;12.000000;12.000000;100.000000;1322.000000;1322.000000;100.000000;0.000000;0.000000;-nan;            831ms 597μs 888ns;                          0ns
57c5;6;0;14;12;3;7;7.000000;7.000000;100.000000;554.000000;554.000000;100.000000;0.000000;0.000000;-nan;            394ms 110μs 424ns;                          0ns
57d2;7;0;9;12;3;6;6.000000;6.000000;100.000000;553.000000;553.000000;100.000000;0.000000;0.000000;-nan;            411ms 959μs 634ns;                          0ns
57dd;20;0;23;25;4;14;14.000000;14.000000;100.000000;1365.000000;1365.000000;100.000000;0.000000;0.000000;-nan;            904ms 132μs 673ns;                          0ns
57eb;25;0;36;35;5;17;17.000000;17.000000;100.000000;1354.000000;1354.000000;100.000000;0.000000;0.000000;-nan;            974ms 576μs 513ns;                          0ns
57f1;17;0;22;29;4;14;14.000000;14.000000;100.000000;1199.000000;1199.000000;100.000000;0.000000;0.000000;-nan;            953ms 947μs 158ns;                          0ns
305867;25;0;39;52;5;21;0.000000;0.000000;-nan;2256.000000;2256.000000;100.000000;0.000000;0.000000;-nan;         3s 590ms 289μs 515ns;                          0ns
30586b;47;0;41;74;6;21;22.000000;0.000000;0.000000;2251.000000;2251.000000;100.715884;0.000000;0.000000;-nan;         5s 811ms 836μs 319ns;                        -1118089719243024ns
305881;47;0;48;73;6;23;24.000000;0.000000;0.000000;2240.000000;2240.000000;100.000000;0.000000;0.000000;-nan;         6s 214ms 670μs 142ns;            531ms  43μs 744ns
30588c;47;0;38;68;6;20;21.000000;0.000000;0.000000;2218.000000;2218.000000;100.045106;0.000000;0.000000;-nan;         5s 618ms 110μs 743ns;            323ms 438μs 626ns
30589d;49;0;45;68;6;21;22.000000;0.000000;0.000000;2251.000000;2251.000000;100.044444;0.000000;0.000000;-nan;         5s 765ms 376μs  88ns;            673ms 345μs 149ns
3058ae;40;0;37;49;6;21;24.000000;0.000000;0.000000;2234.000000;2234.000000;100.000000;0.000000;0.000000;-nan;         6s 329ms 487μs 858ns;                        -559044242982887ns
