ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;10000;1076;10;    10m 35s 924ms 177μs  79ns;1046.551181;            555ms 296μs 284ns;        13s  64ms  60μs 178ns;0.000000;0.000000
36;602cf3;9910;0;0;    16m 45s 256ms 502μs 547ns;591.641791;            930ms 244μs 689ns;                          0ns;41.000000;0.000000
22;303007;9980;0;0;    15m 13s 620ms 441μs 792ns;655.859803;            861ms 467μs 398ns;                          0ns;40.000000;0.000000
2;875f;10000;1210;10;    12m 33s 430ms 470μs  38ns;893.227092;            658ms 710μs 659ns;         2s 106ms 590μs 880ns;40.000000;0.000000
6;c9dca;9995;264;2;    15m 49s 793ms 512μs 274ns;648.619600;            873ms 642μs 785ns;         6s 277ms 369μs 455ns;40.000000;0.000000
42;6ce6c3;10000;0;0;    16m  9s 677ms 199μs 335ns;619.195046;            908ms 167μs 918ns;                          0ns;41.000000;0.000000
17;250fc9;10000;80;1;    11m     894ms 807μs 754ns;916.363636;            643ms 251μs 270ns;            334ms 479μs 903ns;40.000000;0.000000
33;556c30;10000;77;1;    13m 25s 682ms 312μs 957ns;751.080745;            776ms 425μs 948ns;            278ms  24μs 411ns;41.000000;0.000000
37;61722a;9997;354;3;    18m  5s 225ms 391μs 342ns;572.405530;            959ms  45μs 978ns;         8s 518ms 247μs 403ns;41.000000;0.000000
3;191b7;10000;1283;10;    11m 59s 449ms 244μs 376ns;941.557719;            626ms 591μs 767ns;            543ms 618μs 790ns;40.000000;0.000000
18;2622c2;10000;0;0;    11m 37s 686ms 232μs 896ns;860.832138;            683ms 728μs 248ns;                          0ns;40.000000;0.000000
12;1a60d7;10000;198;1;    11m 33s 728ms 761μs  70ns;882.943723;            666ms 794μs 810ns;            524ms 574μs 181ns;40.000000;0.000000
7;e8068;10000;256;2;    11m  6s 586ms 646μs 227ns;923.963964;            637ms 802μs 258ns;            608ms 473μs 411ns;40.000000;0.000000
46;7a9bd0;9953;0;0;    19m 12s 630ms 412μs 227ns;518.385417;         1s  32ms 269μs 961ns;                          0ns;41.000000;0.000000
