ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;169;9;127;161;13;2459;-nan;435.437905;-nan;         4s 388ms 410μs 972ns;            339ms 711μs 748ns
-;11669;657;8769;11141;961;2459;-nan;30045.215438;-nan;     5m  2s 800ms 357μs 110ns;        23s 440ms 110μs 621ns
