ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;15202;1437;0;0;288;14122;-nan;104.351521;94.695990;   113m 33s 120ms 344μs  97ns;     3m 43s 105ms 218μs 944ns
-;304040;28749;0;0;5764;14122;-nan;2087.030413;1893.919802;  2271m  2s 406ms 881μs 947ns;    74m 22s 104ms 378μs 899ns
