ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
6542aa;4616;0;0;0;33;70;98.000000;70.000000;71.428571;69.000000;69.000000;100.000000;0.000000;0.000000;-nan;        13s  30ms 550μs 487ns;         2s  23ms 719μs 985ns
65357c;4940;0;0;0;34;70;97.000000;70.000000;72.164948;69.000000;69.000000;100.000000;0.000000;0.000000;-nan;        13s 202ms 538μs 102ns;         2s 413ms 892μs 731ns
653360;4398;0;0;0;31;70;94.000000;70.000000;74.468085;69.000000;69.000000;100.000000;0.000000;0.000000;-nan;        10s 613ms 587μs 483ns;         1s 812ms 240μs 965ns
652ad7;4696;0;0;0;34;68;97.000000;68.000000;70.103093;68.000000;68.000000;98.550725;0.000000;0.000000;-nan;        12s 638ms 582μs 810ns;         2s 266ms  45μs 444ns
64fe2f;1204;0;0;0;197;26;287.000000;97.000000;33.797909;69.000000;69.000000;98.571429;0.000000;0.000000;-nan;         7s 470ms 251μs 373ns;         2s 744ms 868μs 458ns
64fe36;1262;0;0;0;198;27;287.000000;98.000000;34.146341;69.000000;69.000000;97.183099;0.000000;0.000000;-nan;         8s 353ms 382μs 658ns;         3s 221ms 740μs 610ns
64fc3c;1212;0;0;0;218;23;230.000000;94.000000;40.869565;69.000000;69.000000;97.183099;0.000000;0.000000;-nan;         7s 699ms 360μs 310ns;         3s 475ms 546μs 850ns
64e939;1224;0;0;0;197;26;213.000000;97.000000;45.539906;69.000000;69.000000;97.183099;0.000000;0.000000;-nan;         8s 629ms 607μs 850ns;         2s 907ms 407μs 211ns
640f37;5136;0;0;0;35;70;130.000000;70.000000;53.846154;69.000000;69.000000;100.000000;0.000000;0.000000;-nan;         8s 821ms 830μs 542ns;         2s 577ms  10μs 148ns
62e2f4;6172;0;0;0;43;68;110.000000;68.000000;61.818182;68.000000;68.000000;98.550725;0.000000;0.000000;-nan;        10s 901ms 797μs 339ns;         3s 647ms  26μs 246ns
