ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
6b1849;2040;0;0;0;12;121;162.000000;155.000000;95.679012;117.000000;117.000000;99.152542;0.000000;0.000000;-nan;        24s 342ms 484μs 793ns;         2s 286ms 690μs  49ns
6acaf6;2093;0;0;0;12;121;167.000000;160.000000;95.808383;117.000000;117.000000;99.152542;0.000000;0.000000;-nan;        35s  65ms 614μs 625ns;         2s 688ms  16μs  97ns
6ab2d4;7298;0;0;0;30;102;166.000000;140.000000;84.337349;116.000000;116.000000;98.305085;0.000000;0.000000;-nan;        40s 195ms 482μs  76ns;         8s 636ms 976μs 350ns
6a927d;2778;0;0;0;344;41;346.000000;162.000000;46.820809;118.000000;118.000000;95.161290;0.000000;0.000000;-nan;        20s 399ms 760μs 593ns;        10s 929ms 331μs 161ns
686cdb;11717;0;0;0;45;88;168.000000;128.000000;76.190476;117.000000;117.000000;99.152542;0.000000;0.000000;-nan;     1m 38s 143ms 308μs 131ns;        12s 211ms 383μs  69ns
685d41;12606;0;0;0;52;79;164.000000;115.000000;70.121951;115.000000;115.000000;97.457627;0.000000;0.000000;-nan;     1m 40s 641ms 270μs 437ns;        10s  10ms 294μs 477ns
67e57f;3381;0;0;0;16;117;168.000000;157.000000;93.452381;118.000000;118.000000;100.000000;0.000000;0.000000;-nan;     1m 55s 960ms 465μs 188ns;         4s 673ms 808μs 302ns
67cc76;13072;0;0;0;52;80;166.000000;118.000000;71.084337;116.000000;116.000000;98.305085;0.000000;0.000000;-nan;     1m 59s 907ms 710μs 817ns;        11s 393ms 637μs 145ns
67c963;14746;0;0;0;56;121;169.000000;121.000000;71.597633;118.000000;118.000000;100.000000;0.000000;0.000000;-nan;     1m  3s   6ms 549μs  70ns;        13s 230ms 377μs 664ns
67af43;5537;0;0;0;23;110;168.000000;150.000000;89.285714;117.000000;117.000000;99.152542;0.000000;0.000000;-nan;     2m  4s 666ms 192μs 823ns;         7s 504ms 840μs 856ns
677630;60;0;0;0;4;32;167.000000;167.000000;100.000000;119.000000;119.000000;100.000000;0.000000;0.000000;-nan;     2m 17s 192ms 204μs 587ns;                          0ns
626e69;13356;0;0;0;54;117;165.000000;117.000000;70.909091;116.000000;116.000000;98.305085;0.000000;0.000000;-nan;        15s 892ms 183μs  19ns;        10s 175ms 825μs 753ns
623d5d;11527;0;0;0;46;87;163.000000;122.000000;74.846626;117.000000;117.000000;99.152542;0.000000;0.000000;-nan;     4m 41s 590ms 403μs 500ns;         9s 551ms 758μs 564ns
619523;13070;0;0;0;51;121;164.000000;121.000000;73.780488;118.000000;118.000000;100.000000;0.000000;0.000000;-nan;     1m 50s 108ms 178μs 932ns;        10s  35ms 960μs 411ns
5caa7a;12908;0;0;0;51;121;165.000000;121.000000;73.333333;118.000000;118.000000;99.159664;0.000000;0.000000;-nan;     1m  4s 894ms 406μs 763ns;         9s 453ms 579μs 832ns
5c9f7c;12724;0;0;0;51;119;163.000000;119.000000;73.006135;117.000000;117.000000;98.319328;0.000000;0.000000;-nan;     3m 35s 570ms 935μs 319ns;         9s 709ms 600μs 856ns
5c9b1c;13904;0;0;0;54;121;168.000000;121.000000;72.023810;118.000000;118.000000;99.159664;0.000000;0.000000;-nan;     1m  7s 510ms 302μs 962ns;        11s  87ms 124μs 512ns
5c5765;12686;0;0;0;53;115;163.000000;115.000000;70.552147;115.000000;115.000000;97.457627;0.000000;0.000000;-nan;     4m 22s 438ms 206μs 553ns;         9s 503ms 796μs 279ns
5ba38b;15228;0;0;0;59;119;172.000000;119.000000;69.186047;117.000000;117.000000;98.319328;0.000000;0.000000;-nan;     2m 16s 996ms 474μs 578ns;        13s 185ms 452μs 298ns
5b8677;13356;0;0;0;54;117;165.000000;117.000000;70.909091;116.000000;116.000000;98.305085;0.000000;0.000000;-nan;     1m 13s 452ms 891μs 499ns;        10s 320ms 769μs 169ns
5b7a58;13644;0;0;0;54;120;168.000000;120.000000;71.428571;117.000000;117.000000;98.319328;0.000000;0.000000;-nan;     1m  4s 399ms 120μs 284ns;        10s 909ms 699μs 277ns
5b072e;15308;0;0;0;61;115;171.000000;115.000000;67.251462;115.000000;115.000000;97.457627;0.000000;0.000000;-nan;     3m 38s 617ms 543μs 513ns;        13s 726ms 379μs 527ns
5ac707;14638;0;0;0;59;115;169.000000;115.000000;68.047337;115.000000;115.000000;97.457627;0.000000;0.000000;-nan;     2m 30s 848ms 165μs 676ns;        12s 567ms 433μs 973ns
5ab1fa;13854;0;0;0;56;117;168.000000;117.000000;69.642857;116.000000;116.000000;98.305085;0.000000;0.000000;-nan;     4m     839ms 985μs 655ns;        11s 150ms 288μs 123ns
5a1f7d;15810;0;0;0;62;115;171.000000;115.000000;67.251462;115.000000;115.000000;98.290598;0.000000;0.000000;-nan;     5m 23s 962ms 786μs 521ns;        14s 989ms 559μs 785ns
59fc33;14178;0;0;0;56;117;166.000000;117.000000;70.481928;116.000000;116.000000;99.145299;0.000000;0.000000;-nan;     5m 17s 740ms 385μs 380ns;        11s 888ms 460μs 819ns
59f04d;6844;0;0;0;29;102;167.000000;141.000000;84.431138;116.000000;116.000000;97.478992;0.000000;0.000000;-nan;     8m 35s 320ms 681μs 357ns;         7s 590ms 293μs 788ns
59cef2;13238;0;0;0;52;121;166.000000;121.000000;72.891566;118.000000;118.000000;99.159664;0.000000;0.000000;-nan;     5m 14s 802ms 930μs 541ns;        10s 833ms 754μs 211ns
58fbe9;8448;0;0;0;33;100;168.000000;140.000000;83.333333;117.000000;117.000000;99.152542;0.000000;0.000000;-nan;     9m 30s 608ms  88μs 784ns;        10s  13ms  57μs 500ns
58f084;12724;0;0;0;51;119;163.000000;119.000000;73.006135;117.000000;117.000000;99.152542;0.000000;0.000000;-nan;     6m 31s 906ms 614μs 447ns;         9s 278ms 890μs 538ns
51be14;13686;0;0;0;55;117;166.000000;117.000000;70.481928;116.000000;116.000000;98.305085;0.000000;0.000000;-nan;     2m 25s 135ms 981μs 148ns;        10s 916ms  93μs 239ns
51a004;13518;0;0;0;54;117;164.000000;117.000000;71.341463;116.000000;116.000000;99.145299;0.000000;0.000000;-nan;     2m 39s  73ms 280μs  47ns;        11s 108ms 478μs 848ns
5138e6;13406;0;0;0;53;121;168.000000;121.000000;72.023810;118.000000;118.000000;99.159664;0.000000;0.000000;-nan;     2m  2s 161ms 991μs 822ns;        10s 311ms 573μs 502ns
50b64a;14210;0;0;0;56;119;169.000000;119.000000;70.414201;117.000000;117.000000;98.319328;0.000000;0.000000;-nan;     1m 42s 604ms 492μs 398ns;        11s 772ms 749μs 189ns
50a3c2;13070;0;0;0;51;121;164.000000;121.000000;73.780488;118.000000;118.000000;100.000000;0.000000;0.000000;-nan;     2m 13s 836ms 215μs 256ns;        10s 213ms 518μs 374ns
4e4dd7;15178;0;0;0;59;117;169.000000;117.000000;69.230769;116.000000;116.000000;99.145299;0.000000;0.000000;-nan;     4m 17s  18ms 147μs 252ns;        14s  60ms 176μs 153ns
4dc370;13980;0;0;0;57;115;167.000000;115.000000;68.862275;115.000000;115.000000;97.457627;0.000000;0.000000;-nan;        50s 221ms 431μs 288ns;        11s 717ms 886μs 898ns
