ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;49;1;49;65;6;143726;-nan;100.075600;-nan;         6s 106ms 400μs 476ns;                        -145274313871738ns
-;326459;8592;331904;436285;40305;143726;-nan;664501.984912;-nan;   675m 46s 499ms 164μs 548ns;                        -964621444108344434ns
