ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;1963;2221;1535;4247;13;393063;-nan;99.790218;-nan;     2m 56s 827ms 373μs 304ns;            564ms 121μs 872ns
-;883429;999779;691055;1911539;6070;393063;-nan;44905.598179;-nan;  1326m 12s 317ms 986μs 800ns;     4m 13s 854ms 842μs 556ns
