ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;9985;9846;10;     3m 23s  40ms 897μs 337ns;5861.379310;             85ms 841μs 915ns;        18s  71ms 619μs 284ns;0.000000;0.000000
25;30e974;10000;12618;10;     8m     532ms 966μs 532ns;2827.250000;            209ms 504μs  89ns;     1m 23s 213ms 358μs 821ns;1215.000000;0.000000
2;13f24;9926;19769;10;     4m 50s 320ms  30μs 269ns;6143.793103;             86ms 222μs  42ns;        48s 188ms 889μs 103ns;177.000000;0.000000
26;326f11;10000;13085;10;     8m  9s 259ms 174μs 133ns;2832.515337;            207ms 891μs 702ns;     1m 19s 820ms 913μs 787ns;1215.000000;0.000000
3;3792a;10000;50538;10;    17m 36s 276ms 554μs   9ns;3439.659091;            169ms 465μs 171ns;     9m 45s 935ms 342μs 306ns;1045.000000;0.000000
27;33fa37;10000;12546;10;     8m  5s 129ms 486μs 343ns;2789.195876;            210ms 686μs  66ns;     1m 20s 537ms 705μs 794ns;1215.000000;0.000000
28;357f11;10000;12888;10;     8m  9s 817ms 705μs 490ns;2808.343558;            209ms  63μs 454ns;     1m 27s 213ms 250μs 649ns;1215.000000;0.000000
29;370a8c;10000;12681;10;     8m  7s 802ms 427μs 150ns;2794.373717;            207ms 982μs 785ns;     1m 23s 959ms 359μs 631ns;1215.000000;0.000000
30;388d18;10000;6777;10;     7m 40s 930ms 938μs 343ns;2188.304348;            267ms 886μs 211ns;     1m     188ms 621μs 966ns;1215.000000;0.000000
31;39c9ab;9951;38796;10;    58m 25s 991ms 151μs 569ns;834.470756;            613ms 661μs 789ns;     6m 59s 951ms 137μs 179ns;1217.000000;0.000000
4;aedd7;9999;37092;10;    10m 56s 380ms 271μs 341ns;4307.103659;            123ms 130μs 454ns;     4m 10s 881ms 221μs 294ns;1194.000000;0.000000
44;5fe4ad;9912;32453;10;    40m  4s 973ms 929μs 251ns;1057.362729;            440ms 908μs 317ns;     7m  3s 956ms 850μs 274ns;1217.000000;0.000000
24;2f47e0;10000;14138;10;     8m 16s 500ms 550μs 842ns;2919.919355;            201ms 361μs 171ns;     1m 32s 123ms 426μs  47ns;1214.000000;0.000000
43;5eb292;9918;6028;10;    11m 15s 343ms 955μs 263ns;1417.422222;            373ms 162μs 490ns;     1m 27s 588ms 618μs  43ns;1215.000000;0.000000
23;2dbd81;10000;12976;10;     8m 13s 350ms 485μs 887ns;2796.267748;            211ms 808μs 277ns;     1m 34s 617ms 377μs 218ns;1214.000000;0.000000
42;5d3eb0;10000;11488;10;     7m 47s 440ms 821μs 499ns;2760.770878;            210ms 961μs 417ns;     1m 10s 484ms 417μs 724ns;1214.000000;0.000000
22;2c2b20;10000;13237;10;     8m  1s 110ms 248μs 145ns;2898.586279;            203ms 564μs  57ns;     1m 28s 932ms 403μs 885ns;1214.000000;0.000000
41;5bcb82;10000;11507;10;     7m 43s 551ms 806μs  45ns;2787.084233;            211ms 734μs 829ns;     1m 13s  46ms  56μs 763ns;1214.000000;0.000000
21;2aaa73;10000;12467;10;     7m 59s 842ms 487μs 936ns;2814.237996;            211ms 440μs 316ns;     1m 20s 740ms 726μs 702ns;1214.000000;0.000000
40;5a4f90;9993;11761;10;     7m 44s 904ms   7μs 881ns;2813.017241;            210ms   2μs  30ns;     1m 15s 914ms 759μs 532ns;1214.000000;0.000000
20;291ae6;10000;13144;10;     8m  5s 278ms 246μs 907ns;2863.175258;            206ms 218μs 710ns;     1m 30s  64ms 670μs  33ns;1214.000000;0.000000
