ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
fca;252;0;0;0;6;48;48.000000;48.000000;100.000000;2745.000000;2745.000000;100.000000;0.000000;0.000000;-nan;         2s 801ms 821μs 430ns;                          0ns
1d69;98;0;73;81;7;27;29.000000;0.000000;0.000000;2190.000000;2190.000000;100.000000;0.000000;0.000000;-nan;         5s 965ms 721μs 294ns;            800ms 382μs 103ns
1d1a;0;7;195;0;6;35;35.000000;35.000000;100.000000;2234.000000;2234.000000;100.000000;0.000000;0.000000;-nan;             28ms 219μs 848ns;                          0ns
1d2b;0;16;222;0;6;42;0.000000;0.000000;-nan;2621.000000;2621.000000;100.000000;0.000000;0.000000;-nan;             27ms 712μs 195ns;                          0ns
1d36;0;8;230;0;6;42;0.000000;0.000000;-nan;2489.000000;2489.000000;100.000000;0.000000;0.000000;-nan;             27ms 596μs 199ns;                          0ns
1cc5;10;0;100;42;5;30;30.000000;30.000000;100.000000;2176.000000;2176.000000;100.000000;0.000000;0.000000;-nan;            237ms  31μs 954ns;                          0ns
1ccd;266;0;177;175;11;37;42.000000;0.000000;0.000000;2393.000000;2393.000000;103.458712;0.000000;0.000000;-nan;         9s  39ms  90μs 269ns;                        -3538165865443890ns
1cd7;0;7;203;0;6;36;0.000000;0.000000;-nan;2266.000000;2266.000000;100.000000;0.000000;0.000000;-nan;             11ms 925μs 627ns;                          0ns
1ce2;0;2;150;0;5;30;30.000000;30.000000;100.000000;2172.000000;2172.000000;100.000000;0.000000;0.000000;-nan;             12ms 598μs 196ns;                          0ns
1cf8;0;4;198;0;6;35;35.000000;35.000000;100.000000;2393.000000;2393.000000;100.000000;0.000000;0.000000;-nan;             28ms 416μs 401ns;                          0ns
1cbe;15;0;113;64;6;33;33.000000;33.000000;100.000000;2182.000000;2182.000000;100.000000;0.000000;0.000000;-nan;            406ms 741μs 941ns;                          0ns
