ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
c7429;971;2;0;0;65;112;3186.000000;0.000000;0.000000;3614.000000;3614.000000;102.003951;1690.000000;1690.000000;97.687861;     4m 40s  11ms 849μs 705ns;        50s 291ms 426μs 179ns
c742a;29;0;0;0;18;2;3764.000000;0.000000;0.000000;3261.000000;3261.000000;99.663814;1690.000000;1690.000000;87.564767;        41s 166ms  67μs 473ns;        22s   9ms 367μs   2ns
c742e;2912;0;0;0;399;91;10613.000000;0.000000;0.000000;3680.000000;3680.000000;102.822017;1690.000000;1690.000000;100.000000;    17m 14s 773ms 986μs 122ns;     7m  5s 372ms 322μs 828ns
c7432;480;0;0;0;84;43;3198.000000;0.000000;0.000000;3519.000000;3519.000000;99.688385;1690.000000;1690.000000;100.000000;     3m 48s 287ms 507μs 413ns;     1m 18s 917ms  93μs  16ns
c743c;36;0;0;0;21;2;4016.000000;0.000000;0.000000;3262.000000;3262.000000;99.724855;1690.000000;1690.000000;82.439024;        55s 654ms  29μs 417ns;        31s 420ms  12μs  87ns
ce2ab;30;0;0;0;16;2;6653.000000;0.000000;0.000000;3703.000000;3703.000000;99.516259;1850.000000;1850.000000;52.407932;        46s 431ms 323μs 918ns;        24s 512ms 800μs 753ns
ce2ac;14;0;0;0;8;2;5496.000000;0.000000;0.000000;3703.000000;3703.000000;99.676985;1690.000000;1690.000000;61.010830;        20s 912ms 877μs 265ns;        10s 722ms 652μs 529ns
ce2b0;26;0;0;0;17;2;5090.000000;0.000000;0.000000;3702.000000;3702.000000;99.569661;1690.000000;1690.000000;58.477509;        39s 973ms 718μs 138ns;        24s 570ms 215μs 821ns
ce2bd;264;0;0;0;100;22;5364.000000;0.000000;0.000000;3687.000000;3687.000000;99.273021;1700.000000;1700.000000;67.460317;     4m 46s 848ms 621μs 452ns;     2m 16s 590ms 246μs 909ns
ce2c4;1063;0;0;0;268;211;10618.000000;0.000000;0.000000;4146.000000;4146.000000;100.679942;1700.000000;1700.000000;100.000000;    11m     728ms  20μs 648ns;     5m 29s 436ms 202μs 513ns
d2da8;3582;517;0;0;352;158;10616.000000;0.000000;0.000000;4200.000000;4200.000000;99.361249;1700.000000;1700.000000;100.000000;    37m  9s 553ms 193μs 644ns;     7m 11s 216ms 205μs 596ns
d2da9;3197;260;0;0;307;145;10612.000000;0.000000;0.000000;4200.000000;4200.000000;99.408284;1700.000000;1700.000000;100.000000;    28m 58s 472ms 666μs 975ns;     6m 15s 838ms 910μs 473ns
d2db3;3256;373;0;0;361;81;10617.000000;0.000000;0.000000;4198.000000;4198.000000;99.337435;1700.000000;1700.000000;100.000000;    39m 19s 194ms 266μs  24ns;     7m  8s 175ms 379μs 703ns
d2dc3;4150;436;0;0;397;130;10615.000000;0.000000;0.000000;4200.000000;4200.000000;99.337748;1700.000000;1700.000000;100.000000;    42m 57s 348ms 650μs 366ns;     7m 53s  97ms 690μs 169ns
d2dd0;3304;580;0;0;316;170;10613.000000;0.000000;0.000000;4200.000000;4200.000000;99.314259;1700.000000;1700.000000;100.000000;    33m 45s 575ms 566μs 136ns;     6m 35s 476ms 120μs  22ns
e2cbd;759;17;0;0;104;56;4358.000000;0.000000;0.000000;4420.000000;4420.000000;102.576004;1700.000000;1700.000000;92.896175;     7m 10s 455ms  11μs 408ns;     2m  7s 456ms 483μs  50ns
e2cbe;372;0;0;0;110;20;4252.000000;0.000000;0.000000;4304.000000;4304.000000;99.860789;1700.000000;1700.000000;96.590909;     7m 49s 369ms 230μs 439ns;     2m 59s 705ms 407μs 521ns
e2cc2;466;0;0;0;116;19;4580.000000;0.000000;0.000000;4290.000000;4290.000000;99.466728;1710.000000;1710.000000;76.339286;     8m 16s  33ms 263μs 794ns;     2m 56s 256ms 618μs 651ns
e2cc6;393;0;0;0;186;21;10616.000000;0.000000;0.000000;4200.000000;4200.000000;99.337748;1700.000000;1700.000000;100.000000;     8m 46s 656ms 921μs  43ns;     5m 12s  47ms 593μs 692ns
e2cca;332;0;0;0;198;15;10615.000000;0.000000;0.000000;4200.000000;4200.000000;99.314259;1700.000000;1700.000000;100.000000;     8m 30s 110ms 971μs 840ns;     5m 43s 731ms 681μs 912ns
e8291;260;0;0;0;160;2;10618.000000;0.000000;0.000000;4438.000000;4438.000000;99.373041;1700.000000;1700.000000;100.000000;     6m 57s 228ms 221μs 181ns;     4m 45s 859ms 960μs 416ns
e8292;683;75;0;0;89;21;4576.000000;0.000000;0.000000;4870.000000;4870.000000;99.754199;1700.000000;1700.000000;100.000000;     6m 42s 946ms 267μs 224ns;     1m 40s 215ms 741μs 744ns
e8296;545;0;0;0;191;33;10618.000000;0.000000;0.000000;4439.000000;4439.000000;99.373181;1700.000000;1700.000000;100.000000;    10m  8s 813ms 286μs 320ns;     5m  9s 857ms 241μs 798ns
e829a;5143;954;0;0;439;133;10612.000000;0.000000;0.000000;4437.000000;4437.000000;99.372900;1700.000000;1700.000000;100.000000;    26m 55s 140ms 441μs 270ns;     8m 43s 895ms 862μs 472ns
e829e;379;0;0;0;199;18;10616.000000;0.000000;0.000000;4439.000000;4439.000000;99.350940;1700.000000;1700.000000;100.000000;     9m 32s 978ms 860μs 798ns;     5m 39s 703ms 731μs 964ns
f0f55;462;0;0;0;52;28;4338.000000;0.000000;0.000000;4880.000000;4880.000000;99.918100;1710.000000;1710.000000;100.000000;     8m 13s 714ms 638μs 473ns;     1m  2s 202ms 431μs 261ns
f0f56;2080;353;0;0;138;71;5478.000000;0.000000;0.000000;4861.000000;4861.000000;99.938322;1710.000000;1710.000000;100.000000;    21m 33s 356ms 494μs 243ns;     2m 43s 159ms 207μs  57ns
f0f5a;25770;2763;0;0;343;1468;10397.000000;0.000000;0.000000;4834.000000;4834.000000;100.269654;1700.000000;1700.000000;100.000000;   107m 24s 155ms 696μs 911ns;     6m 29s 341ms 878μs 973ns
f0f5e;3636;695;0;0;430;38;10193.000000;0.000000;0.000000;4839.000000;4839.000000;100.062035;1710.000000;1710.000000;100.000000;    44m 58s 175ms 117μs 550ns;     9m 36s 514ms 125μs 681ns
f0f6c;1;0;0;0;1;2;4205.000000;4205.000000;100.000000;4872.000000;4872.000000;100.000000;1700.000000;1700.000000;100.000000;         4s 363ms 705μs 464ns;                          0ns
