ID;Parent ID;Generation ID;Derived Inputs;Derived Fails;Flags;Generation Time;Generation Length;Trimmed Length;Execution Time;Primary Score;Relative Primary Score;Secondary Score;Relative Secondary Score;Exit Code;Exit Reason;Result;Retries;Test Number
2c220;18ed;2bea2;0;0;0000000000000070;    49m  7s 111ms  64μs 962ns;0;-1;        30s       222μs 146ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;60226
2c26b;0;2bea2;0;0;0000000000000010;    49m  7s 316ms 819μs 187ns;0;-1;        30s       300μs 680ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;60251
2c657;a4ad;2bea2;0;0;0000000000000030;    49m  9s 936ms 533μs  20ns;0;-1;        30s        72μs 557ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;60582
2cbe9;25803;2bea2;0;0;0000000000000030;    49m 42s 367ms 216μs 657ns;0;-1;        30s       357μs 692ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;61055
2cca1;18ed;2bea2;0;0;0000000000000070;    49m 48s 817ms 882μs 750ns;0;-1;        30s       125μs 859ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;61116
2ce3c;65b0;2bea2;0;0;0000000000000030;    50m  2s 598ms  86μs  79ns;0;-1;        30s       108μs 513ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;61253
2d387;a4ad;2bea2;0;0;0000000000000030;    50m 46s 795ms 638μs  73ns;0;-1;        30s       179μs 236ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;61705
2d661;25803;2bea2;0;0;0000000000000030;    51m 11s 327ms 911μs 825ns;0;-1;        30s       263μs 960ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;61948
2d940;4236;2bea2;0;0;0000000000000030;    51m 36s 106ms 769μs 769ns;0;-1;        30s        58μs 340ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;62193
2db1d;25803;2bea2;0;0;0000000000000030;    51m 51s 156ms 432μs 560ns;0;-1;        30s   2ms 241μs 557ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;62352
2e5ba;18ed;2bea2;0;0;0000000000000070;    53m 19s 105ms 402μs 483ns;0;-1;        30s        39μs 333ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;63258
2e8c6;4236;2bea2;0;0;0000000000000030;    53m 43s 997ms 111μs 695ns;0;-1;        30s       352μs 440ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;63518
2f6e8;a4ad;2bea2;0;0;0000000000000030;    55m 44s 375ms 455μs 407ns;0;-1;        30s       141μs 775ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;64724
41ea8;357d5;41958;0;0;0000000000000030;    84m  9s 936ms 538μs 776ns;0;-1;        30s         8μs 152ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;89965
4232b;3cb70;41958;0;0;0000000000000030;    84m 13s 346ms 532μs 262ns;0;-1;        30s       205μs 190ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;90347
42348;357d5;41958;0;0;0000000000000030;    84m 13s 417ms 301μs 709ns;0;-1;        30s        92μs 857ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;90356
42db0;3e50b;41958;0;0;0000000000000030;    85m 41s 538ms 336μs 464ns;0;-1;        30s        96μs 523ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;91242
42f1f;357d5;41958;0;0;0000000000000030;    85m 55s 849ms  18μs 589ns;0;-1;        30s       257μs 660ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;91364
4445e;357d5;41958;0;0;0000000000000030;    89m 19s  28ms  23μs  24ns;0;-1;        30s       125μs 985ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;93177
4470a;0;41958;0;0;0000000000000010;    89m 44s 983ms 340μs 740ns;0;-1;        30s       280μs 933ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;93405
44ef0;4103a;41958;0;0;0000000000000030;    91m     444ms 734μs 369ns;0;-1;        30s       136μs 274ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;94079
4564a;435cd;41958;0;0;4000000000000080;    94m 10s 323ms 397μs 912ns;0;-1;        30s        29μs 971ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;94705
46194;435cd;41958;0;0;0000000000000080;    95m 58s 178ms 949μs 249ns;0;-1;        30s        44μs 495ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;95668
461a3;435cd;41958;0;0;0000000000000080;    95m 58s 480ms  29μs 866ns;0;-1;        30s        23μs  16ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;95673
841fc;76a88;841d7;0;0;0000000000000030;   227m  3s 674ms 561μs 150ns;0;-1;        30s       353μs 800ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;180359
843b7;68103;841d7;0;0;0000000000000030;   227m  4s 788ms  33μs 837ns;0;-1;        30s       216μs 406ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;180507
846e5;76a88;841d7;0;0;0000000000000030;   227m  7s 334ms 346μs 311ns;0;-1;        30s       181μs 462ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;180778
85ffc;68103;841d7;0;0;0000000000000030;   231m  9s  80ms 605μs 413ns;0;-1;        30s        55μs  51ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;182913
86d70;68103;841d7;0;0;0000000000000030;   234m  2s 251ms 223μs 784ns;0;-1;        30s       150μs 735ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;184061
874fb;0;841d7;0;0;0000000000000010;   235m 38s 102ms 493μs 336ns;0;-1;        30s        50μs 126ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;184705
8b076;84633;841d7;0;0;0000000000000080;   247m 37s 922ms 100μs 656ns;0;-1;        30s        11μs 176ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;189780
8d2ca;84633;841d7;0;0;0000000000000080;   252m 16s 855ms 796μs 527ns;0;-1;        30s       131μs 570ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;192708
8dd23;84633;841d7;0;0;0000000000000080;   253m 50s  10ms  19μs  86ns;0;-1;        30s        91μs 234ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;193591
8e0ee;858e5;841d7;0;0;4000000000000080;   254m 24s 153ms 461μs 804ns;0;-1;        30s       193μs  39ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;193917
8e6aa;84633;841d7;0;0;4000000000000080;   255m  1s 681ms 253μs 117ns;0;-1;        30s       290μs 166ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;194404
8f03d;84633;841d7;0;0;0000000000000080;   256m 31s 365ms 729μs 254ns;0;-1;        30s       187μs 930ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;195227
90a9e;84633;841d7;0;0;0000000000000080;   260m 13s 751ms 487μs 194ns;0;-1;        30s        50μs 515ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;197472
927e8;84633;841d7;0;0;0000000000000080;   264m 13s   8ms 248μs 877ns;0;-1;        30s       218μs 692ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;199977
95808;84633;841d7;0;0;0000000000000080;   270m 53s 359ms 729μs 350ns;0;-1;        30s       239μs 625ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;204080
95880;858e5;841d7;0;0;0000000000000080;   270m 56s 449ms 270μs 807ns;0;-1;        30s        34μs 426ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;204118
97044;858e5;841d7;0;0;0000000000000080;   274m 19s 472ms 558μs 771ns;0;-1;        30s       151μs 893ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;206146
