ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;10000;43494;10;    10m      98ms 720μs  22ns;5349.400000;            105ms  95μs 174ns;     4m 26s 832ms 208μs 395ns;0.000000;0.000000
21;93ca64;9582;45439;10;    33m 55s 607ms 910μs 826ns;1622.240786;            284ms 840μs 993ns;     4m 20s 105ms 726μs 198ns;2329.000000;0.000000
2;42a8b;10000;41641;10;    12m 33s 799ms  97μs 798ns;4114.820717;            139ms 716μs 938ns;     5m     465ms 233μs 811ns;817.000000;0.000000
16;5f6146;9642;40523;10;    37m 42s 856ms  33μs 354ns;1330.636605;            347ms 232μs 880ns;     3m 35s 101ms 967μs 829ns;2329.000000;0.000000
11;2dd942;9573;25145;10;    35m 52s 164ms 283μs 751ns;967.973978;            466ms 810μs 364ns;     6m  7s  68ms 908μs 645ns;2329.000000;0.000000
10;2a6ce4;10000;25322;10;    16m  1s 180ms 899μs 181ns;2205.327784;            260ms 966μs 712ns;     5m 13s 181ms 710μs 324ns;2329.000000;0.000000
20;89aaba;9574;40026;10;    34m 53s 852ms  86μs 176ns;1421.882465;            325ms 259μs 780ns;     4m 20s 296ms 518μs 772ns;2329.000000;0.000000
9;26461f;10000;43073;10;    19m 46s 984ms 950μs 583ns;2684.974705;            218ms 642μs 159ns;     8m 28s 138ms 401μs 412ns;2329.000000;0.000000
15;5618db;9603;29713;10;    33m 39s 999ms 695μs 322ns;1168.380386;            385ms 878μs 731ns;     3m     142ms 961μs 972ns;2329.000000;0.000000
8;1e3744;9576;15852;10;    37m 16s 268ms 308μs 145ns;682.325581;            628ms 159μs 687ns;     3m 28s 650ms 263μs 976ns;2328.000000;0.000000
19;7da746;9657;53411;10;    39m 30s 549ms 299μs   8ns;1596.658228;            290ms  64μs 183ns;     6m 19s 701ms 808μs 116ns;2329.000000;0.000000
14;4beacb;9658;35900;10;    33m 25s 527ms 906μs 979ns;1363.331671;            346ms  43μs 209ns;     4m 42s 289ms 759μs 168ns;2329.000000;0.000000
7;1a86d4;9988;16266;10;    16m  9s 482ms 455μs 614ns;1625.634675;            354ms 884μs 509ns;     3m  8s 808ms 487μs 194ns;2331.000000;0.000000
23;a9a5f3;9596;53530;10;    35m 29s 929ms 216μs 853ns;1779.032410;            272ms 424μs 172ns;     5m 22s 250ms 902μs 713ns;2329.000000;0.000000
6;169f9e;10000;40256;10;    18m 26s 963ms 551μs 815ns;2726.365280;            214ms  57μs 630ns;     7m 31s 106ms 132μs  92ns;2330.000000;0.000000
18;73ce1f;9589;37642;10;    32m 38s 677ms 903μs 193ns;1447.323800;            333ms 133μs 837ns;     4m  5s 719ms 729μs 975ns;2329.000000;0.000000
5;114e80;10000;57633;10;    19m 10s 824ms 325μs 451ns;3528.678261;            163ms  28μs 272ns;     8m 32s 860ms 418μs 296ns;1984.000000;0.000000
13;4107fd;9619;50720;10;    34m  5s 377ms 866μs 720ns;1770.337408;            270ms 784μs 721ns;     6m 12s 672ms 501μs 219ns;2329.000000;0.000000
22;9e9039;9660;47085;10;    34m 22s 688ms 300μs 987ns;1651.163919;            287ms 191μs  18ns;     4m  7s 918ms 117μs 374ns;2329.000000;0.000000
4;cdbb0;10000;47463;10;    16m 26s 312ms 142μs   2ns;3496.734280;            166ms 715μs 101ns;     8m 33s 351ms 299μs 981ns;1840.000000;0.000000
17;69b2f0;9591;37883;10;    30m 59s 329ms  57μs 836ns;1532.243141;            318ms 868μs 466ns;     4m     642ms 103μs 406ns;2329.000000;0.000000
3;82552;10000;52685;10;    17m 31s 962ms 203μs 528ns;3578.591817;            162ms 878μs 461ns;     7m 54s 108ms 978μs 859ns;1405.000000;0.000000
12;37ccc8;9626;26896;10;    36m  5s 637ms 748μs 357ns;1012.157044;            449ms 908μs 821ns;     2m 58s 779ms 895μs  13ns;2329.000000;0.000000
