ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;32;0;55;69;6;143367;-nan;100.846127;-nan;         4s   9ms 658μs 414ns;                        -857213299249421ns
-;247633;7290;417929;522480;49516;143367;-nan;760379.795999;-nan;   503m 52s 824ms 443μs 764ns;                        -6463388276340634908ns
