ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
17eb;30;0;8;18;5;12;15.000000;0.000000;0.000000;1426.000000;1426.000000;99.859944;0.000000;0.000000;-nan;         2s 161ms 417μs  64ns;             67ms 812μs 552ns
17f0;25;0;22;39;5;12;13.000000;0.000000;0.000000;1428.000000;1428.000000;100.280899;0.000000;0.000000;-nan;         1s 951ms 265μs 244ns;            171ms  18μs  35ns
17fd;16;0;17;21;4;10;10.000000;10.000000;100.000000;988.000000;988.000000;100.000000;0.000000;0.000000;-nan;            873ms 580μs 779ns;                          0ns
180a;52;0;4;46;6;12;14.000000;0.000000;0.000000;1428.000000;1428.000000;99.930021;0.000000;0.000000;-nan;         2s 732ms  98μs 527ns;         1s 441ms 474μs  69ns
1817;14;0;22;28;4;13;13.000000;13.000000;100.000000;1426.000000;1426.000000;100.000000;0.000000;0.000000;-nan;         1s 120ms 677μs 266ns;                          0ns
1824;56;0;29;55;8;13;18.000000;0.000000;0.000000;1450.000000;1450.000000;100.138122;0.000000;0.000000;-nan;         3s 132ms 220μs 216ns;            323ms 236μs 397ns
1831;265;0;127;336;21;18;161.000000;0.000000;0.000000;1485.000000;1485.000000;100.000000;0.000000;0.000000;-nan;         8s 484ms 720μs 633ns;                        -60367038559609922ns
183f;15;0;20;25;4;12;12.000000;12.000000;100.000000;997.000000;997.000000;100.000000;0.000000;0.000000;-nan;         1s 604ms 235μs 236ns;                          0ns
184a;52;0;20;52;7;11;14.000000;0.000000;0.000000;1427.000000;1427.000000;100.140351;0.000000;0.000000;-nan;         3s 370ms 304μs 382ns;            683ms 849μs 766ns
185a;48;3;37;58;8;13;24.000000;0.000000;0.000000;1451.000000;1451.000000;101.681850;0.000000;0.000000;-nan;         2s 624ms 962μs 443ns;            894ms 724μs 887ns
301ce9;37;0;67;86;7;19;21.000000;0.000000;0.000000;2042.000000;2042.000000;100.000000;0.000000;0.000000;-nan;         3s 653ms 290μs 113ns;            738ms 751μs 276ns
301cef;27;0;58;69;6;20;21.000000;0.000000;0.000000;2040.000000;2040.000000;100.000000;0.000000;0.000000;-nan;         3s 498ms 666μs 608ns;            232ms 513μs 648ns
301d0c;64;0;71;83;11;24;159.000000;0.000000;0.000000;2297.000000;2297.000000;100.000000;0.000000;0.000000;-nan;         7s 169ms 219μs 376ns;                        -5688391528710819ns
301d2a;35;0;46;67;6;19;20.000000;0.000000;0.000000;2162.000000;2162.000000;106.240786;0.000000;0.000000;-nan;         3s 919ms 461μs 550ns;                        -632040261888273ns
301d44;39;0;58;73;7;19;22.000000;0.000000;0.000000;2036.000000;2036.000000;100.000000;0.000000;0.000000;-nan;         5s 523ms 377μs 567ns;            449ms  73μs 860ns
301d59;10;0;55;47;5;20;20.000000;20.000000;100.000000;2041.000000;2041.000000;100.000000;0.000000;0.000000;-nan;         2s 304ms 355μs 938ns;                          0ns
301d60;36;0;68;86;7;19;21.000000;0.000000;0.000000;2038.000000;2038.000000;100.000000;0.000000;0.000000;-nan;         5s 181ms 276μs  55ns;            753ms 881μs 117ns
