ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;1062;53;0;0;49;10078;-nan;100.644362;-nan;     4m 31s 206ms 829μs 198ns;        45s 791ms 607μs  53ns
-;217730;11041;0;0;10234;10078;-nan;20632.094276;-nan;   926m 37s 399ms 985μs 590ns;   156m 27s 279ms 446μs  38ns
