ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;31;1;49;50;5;1508;-nan;-nan;-nan;         3s 346ms 863μs 934ns;                        -87372357109758ns
-;2560;140;4014;4128;468;1508;-nan;-nan;-nan;     4m 31s  95ms 978μs 711ns;                        -7077160925890458ns
