ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;33;0;55;41;5;833;-nan;-nan;-nan;         3s 878ms 550μs 298ns;            268ms 884μs 174ns
-;1374;18;2283;1707;224;833;-nan;-nan;-nan;     2m 39s  20ms 562μs 233ns;        11s  24ms 251μs 165ns
